baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
655.472644854549	0.288871039522354	0.0966979549076689	2.98735417722308	0.00281403505449837	0.0194276902229744	ENSG00000138785	INTS12	protein_coding	chr4	105682627	105895986	chr4:105682627	INTS12	protein_coding	chr4	105682627	105895986	chr4:105682627	ENSG00000138785
10359.3546410606	0.184840400268535	0.061895814207284	2.98631503011689	0.00282361597903605	0.019484785474648	ENSG00000108021	FAM208B	protein_coding	chr10	5684838	5763740	chr10:5684838	TASOR2	protein_coding	chr10	5684731	5763779	chr10:5684731	ENSG00000108021
3072.44060741741	0.260074622870407	0.0871048089082413	2.98576652804987	0.00282868516389635	0.0195096687112821	ENSG00000163602	RYBP	protein_coding	chr3	72371825	72446918	chr3:72371825	RYBP	protein_coding	chr3	72371825	72446621	chr3:72371825	ENSG00000163602
12476.8528050918	0.204376230011235	0.0684563022467617	2.98549911846725	0.00283115954051638	0.0195096687112821	ENSG00000167642	SPINT2	protein_coding	chr19	38244035	38292614	chr19:38244035	SPINT2	protein_coding	chr19	38244035	38292615	chr19:38244035	ENSG00000167642
2622.66249375647	0.223883046241038	0.0750208661725377	2.98427701069376	0.00284249304220508	0.0195786916493681	ENSG00000171109	MFN1	protein_coding	chr3	179347692	179394931	chr3:179347692	MFN1	protein_coding	chr3	179347709	179394936	chr3:179347709	ENSG00000171109
251.025895433455	-0.445191862121429	0.149340419344692	-2.9810540513743	0.00287258086374062	0.0197767679289673	ENSG00000104213	PDGFRL	protein_coding	chr8	17576433	17644071	chr8:17576433	PDGFRL	protein_coding	chr8	17576433	17644071	chr8:17576433	ENSG00000104213
1208.44179942519	-0.236823710816772	0.0794909597885004	-2.97925338235798	0.0028895172641256	0.0198749581739764	ENSG00000156049	GNA14	protein_coding	chr9	77423079	77648307	chr9:77423079	GNA14	protein_coding	chr9	77423079	77648322	chr9:77423079	ENSG00000156049
50556.4156831656	-0.17915015172185	0.0601373384673449	-2.97901696828719	0.002891747640333	0.0198810994106891	ENSG00000187514	PTMA	protein_coding	chr2	231706895	231713541	chr2:231706895	PTMA	protein_coding	chr2	231706895	231713551	chr2:231706895	ENSG00000187514
640.598017757984	-0.346374866992792	0.116294932410353	-2.97841754420211	0.00289740976868222	0.0199108177539031	ENSG00000132600	PRMT7	protein_coding	chr16	68310974	68358563	chr16:68310974	PRMT7	protein_coding	chr16	68310951	68360852	chr16:68310951	ENSG00000132600
963.487044991806	0.257902460539067	0.0865947852619413	2.97826779937078	0.00289882582935234	0.0199113434045717	ENSG00000018699	TTC27	protein_coding	chr2	32628032	32821051	chr2:32628032	TTC27	protein_coding	chr2	32628032	32821051	chr2:32628032	ENSG00000018699
6427.9449817649	0.174454637604641	0.0585898085351752	2.9775594419276	0.00290553297099396	0.0199481949565147	ENSG00000022840	RNF10	protein_coding	chr12	120533480	120577594	chr12:120533480	RNF10	protein_coding	chr12	120533480	120577588	chr12:120533480	ENSG00000022840
2074.27981784423	-0.251115854454209	0.0843423963117978	-2.97733839012448	0.00290762891639477	0.0199533685195253	ENSG00000112941	PAPD7	protein_coding	chr5	6713007	6757048	chr5:6713007	TENT4A	protein_coding	chr5	6713432	6757044	chr5:6713432	ENSG00000112941
214.958995415081	-0.459027164694196	0.15445768383844	-2.97186357639759	0.00295998177156262	0.0202378882486231	ENSG00000163071	SPATA18	protein_coding	chr4	52051331	52097292	chr4:52051331	SPATA18	protein_coding	chr4	52051304	52097299	chr4:52051304	ENSG00000163071
1169.97692447862	-0.268028722868931	0.0902146872849324	-2.97100983149666	0.00296822278462369	0.0202662670972194	ENSG00000167183	PRR15L	protein_coding	chr17	47951967	47957878	chr17:47951967	PRR15L	protein_coding	chr17	47951967	47957883	chr17:47951967	ENSG00000167183
647.61318985976	-0.306992975092689	0.103364758285664	-2.96999654605943	0.00297803097337386	0.0203145720001051	ENSG00000187535	IFT140	protein_coding	chr16	1510427	1612110	chr16:1510427	IFT140	protein_coding	chr16	1510427	1612072	chr16:1510427	ENSG00000187535
985.505482061548	-0.264457595796194	0.0891159641957476	-2.96756701431519	0.00300166841016303	0.0204570377114458	ENSG00000151849	CENPJ	protein_coding	chr13	24882284	24922889	chr13:24882284	CENPJ	protein_coding	chr13	24882279	24922889	chr13:24882279	ENSG00000151849
2139.66435148943	-0.201297282498508	0.0678319885550662	-2.96758633775118	0.00300147973498127	0.0204570377114458	ENSG00000175970	UNC119B	protein_coding	chr12	120710435	120723640	chr12:120710435	UNC119B	protein_coding	chr12	120710458	120723640	chr12:120710458	ENSG00000175970
551.54055581382	-0.333269374412065	0.112365085808637	-2.9659513185407	0.00301748248701127	0.020545973287648	ENSG00000067066	SP100	protein_coding	chr2	230415942	230544090	chr2:230415942	SP100	protein_coding	chr2	230415942	230545606	chr2:230415942	ENSG00000067066
6098.10583384795	0.169582784935607	0.0572589623969033	2.96168106854794	0.00305964531577911	0.0207802556765242	ENSG00000086062	B4GALT1	protein_coding	chr9	33104082	33167356	chr9:33104082	B4GALT1	protein_coding	chr9	33104082	33167356	chr9:33104082	ENSG00000086062
884.573220527091	0.271853379952975	0.0917922026670066	2.96161734934256	0.00306027850349243	0.0207802556765242	ENSG00000137996	RTCA	protein_coding	chr1	100266207	100292769	chr1:100266207	RTCA	protein_coding	chr1	100266216	100292769	chr1:100266216	ENSG00000137996
389.8715995849	-0.355093750484085	0.119913435385233	-2.96125075012083	0.00306392377951113	0.020789704927759	ENSG00000168310	IRF2	protein_coding	chr4	184387713	184474580	chr4:184387713	IRF2	protein_coding	chr4	184385702	184474558	chr4:184385702	ENSG00000168310
5587.77672023339	0.236263591009986	0.0798253642827607	2.95975587625361	0.00307882907496096	0.020877607376925	ENSG00000265808	SEC22B	protein_coding	chr1	120150898	120176515	chr1:120150898	SEC22B	protein_coding	chr1	120150898	120176520	chr1:120150898	ENSG00000265808
1484.04044543323	0.31991648306303	0.108097048967262	2.95953021955222	0.00308108481929996	0.0208833765408457	ENSG00000099804	CDC34	protein_coding	chr19	531712	542092	chr19:531712	CDC34	protein_coding	chr19	531760	542092	chr19:531760	ENSG00000099804
2456.32480913679	-0.205470672377968	0.0694585230760668	-2.95817796403401	0.00309463404906033	0.0209561004579648	ENSG00000154945	ANKRD40	protein_coding	chr17	50693190	50707924	chr17:50693190	ANKRD40	protein_coding	chr17	50693198	50707914	chr17:50693198	ENSG00000154945
657.133847598532	-0.288724452198438	0.0976842536950593	-2.95569082300355	0.00311969646343666	0.0211161968271961	ENSG00000143971	ETAA1	protein_coding	chr2	67397319	67410545	chr2:67397319	ETAA1	protein_coding	chr2	67397322	67412089	chr2:67397322	ENSG00000143971
6393.16968373275	0.198976201645605	0.067326997509431	2.95537019332746	0.00312294081397633	0.0211285353932381	ENSG00000141551	CSNK1D	protein_coding	chr17	82239023	82273731	chr17:82239023	CSNK1D	protein_coding	chr17	82239023	82273700	chr17:82239023	ENSG00000141551
1608.78899851158	0.259188980406144	0.0877540536644438	2.95358413181956	0.00314106976604855	0.0212125674704887	ENSG00000130762	ARHGEF16	protein_coding	chr1	3454426	3481113	chr1:3454426	ARHGEF16	protein_coding	chr1	3454665	3481113	chr1:3454665	ENSG00000130762
2875.01104415204	-0.199266220258955	0.0674639423489385	-2.95366996533208	0.00314019634557961	0.0212125674704887	ENSG00000186184	POLR1D	protein_coding	chr13	27620742	27667415	chr13:27620742	POLR1D	protein_coding	chr13	27620742	27744237	chr13:27620742	ENSG00000186184
206.182613246035	-0.479346815482107	0.162313318903477	-2.95321923499797	0.00314478533780614	0.021228015104973	ENSG00000150456	N6AMT2	protein_coding	chr13	20728731	20773958	chr13:20728731	EEF1AKMT1	protein_coding	chr13	20728731	20773961	chr13:20728731	ENSG00000150456
253.998634197116	-0.456328744369369	0.1545327817199	-2.95295754913992	0.00314745242759966	0.0212363744366052	ENSG00000152348	ATG10	protein_coding	chr5	81972025	82276857	chr5:81972025	ATG10	protein_coding	chr5	81972023	82276857	chr5:81972023	ENSG00000152348
326.734970124334	-0.419571458106392	0.142159385049149	-2.95141582077985	0.00316320755210656	0.0213136523365875	ENSG00000167280	ENGASE	protein_coding	chr17	79074939	79088599	chr17:79074939	ENGASE	protein_coding	chr17	79074824	79088599	chr17:79074824	ENSG00000167280
706.643819443822	-0.279186914130231	0.0946058826902868	-2.95105236789778	0.00316693218023535	0.0213290801662974	ENSG00000183597	TANGO2	protein_coding	chr22	20017014	20065926	chr22:20017014	TANGO2	protein_coding	chr22	20017014	20067164	chr22:20017014	ENSG00000183597
308.183926666834	-0.37554252428258	0.127284314850648	-2.95042264023835	0.00317339502964122	0.0213629274096862	ENSG00000176148	TCP11L1	protein_coding	chr11	33039417	33105943	chr11:33039417	TCP11L1	protein_coding	chr11	33039417	33105943	chr11:33039417	ENSG00000176148
264.056945939926	-0.39799855278379	0.134930277276791	-2.94966082347366	0.00318122956667268	0.0214059738700873	ENSG00000187676	B3GLCT	protein_coding	chr13	31199936	31332276	chr13:31199936	B3GLCT	protein_coding	chr13	31199975	31332276	chr13:31199975	ENSG00000187676
470.595639032889	-0.368406652479771	0.125037384256948	-2.94637203640399	0.00321525423435877	0.021605578182418	ENSG00000235194	PPP1R3E	protein_coding	chr14	23295643	23302848	chr14:23295643	PPP1R3E	protein_coding	chr14	23295652	23302859	chr14:23295652	ENSG00000235194
3367.59214618096	-0.211347403606209	0.0717381751148502	-2.94609394883337	0.00321814638477769	0.0216152407877702	ENSG00000204120	GIGYF2	protein_coding	chr2	232697299	232860575	chr2:232697299	GIGYF2	protein_coding	chr2	232697299	232860605	chr2:232697299	ENSG00000204120
2048.79066790027	-0.222178075377098	0.0754322561390095	-2.9453987822883	0.00322538658909688	0.0216540859351112	ENSG00000116984	MTR	protein_coding	chr1	236795281	236903981	chr1:236795281	MTR	protein_coding	chr1	236795260	236921278	chr1:236795260	ENSG00000116984
1667.29662193363	0.21001844327804	0.0713581191372499	2.94316114013728	0.00324879267293341	0.0217714712294393	ENSG00000164920	OSR2	protein_coding	chr8	98944403	98952104	chr8:98944403	OSR2	protein_coding	chr8	98944403	98952104	chr8:98944403	ENSG00000164920
2037.03349480242	0.210023395025082	0.0713664599439188	2.94288654908934	0.00325167557338577	0.0217715791544171	ENSG00000186866	POFUT2	protein_coding	chr21	45263928	45287898	chr21:45263928	POFUT2	protein_coding	chr21	45263928	45287898	chr21:45263928	ENSG00000186866
1552.29429206628	-0.266152643148586	0.0904506768657791	-2.94251687628091	0.00325556040763619	0.0217877757312491	ENSG00000160271	RALGDS	protein_coding	chr9	133097720	133149334	chr9:133097720	RALGDS	protein_coding	chr9	133097720	133149334	chr9:133097720	ENSG00000160271
5410.32974963809	-0.202219330095908	0.0687333493401236	-2.94208462176396	0.00326010826599815	0.0217985826656754	ENSG00000138385	SSB	protein_coding	chr2	169791933	169812064	chr2:169791933	SSB	protein_coding	chr2	169791933	169812064	chr2:169791933	ENSG00000138385
209.496269449834	-0.464448943779497	0.158018089634506	-2.93921376251138	0.00329046046874517	0.0219718797877036	ENSG00000144120	TMEM177	protein_coding	chr2	119679167	119686507	chr2:119679167	TMEM177	protein_coding	chr2	119679167	119686507	chr2:119679167	ENSG00000144120
689.133723528272	-0.308535561768394	0.10496430427818	-2.93943320912891	0.00328813131177167	0.0219718797877036	ENSG00000130856	ZNF236	protein_coding	chr18	76822607	76970727	chr18:76822607	ZNF236	protein_coding	chr18	76822557	76972901	chr18:76822557	ENSG00000130856
4181.53412444008	-0.187997698423341	0.063966112003338	-2.93902024893322	0.00329251562514901	0.0219757306925078	ENSG00000197006	METTL9	protein_coding	chr16	21597218	21657473	chr16:21597218	METTL9	protein_coding	chr16	21597218	21657471	chr16:21597218	ENSG00000197006
1039.66974879026	0.251973089191208	0.085767028908734	2.93787825458355	0.00330466768271071	0.0220469391543142	ENSG00000168522	FNTA	protein_coding	chr8	43034194	43085788	chr8:43034194	FNTA	protein_coding	chr8	43034194	43085788	chr8:43034194	ENSG00000168522
2711.15260860229	-0.199565514057679	0.0679582367841534	-2.93659052237526	0.00331841954453224	0.0221188287488463	ENSG00000130749	ZC3H4	protein_coding	chr19	47064187	47113752	chr19:47064187	ZC3H4	protein_coding	chr19	47064187	47113776	chr19:47064187	ENSG00000130749
1164.4109242768	-0.251971012285166	0.08581081219343	-2.93635505648387	0.0033209397451575	0.0221257052317441	ENSG00000078699	CBFA2T2	protein_coding	chr20	33490075	33650036	chr20:33490075	CBFA2T2	protein_coding	chr20	33490075	33650036	chr20:33490075	ENSG00000078699
2851.43610124669	0.200360911373482	0.0682480760195082	2.93577376915666	0.00332716875141112	0.0221497802214182	ENSG00000128245	YWHAH	protein_coding	chr22	31944461	31957603	chr22:31944461	YWHAH	protein_coding	chr22	31944522	31957603	chr22:31944522	ENSG00000128245
973.120799228446	0.311909193912273	0.106311209793434	2.93392573105248	0.00334704286527415	0.0222497518557401	ENSG00000081320	STK17B	protein_coding	chr2	196133566	196176503	chr2:196133566	STK17B	protein_coding	chr2	196133583	196176503	chr2:196133583	ENSG00000081320
2333.40036812572	0.2339009198206	0.0797570052219568	2.93266928929533	0.00336061652335383	0.0223197901512941	ENSG00000003147	ICA1	protein_coding	chr7	8113184	8262687	chr7:8113184	ICA1	protein_coding	chr7	8113184	8262687	chr7:8113184	ENSG00000003147
402.269486930249	-0.340559054392378	0.116131332542862	-2.9325337696154	0.00336208356759603	0.0223197901512941	ENSG00000172175	MALT1	protein_coding	chr18	58671386	58754477	chr18:58671386	MALT1	protein_coding	chr18	58671465	58754477	chr18:58671465	ENSG00000172175
1055.69778997668	-0.274075672502604	0.0934723007340081	-2.9321592637645	0.00336614074727083	0.0223256779421634	ENSG00000137573	SULF1	protein_coding	chr8	69466624	69660915	chr8:69466624	SULF1	protein_coding	chr8	69466624	69660915	chr8:69466624	ENSG00000137573
140.374654527985	-0.540511146537739	0.184399082714359	-2.93120301132413	0.00337652046545792	0.0223656863629976	ENSG00000178229	ZNF543	protein_coding	chr19	57320509	57330776	chr19:57320509	ZNF543	protein_coding	chr19	57320472	57330770	chr19:57320472	ENSG00000178229
1570.58085711538	-0.212915932541861	0.0726980272035415	-2.92877180759987	0.00340304152664249	0.0224912446651907	ENSG00000123933	MXD4	protein_coding	chr4	2247432	2262294	chr4:2247432	MXD4	protein_coding	chr4	2247432	2262109	chr4:2247432	ENSG00000123933
958.657167395518	-0.255056607549085	0.0871123001694906	-2.92790578429031	0.00341253435550241	0.0225339452066583	ENSG00000119042	SATB2	protein_coding	chr2	199269500	199471266	chr2:199269500	SATB2	protein_coding	chr2	199269505	199471266	chr2:199269505	ENSG00000119042
2999.00625473727	0.203424097687469	0.0695105239479204	2.92652228948642	0.00342774942400331	0.0226042890143679	ENSG00000181788	SIAH2	protein_coding	chr3	150741127	150763477	chr3:150741127	SIAH2	protein_coding	chr3	150741125	150763477	chr3:150741125	ENSG00000181788
588.665292809752	-0.309434351138949	0.105763400022364	-2.92572242452037	0.00343657413404533	0.0226524336711529	ENSG00000156374	PCGF6	protein_coding	chr10	103302796	103351134	chr10:103302796	PCGF6	protein_coding	chr10	103302796	103351144	chr10:103302796	ENSG00000156374
774.263988983702	-0.278602835152193	0.0953077998228706	-2.92319029156036	0.00346464705553616	0.0228038929997223	ENSG00000177054	ZDHHC13	protein_coding	chr11	19117099	19176422	chr11:19117099	ZDHHC13	protein_coding	chr11	19117099	19176422	chr11:19117099	ENSG00000177054
575.672517019295	-0.347132081870556	0.118802660055789	-2.92192179625898	0.00347878877015116	0.022864832189161	ENSG00000120696	KBTBD7	protein_coding	chr13	41189833	41194566	chr13:41189833	KBTBD7	protein_coding	chr13	41189834	41194569	chr13:41189834	ENSG00000120696
866.867769779157	0.259055663587397	0.0886614498332333	2.92185232786814	0.00347956474783922	0.022864832189161	ENSG00000164951	PDP1	protein_coding	chr8	93857807	93926066	chr8:93857807	PDP1	protein_coding	chr8	93857807	93926068	chr8:93857807	ENSG00000164951
349.691489530937	-0.389178086684086	0.13320888274722	-2.92156257644319	0.00348280303603575	0.022875998377214	ENSG00000159110	IFNAR2	protein_coding	chr21	33229901	33265675	chr21:33229901	IFNAR2	protein_coding	chr21	33205282	33265675	chr21:33205282	ENSG00000159110
1895.79483255658	0.266275186303781	0.0911488636195099	2.92132206294217	0.00348549311965176	0.0228835555346748	ENSG00000156873	PHKG2	protein_coding	chr16	30748270	30761176	chr16:30748270	PHKG2	protein_coding	chr16	30748293	30761176	chr16:30748293	ENSG00000156873
10211.5372908021	-0.166504968001362	0.0570252010839021	-2.91984885342852	0.00350201190536524	0.0229717144577886	ENSG00000173848	NET1	protein_coding	chr10	5412551	5458463	chr10:5412551	NET1	protein_coding	chr10	5412557	5459056	chr10:5412557	ENSG00000173848
1262.19238391349	0.224705257607246	0.0769770866749196	2.91911875745823	0.00351022468933513	0.0230052820909512	ENSG00000188092	GPR89B	protein_coding	chr1	147928393	147993521	chr1:147928393	GPR89B	protein_coding	chr1	147928393	147993592	chr1:147928393	ENSG00000188092
694.405921860833	-0.395238949024435	0.135593317149748	-2.91488516788728	0.00355819438831965	0.0232683684065039	ENSG00000122008	POLK	protein_coding	chr5	75511756	75601144	chr5:75511756	POLK	protein_coding	chr5	75511756	75601144	chr5:75511756	ENSG00000122008
691.388784496509	-0.311027586391907	0.106729708866418	-2.91416129300219	0.00356645587492173	0.0233121372580636	ENSG00000181449	SOX2	protein_coding	chr3	181711924	181714436	chr3:181711924	SOX2	protein_coding	chr3	181711925	181714436	chr3:181711925	ENSG00000181449
1834.25206848603	-0.210745392200883	0.072356999066201	-2.91257784209745	0.00358458845223924	0.0233895183292731	ENSG00000058804	NDC1	protein_coding	chr1	53765460	53838860	chr1:53765460	NDC1	protein_coding	chr1	53765478	53838463	chr1:53765478	ENSG00000058804
2877.34717873362	0.238874278937251	0.0820757609838606	2.91041199099236	0.00360952607126285	0.0235008839652489	ENSG00000013441	CLK1	protein_coding	chr2	200853009	200864744	chr2:200853009	CLK1	protein_coding	chr2	200853009	200864691	chr2:200853009	ENSG00000013441
369.753482572709	-0.370337325076122	0.127242672774071	-2.91048055657934	0.00360873419437674	0.0235008839652489	ENSG00000197429	IPP	protein_coding	chr1	45694324	45750650	chr1:45694324	IPP	protein_coding	chr1	45694324	45750653	chr1:45694324	ENSG00000197429
570.394247981059	-0.308587412798756	0.106028884048432	-2.91040894722424	0.00360956122797788	0.0235008839652489	ENSG00000196872	KIAA1211L	protein_coding	chr2	98793846	98936259	chr2:98793846	CRACDL	protein_coding	chr2	98793846	98936259	chr2:98793846	ENSG00000196872
3385.19440080578	-0.192490168029082	0.0661593120074858	-2.90949470585943	0.00362013518087185	0.0235490981743891	ENSG00000086475	SEPHS1	protein_coding	chr10	13317424	13348298	chr10:13317424	SEPHS1	protein_coding	chr10	13317428	13348298	chr10:13317428	ENSG00000086475
544.169890362679	-0.371397894942415	0.127661467369745	-2.90924037295247	0.00362308175444301	0.0235579559046548	ENSG00000188878	FBF1	protein_coding	chr17	75909574	75941140	chr17:75909574	FBF1	protein_coding	chr17	75909574	75941140	chr17:75909574	ENSG00000188878
2297.70574652133	0.206610760476294	0.0711054355135344	2.90569573175552	0.00366437585027219	0.0237744577208406	ENSG00000141458	NPC1	protein_coding	chr18	23506184	23586898	chr18:23506184	NPC1	protein_coding	chr18	23506184	23586506	chr18:23506184	ENSG00000141458
2615.47642167393	-0.220847793305125	0.0760597457308765	-2.90360940840579	0.00368888056048686	0.0239125689712502	ENSG00000186716	BCR	protein_coding	chr22	23179704	23318037	chr22:23179704	BCR	protein_coding	chr22	23179704	23318037	chr22:23179704	ENSG00000186716
270.74016981345	-0.456958364195345	0.157435255942486	-2.90251609437647	0.00370178138344433	0.023975284742273	ENSG00000128872	TMOD2	protein_coding	chr15	51751561	51816368	chr15:51751561	TMOD2	protein_coding	chr15	51751597	51816363	chr15:51751597	ENSG00000128872
518.896301903515	0.349275508947311	0.120371649388416	2.90164262699654	0.0037121175324199	0.0240317574050041	ENSG00000156804	FBXO32	protein_coding	chr8	123497889	123541206	chr8:123497889	FBXO32	protein_coding	chr8	123497889	123541206	chr8:123497889	ENSG00000156804
188.889859502359	-0.464011567233151	0.159957540344426	-2.90084209993492	0.00372161357895116	0.0240827445526905	ENSG00000186314	PRELID2	protein_coding	chr5	145471799	145835369	chr5:145471799	PRELID2	protein_coding	chr5	145471799	145835369	chr5:145471799	ENSG00000186314
473.958295248401	-0.327746133811732	0.11301112810062	-2.90012266331793	0.00373016654572184	0.0241275872652782	ENSG00000165868	HSPA12A	protein_coding	chr10	116671192	116742574	chr10:116671192	HSPA12A	protein_coding	chr10	116671192	116850251	chr10:116671192	ENSG00000165868
1835.76923288373	0.236846044693183	0.0816847634157078	2.89951313793776	0.00373742681865808	0.0241640331589968	ENSG00000153066	TXNDC11	protein_coding	chr16	11679080	11742878	chr16:11679080	TXNDC11	protein_coding	chr16	11679083	11742857	chr16:11679083	ENSG00000153066
469.400578038794	-0.422814846206278	0.145859714300895	-2.8987774193363	0.00374620733181179	0.0242102720782828	ENSG00000174501	ANKRD36C	protein_coding	chr2	95836919	95991831	chr2:95836919	ANKRD36C	protein_coding	chr2	95836919	95991831	chr2:95836919	ENSG00000174501
10003.2323073263	0.179352570125169	0.0619558919076959	2.89484284065146	0.00379348405371458	0.0244732408743114	ENSG00000160789	LMNA	protein_coding	chr1	156082573	156140089	chr1:156082573	LMNA	protein_coding	chr1	156082573	156140081	chr1:156082573	ENSG00000160789
1386.62141211738	0.31759924039041	0.109792638051516	2.89271891109302	0.00381922928383292	0.0246072926202395	ENSG00000169738	DCXR	protein_coding	chr17	82035136	82037732	chr17:82035136	DCXR	protein_coding	chr17	82035136	82037709	chr17:82035136	ENSG00000169738
213.653520139131	-0.455379277153466	0.157534312569165	-2.89066724402363	0.0038442492326009	0.0247470422665135	ENSG00000151640	DPYSL4	protein_coding	chr10	132186900	132205776	chr10:132186900	DPYSL4	protein_coding	chr10	132186948	132205759	chr10:132186948	ENSG00000151640
21825.7156198592	0.176224699458304	0.0609680176907568	2.890444960047	0.0038469688932507	0.0247538292767439	ENSG00000178209	PLEC	protein_coding	chr8	143915147	143976734	chr8:143915147	PLEC	protein_coding	chr8	143915153	143976734	chr8:143915153	ENSG00000178209
6195.82184331315	-0.205423749685036	0.0711108274307752	-2.88878300403706	0.00386735850447736	0.0248635020806884	ENSG00000124177	CHD6	protein_coding	chr20	41402101	41618494	chr20:41402101	CHD6	protein_coding	chr20	41402083	41618384	chr20:41402083	ENSG00000124177
23576.7490818703	0.201039406944419	0.0697064749592995	2.88408511636549	0.00392552635772613	0.0252156541837689	ENSG00000163399	ATP1A1	protein_coding	chr1	116372668	116410261	chr1:116372668	ATP1A1	protein_coding	chr1	116372668	116410261	chr1:116372668	ENSG00000163399
1966.93529011034	0.221569679387465	0.0768549394202259	2.88295952165118	0.00393958061503642	0.0252840786968486	ENSG00000101544	ADNP2	protein_coding	chr18	80109031	80147523	chr18:80109031	ADNP2	protein_coding	chr18	80109262	80147523	chr18:80109262	ENSG00000101544
1659.20160435711	0.250982866785162	0.0870620515975217	2.88280441569915	0.0039415208573651	0.0252856133033556	ENSG00000104695	PPP2CB	protein_coding	chr8	30774457	30814314	chr8:30774457	PPP2CB	protein_coding	chr8	30774457	30814314	chr8:30774457	ENSG00000104695
7467.46092789516	0.186016055714044	0.0645533854274902	2.88158482289031	0.00395680718036798	0.0253700958871081	ENSG00000146223	RPL7L1	protein_coding	chr6	42879618	42889925	chr6:42879618	RPL7L1	protein_coding	chr6	42879616	42889925	chr6:42879616	ENSG00000146223
4087.91787171923	0.233355741987404	0.0809846376318485	2.88148158479421	0.00395810363039583	0.0253700958871081	ENSG00000122299	ZC3H7A	protein_coding	chr16	11750586	11797267	chr16:11750586	ZC3H7A	protein_coding	chr16	11750586	11797258	chr16:11750586	ENSG00000122299
1174.68919092525	0.241254133945844	0.0837379146120829	2.88106212178148	0.00396337515862326	0.0253819941222646	ENSG00000166483	WEE1	protein_coding	chr11	9573681	9593457	chr11:9573681	WEE1	protein_coding	chr11	9573670	9593457	chr11:9573670	ENSG00000166483
1356.79134300728	0.26661753519479	0.092624734673572	2.87847016387581	0.00399609078999958	0.0255584739683966	ENSG00000205726	ITSN1	protein_coding	chr21	33642400	33899861	chr21:33642400	ITSN1	protein_coding	chr21	33642400	33899861	chr21:33642400	ENSG00000205726
336.448468490528	-0.367518320510501	0.127806114046381	-2.87559263696202	0.00403269791202415	0.0257593561514082	ENSG00000143801	PSEN2	protein_coding	chr1	226870184	226896105	chr1:226870184	PSEN2	protein_coding	chr1	226870184	226927726	chr1:226870184	ENSG00000143801
4849.41296610528	0.224203805618882	0.0780433295634059	2.87281189658533	0.00406836270979204	0.0259323565265394	ENSG00000100883	SRP54	protein_coding	chr14	34981957	35029567	chr14:34981957	SRP54	protein_coding	chr14	34981957	35029686	chr14:34981957	ENSG00000100883
3642.61840650656	-0.198870454199012	0.06923705283711	-2.87231252703495	0.00407479768697918	0.0259613342560045	ENSG00000117335	CD46	protein_coding	chr1	207752057	207795513	chr1:207752057	CD46	protein_coding	chr1	207752037	207795513	chr1:207752037	ENSG00000117335
3056.91289683696	-0.215937968896317	0.0752492549724818	-2.86963597148283	0.00410944604179328	0.026148461457712	ENSG00000140553	UNC45A	protein_coding	chr15	90930180	90954093	chr15:90930180	UNC45A	protein_coding	chr15	90930180	90954093	chr15:90930180	ENSG00000140553
1578.0487770787	-0.224795694324359	0.0783356102353395	-2.86964885636324	0.00410927860688015	0.026148461457712	ENSG00000172667	ZMAT3	protein_coding	chr3	179017223	179072279	chr3:179017223	ZMAT3	protein_coding	chr3	178960121	179072215	chr3:178960121	ENSG00000172667
487.6096278377	0.304507134080709	0.10616125094854	2.86834538364957	0.00412624821899707	0.0262441392927567	ENSG00000204859	ZBTB48	protein_coding	chr1	6580001	6589280	chr1:6580001	ZBTB48	protein_coding	chr1	6579994	6589280	chr1:6579994	ENSG00000204859
1530.66014366567	-0.235114771506169	0.0819764496530637	-2.86807702091526	0.00412974985563558	0.0262551761566156	ENSG00000142731	PLK4	protein_coding	chr4	127880861	127899195	chr4:127880861	PLK4	protein_coding	chr4	127880893	127899224	chr4:127880893	ENSG00000142731
13984.799715697	1.13801975901727	0.396857459867013	2.86757809566845	0.00413626707331626	0.0262853671559525	ENSG00000138061	CYP1B1	protein_coding	chr2	38066973	38109902	chr2:38066973	CYP1B1	protein_coding	chr2	38066973	38109902	chr2:38066973	ENSG00000138061
2707.54286446164	-0.192570822471644	0.0672017249796729	-2.86556368203186	0.00416267538956706	0.0264305882061191	ENSG00000110851	PRDM4	protein_coding	chr12	107732866	107761272	chr12:107732866	PRDM4	protein_coding	chr12	107732871	107761272	chr12:107732871	ENSG00000110851
7288.18974187519	-0.196136347073857	0.0684801548563705	-2.86413410549715	0.00418150937961854	0.0265161925847483	ENSG00000132613	MTSS1L	protein_coding	chr16	70661204	70686066	chr16:70661204	MTSS2	protein_coding	chr16	70661204	70686053	chr16:70661204	ENSG00000132613
460.471798136301	0.306311749997693	0.106975110326291	2.86339270007196	0.0041913074552955	0.0265669910513912	ENSG00000128886	ELL3	protein_coding	chr15	43772600	43777543	chr15:43772600	ELL3	protein_coding	chr15	43772605	43777315	chr15:43772605	ENSG00000128886
234.085379034211	0.440617724014852	0.153904253723765	2.86293402134092	0.00419737956755525	0.0265941389139562	ENSG00000079156	OSBPL6	protein_coding	chr2	178194481	178402891	chr2:178194481	OSBPL6	protein_coding	chr2	178194481	178402893	chr2:178194481	ENSG00000079156
