Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
UTP3	2749.12473062251	-0.0397157353936633	0.0342059778782878	-1.16107586618282	0.245611048261016	0.611577264907462	ENSG00000132467	protein_coding	chr4	70688479	70690551	chr4:70688479	UTP3	protein_coding	chr4	70688532	70690551	chr4:70688532	ENSG00000132467
UTP6	4721.25796907984	-0.0471007460155761	0.0273110368934514	-1.72460482548979	0.0845987132272831	0.387167383278176	ENSG00000108651	protein_coding	chr17	31860899	31901765	chr17:31860899	UTP6	protein_coding	chr17	31860904	31901708	chr17:31860904	ENSG00000108651
UTRN	4639.66442824586	0.0142846282978225	0.0573412033611734	0.249116297888769	0.803270822903206	0.93988201274737	ENSG00000152818	protein_coding	chr6	144285701	144853034	chr6:144285701	UTRN	protein_coding	chr6	144285335	144853034	chr6:144285335	ENSG00000152818
UVRAG	6754.21940935465	-0.0423814511047328	0.0341430407073617	-1.24129105746562	0.214498247004287	0.577168601195945	ENSG00000198382	protein_coding	chr11	75815167	76143195	chr11:75815167	UVRAG	protein_coding	chr11	75815210	76144232	chr11:75815210	ENSG00000198382
UVSSA	796.915946371224	-0.0287971862340758	0.0332803108550506	-0.865291984786421	0.386878548969532	0.73124835333351	ENSG00000163945	protein_coding	chr4	1347266	1388049	chr4:1347266	UVSSA	protein_coding	chr4	1345691	1395989	chr4:1345691	ENSG00000163945
UXS1	2068.8735549349	-0.0210119770679608	0.0427640026285187	-0.491347296240885	0.623180833599274	0.864862259548188	ENSG00000115652	protein_coding	chr2	106093303	106194339	chr2:106093303	UXS1	protein_coding	chr2	106093308	106194301	chr2:106093308	ENSG00000115652
VAC14	2374.84695590369	-0.0377142777562776	0.0320322623168407	-1.17738414424914	0.239042215541377	0.604854818594659	ENSG00000103043	protein_coding	chr16	70687439	70801161	chr16:70687439	VAC14	protein_coding	chr16	70687439	70801160	chr16:70687439	ENSG00000103043
VAMP1	681.674904926661	0.174961787876927	0.056898880125536	3.07496013086566	0.00210530694745399	0.0524347562156156	ENSG00000139190	protein_coding	chr12	6462237	6470987	chr12:6462237	VAMP1	protein_coding	chr12	6462237	6470677	chr12:6462237	ENSG00000139190
VAMP2	1836.11842832806	0.0548973063604212	0.0395923973867054	1.38656181448752	0.165575418972766	0.517794510368544	ENSG00000220205	protein_coding	chr17	8159149	8163546	chr17:8159149	VAMP2	protein_coding	chr17	8159149	8163546	chr17:8159149	ENSG00000220205
VAMP3	898.805876044434	-0.0731450819438623	0.0277550604132199	-2.63537822850578	0.00840435753504542	0.11887418941452	ENSG00000049245	protein_coding	chr1	7771269	7781432	chr1:7771269	VAMP3	protein_coding	chr1	7771296	7781432	chr1:7771296	ENSG00000049245
VAMP4	675.77313603251	0.00304906062189834	0.0480892759474676	0.0634041698866315	0.949444666845162	0.987930699082228	ENSG00000117533	protein_coding	chr1	171700160	171742247	chr1:171700160	VAMP4	protein_coding	chr1	171700160	171742074	chr1:171700160	ENSG00000117533
VAMP5	714.816389957159	-0.210562609682385	0.0879091595518227	-2.39522947046556	0.0166099664184013	0.171435987391197	ENSG00000168899	protein_coding	chr2	85584408	85593412	chr2:85584408	VAMP5	protein_coding	chr2	85584431	85593406	chr2:85584431	ENSG00000168899
VAMP8	3937.258624355	-0.0241555043778148	0.0363380475971507	-0.664744144914072	0.506214153290776	0.804081935572266	ENSG00000118640	protein_coding	chr2	85561562	85582031	chr2:85561562	VAMP8	protein_coding	chr2	85561562	85582031	chr2:85561562	ENSG00000118640
VANGL1	721.362946357271	-0.143588245862163	0.0934768106149554	-1.5360841359214	0.124517746564143	0.459018996880365	ENSG00000173218	protein_coding	chr1	115641953	115698224	chr1:115641953	VANGL1	protein_coding	chr1	115641970	115698224	chr1:115641970	ENSG00000173218
VAPA	11017.0289556775	-0.0549957207018867	0.018312406124642	-3.00319468275018	0.00267161467357873	0.0610473360006661	ENSG00000101558	protein_coding	chr18	9914002	9960021	chr18:9914002	VAPA	protein_coding	chr18	9914016	9960021	chr18:9914016	ENSG00000101558
VAPB	2932.03240817272	-0.0698882145521003	0.0205876666358405	-3.39466418357648	0.000687128263532419	0.0246360158353239	ENSG00000124164	protein_coding	chr20	58389122	58451101	chr20:58389122	VAPB	protein_coding	chr20	58389229	58451101	chr20:58389229	ENSG00000124164
VARS	4855.03785120052	-0.0473428283063127	0.0509113031872727	-0.929908003575676	0.352418718697384	0.704294599509459	ENSG00000204394	protein_coding	chr6	31777518	31795953	chr6:31777518	VARS1	protein_coding	chr6	31777518	31795752	chr6:31777518	ENSG00000204394
VARS2	2502.83666460068	0.0760301283371446	0.044251292489921	1.7181448057017	0.0857702060050108	0.388314140306987	ENSG00000137411	protein_coding	chr6	30908242	30926459	chr6:30908242	VARS2	protein_coding	chr6	30914205	30926459	chr6:30914205	ENSG00000137411
VASH2	2925.54234171178	0.00144159841206123	0.0680764329900065	0.0211761743197217	0.983105120159032	0.995181793851465	ENSG00000143494	protein_coding	chr1	212950520	212992037	chr1:212950520	VASH2	protein_coding	chr1	212950520	212992037	chr1:212950520	ENSG00000143494
VASP	15138.0332850795	-0.0599390643843532	0.039236800888889	-1.52762363460999	0.126606010209806	0.462675340548978	ENSG00000125753	protein_coding	chr19	45506579	45526983	chr19:45506579	VASP	protein_coding	chr19	45506579	45526983	chr19:45506579	ENSG00000125753
VAT1	1539.03902547408	-0.0919681908345716	0.0792017468062791	-1.16118891998074	0.245565079676233	0.611577264907462	ENSG00000108828	protein_coding	chr17	43014605	43025123	chr17:43014605	VAT1	protein_coding	chr17	43014607	43025123	chr17:43014607	ENSG00000108828
VAV1	4327.69019453855	-0.0250666203640373	0.0315861393326037	-0.793595573681368	0.427430910115602	0.757642194435145	ENSG00000141968	protein_coding	chr19	6772714	6857366	chr19:6772714	VAV1	protein_coding	chr19	6772708	6857366	chr19:6772708	ENSG00000141968
VAV2	6723.41269192652	0.01172166740603	0.0335360752735459	0.349524126196017	0.726695861480906	0.910015097253233	ENSG00000160293	protein_coding	chr9	133761894	133992604	chr9:133761894	VAV2	protein_coding	chr9	133761894	133992604	chr9:133761894	ENSG00000160293
VCAN	780.161947695198	-0.0135322551801118	0.137175506882786	-0.0986492085039265	0.921416797803457	0.978803404023752	ENSG00000038427	protein_coding	chr5	83471465	83582303	chr5:83471465	VCAN	protein_coding	chr5	83471618	83582303	chr5:83471618	ENSG00000038427
VCL	2898.59192747322	-0.283730386292852	0.106804922595888	-2.65652911304834	0.00789496337705037	0.114464080623454	ENSG00000035403	protein_coding	chr10	73995193	74121363	chr10:73995193	VCL	protein_coding	chr10	73995193	74121363	chr10:73995193	ENSG00000035403
VCP	23861.8873739946	0.0475593324744912	0.0375600933442632	1.26621976251705	0.205434414052653	0.564960961964061	ENSG00000165280	protein_coding	chr9	35056064	35073249	chr9:35056064	VCP	protein_coding	chr9	35053928	35072668	chr9:35053928	ENSG00000165280
VCPIP1	2352.48518150812	-0.0190444495404041	0.0371146923079975	-0.513124273868772	0.607864392707478	0.857924309803215	ENSG00000175073	protein_coding	chr8	66628487	66667217	chr8:66628487	VCPIP1	protein_coding	chr8	66628487	66667231	chr8:66628487	ENSG00000175073
VCPKMT	710.70181269268	-0.0538168391721441	0.0424281083388999	-1.26842419516504	0.204646505744146	0.564298616261895	ENSG00000100483	protein_coding	chr14	50108632	50116600	chr14:50108632	VCPKMT	protein_coding	chr14	50108632	50116600	chr14:50108632	ENSG00000100483
VDAC1	34781.725204803	-0.0289051938009459	0.0226196587144028	-1.27787930692964	0.20129198540128	0.560336445795864	ENSG00000213585	protein_coding	chr5	133971915	134005133	chr5:133971915	VDAC1	protein_coding	chr5	133971871	134004975	chr5:133971871	ENSG00000213585
VDAC2	14449.5571175792	-0.0723487892225761	0.0251053516977562	-2.8818074366607	0.00395401293893377	0.0769424880632911	ENSG00000165637	protein_coding	chr10	75210154	75231448	chr10:75210154	VDAC2	protein_coding	chr10	75210154	75231448	chr10:75210154	ENSG00000165637
VDAC3	11355.0238341949	-0.0107326586505111	0.0267796128284642	-0.400777215087413	0.688584155592565	0.893235529930571	ENSG00000078668	protein_coding	chr8	42391624	42405897	chr8:42391624	VDAC3	protein_coding	chr8	42391624	42405937	chr8:42391624	ENSG00000078668
VDR	2431.29749983428	0.285567875002579	0.1139712690933	2.50561283799346	0.0122239387440815	0.146427781226981	ENSG00000111424	protein_coding	chr12	47841537	47943048	chr12:47841537	VDR	protein_coding	chr12	47841537	47943048	chr12:47841537	ENSG00000111424
VEGFA	6857.34253837339	0.0140007646525348	0.06572125568367	0.21303251903651	0.831301598289484	0.950781057825098	ENSG00000112715	protein_coding	chr6	43770184	43786487	chr6:43770184	VEGFA	protein_coding	chr6	43770184	43786487	chr6:43770184	ENSG00000112715
VEGFB	3947.20049267321	-0.00568497531996502	0.0506441617755772	-0.112253320435181	0.910622552691109	0.975934030310873	ENSG00000173511	protein_coding	chr11	64234538	64238793	chr11:64234538	VEGFB	protein_coding	chr11	64234584	64239264	chr11:64234584	ENSG00000173511
VEZF1	1356.31683918796	-0.0745890192945043	0.033365503199868	-2.23551309409892	0.0253836829599291	0.213170379253911	ENSG00000136451	protein_coding	chr17	57971547	57988259	chr17:57971547	VEZF1	protein_coding	chr17	57971547	57988259	chr17:57971547	ENSG00000136451
VEZT	6276.75781761845	-0.0734347017583169	0.0272161484357515	-2.69820330865966	0.00697148496709491	0.107270780542887	ENSG00000028203	protein_coding	chr12	95217746	95302790	chr12:95217746	VEZT	protein_coding	chr12	95217746	95302799	chr12:95217746	ENSG00000028203
VGLL4	4783.67002671423	-0.0405914338695249	0.039125847764667	-1.0374582581232	0.299522339587066	0.663231598825521	ENSG00000144560	protein_coding	chr3	11556070	11771350	chr3:11556070	VGLL4	protein_coding	chr3	11556069	11771350	chr3:11556069	ENSG00000144560
VHL	2785.28387635791	0.0431308164112887	0.0460586452199554	0.936432589480547	0.349050505129119	0.701291645916547	ENSG00000134086	protein_coding	chr3	10141008	10152220	chr3:10141008	VHL	protein_coding	chr3	10141778	10153667	chr3:10141778	ENSG00000134086
VILL	403.842808578344	0.0229212212103619	0.0323329608941812	0.708911914543742	0.478379140920524	0.789582612069369	ENSG00000136059	protein_coding	chr3	37988059	38007188	chr3:37988059	VILL	protein_coding	chr3	37988059	38007188	chr3:37988059	ENSG00000136059
VIM	27460.1175981412	-0.184520473632817	0.145623887030573	-1.26710306526894	0.205118439681139	0.564630377226193	ENSG00000026025	protein_coding	chr10	17228259	17237593	chr10:17228259	VIM	protein_coding	chr10	17228241	17237593	chr10:17228241	ENSG00000026025
VIM-AS1	103.680433341546	-0.2210197067457	0.119429033564746	-1.85063631638515	0.0642218914366487	0.336718708297644	ENSG00000229124	antisense	chr10	17214239	17229985	chr10:17214239	VIM-AS1	lncRNA	chr10	17214239	17230018	chr10:17214239	ENSG00000229124
VIMP	2535.52113466848	0.0639093689695479	0.05738194754354	1.11375391922791	0.265384770724939	0.630645741679688	ENSG00000131871	protein_coding	chr15	101270817	101277500	chr15:101270817	SELENOS	protein_coding	chr15	101270817	101277500	chr15:101270817	ENSG00000131871
VIPAS39	2388.31459964994	-0.0483509396836974	0.0237399886315739	-2.03668756687572	0.041681361252249	0.274749815994383	ENSG00000151445	protein_coding	chr14	77426675	77457952	chr14:77426675	VIPAS39	protein_coding	chr14	77426675	77457952	chr14:77426675	ENSG00000151445
VKORC1	2439.05587344762	-0.0249841722075336	0.04311876354619	-0.57942691656197	0.562301146494122	0.835602077213241	ENSG00000167397	protein_coding	chr16	31090842	31095980	chr16:31090842	VKORC1	protein_coding	chr16	31090842	31095980	chr16:31090842	ENSG00000167397
VKORC1L1	3837.83258031448	-0.0237636566802055	0.0335671783628705	-0.707943230238591	0.478980512239837	0.789832331578289	ENSG00000196715	protein_coding	chr7	65873267	65959563	chr7:65873267	VKORC1L1	protein_coding	chr7	65873074	65959563	chr7:65873074	ENSG00000196715
VLDLR	1250.83139242816	-0.178145318972395	0.0884626675002266	-2.01379094714659	0.0440314865877859	0.280896861353096	ENSG00000147852	protein_coding	chr9	2621834	2660053	chr9:2621834	VLDLR	protein_coding	chr9	2621182	2660056	chr9:2621182	ENSG00000147852
VMAC	172.248886202684	0.0381763262510115	0.0352354507472386	1.08346354144493	0.278602725073738	0.643502357220642	ENSG00000187650	protein_coding	chr19	5904858	5910853	chr19:5904858	VMAC	protein_coding	chr19	5904872	5910853	chr19:5904872	ENSG00000187650
VMP1	4221.00762947957	-0.0310923137475431	0.0240938939464455	-1.29046445612541	0.196889445151333	0.554924670709912	ENSG00000062716	protein_coding	chr17	59707192	59842255	chr17:59707192	VMP1	protein_coding	chr17	59707192	59842255	chr17:59707192	ENSG00000062716
VNN2	1592.81415074837	0.0149558486764298	0.0551741585398311	0.271066185189448	0.786340128544856	0.932976515237236	ENSG00000112303	protein_coding	chr6	132743870	132763459	chr6:132743870	VNN2	protein_coding	chr6	132743870	132763459	chr6:132743870	ENSG00000112303
VOPP1	22643.4845657664	0.0262607555062981	0.036580048105499	0.717898331641352	0.472819976648518	0.786204219011901	ENSG00000154978	protein_coding	chr7	55436056	55572988	chr7:55436056	VOPP1	protein_coding	chr7	55436056	55572988	chr7:55436056	ENSG00000154978
VPRBP	4195.94549500361	-0.00123614549735992	0.0249337745606575	-0.0495771506376901	0.960459355385341	0.989820706173284	ENSG00000145041	protein_coding	chr3	51395867	51500002	chr3:51395867	DCAF1	protein_coding	chr3	51395867	51500015	chr3:51395867	ENSG00000145041
VPREB3	428.800539742371	0.162295253957011	0.11892539569035	1.36468121896844	0.172353265046781	0.526037160974054	ENSG00000128218	protein_coding	chr22	23752743	23754468	chr22:23752743	VPREB3	protein_coding	chr22	23752743	23754425	chr22:23752743	ENSG00000128218
VPS11	2630.98251396426	-0.00199465280089167	0.0304401176544625	-0.065527105497217	0.947754325641959	0.987389901469496	ENSG00000160695	protein_coding	chr11	119067692	119081978	chr11:119067692	VPS11	protein_coding	chr11	119067818	119081972	chr11:119067818	ENSG00000160695
VPS13A	4471.72757861635	-0.101132107440174	0.0408777529134837	-2.47401337481089	0.013360469492226	0.153550730502694	ENSG00000197969	protein_coding	chr9	77177353	77421541	chr9:77177353	VPS13A	protein_coding	chr9	77177445	77421537	chr9:77177445	ENSG00000197969
VPS13B	3499.02172826449	0.00771482818085836	0.0508004452199587	0.151865365499343	0.879293125719316	0.966369912249545	ENSG00000132549	protein_coding	chr8	99013266	99877580	chr8:99013266	VPS13B	protein_coding	chr8	99013266	99877580	chr8:99013266	ENSG00000132549
VPS13C	7548.26494536211	-0.00471451625603246	0.046483687922087	-0.101423025297275	0.919214659172554	0.978174813249611	ENSG00000129003	protein_coding	chr15	61852389	62060473	chr15:61852389	VPS13C	protein_coding	chr15	61852389	62060473	chr15:61852389	ENSG00000129003
VPS13D	2352.66576544944	0.0267351210297454	0.0285713174255707	0.935732876140255	0.34941073917253	0.701379892062933	ENSG00000048707	protein_coding	chr1	12230067	12512047	chr1:12230067	VPS13D	protein_coding	chr1	12230030	12512047	chr1:12230030	ENSG00000048707
VPS16	1663.43617243907	0.0117820695835369	0.0265397357492743	0.443940727023216	0.657085438268093	0.878474456468665	ENSG00000215305	protein_coding	chr20	2840703	2866732	chr20:2840703	VPS16	protein_coding	chr20	2840703	2866732	chr20:2840703	ENSG00000215305
VPS18	1546.99304638954	-0.0682127320623194	0.0322014657401078	-2.11831140274334	0.0341487035661681	0.248455431025749	ENSG00000104142	protein_coding	chr15	40894430	40903975	chr15:40894430	VPS18	protein_coding	chr15	40894450	40903975	chr15:40894450	ENSG00000104142
VPS25	4405.30659391651	-0.011182709917918	0.0252063505862763	-0.44364652787169	0.657298160912177	0.878474456468665	ENSG00000131475	protein_coding	chr17	42773436	42779599	chr17:42773436	VPS25	protein_coding	chr17	42773449	42779599	chr17:42773449	ENSG00000131475
VPS26A	4931.5926701626	-0.0840648500764254	0.0359222166243821	-2.34019105656656	0.0192738772430599	0.185316200832011	ENSG00000122958	protein_coding	chr10	69123512	69172861	chr10:69123512	VPS26A	protein_coding	chr10	69123512	69174412	chr10:69123512	ENSG00000122958
VPS26B	2075.01207464714	-0.0103696772232022	0.0290439644422924	-0.357033807963983	0.721066496369374	0.906995387695259	ENSG00000151502	protein_coding	chr11	134224645	134247792	chr11:134224645	VPS26B	protein_coding	chr11	134224671	134247788	chr11:134224671	ENSG00000151502
VPS28	1871.13647208959	0.0289903568162047	0.0308634090859671	0.939311556136096	0.347570807114313	0.700434024550161	ENSG00000160948	protein_coding	chr8	144423601	144428563	chr8:144423601	VPS28	protein_coding	chr8	144423601	144428563	chr8:144423601	ENSG00000160948
VPS29	3144.31508894371	0.0266960388140866	0.0330927226201427	0.806704214715698	0.419836915303767	0.752775725154042	ENSG00000111237	protein_coding	chr12	110491097	110502117	chr12:110491097	VPS29	protein_coding	chr12	110491083	110502111	chr12:110491083	ENSG00000111237
VPS33A	2135.3643425948	-0.0513679837098237	0.026928747252308	-1.90755192688813	0.0564491535265299	0.316960226528588	ENSG00000139719	protein_coding	chr12	122229564	122266521	chr12:122229564	VPS33A	protein_coding	chr12	122229564	122266494	chr12:122229564	ENSG00000139719
VPS33B	1631.4357796942	-0.0122528409815675	0.0206015203193177	-0.594754211905332	0.552007778377656	0.830812194070111	ENSG00000184056	protein_coding	chr15	90998416	91022603	chr15:90998416	VPS33B	protein_coding	chr15	90998673	91022603	chr15:90998673	ENSG00000184056
VPS35	10669.7860943269	-0.0169003987221366	0.0273493559003578	-0.617945036208896	0.536611570454915	0.821641410716714	ENSG00000069329	protein_coding	chr16	46656132	46689518	chr16:46656132	VPS35	protein_coding	chr16	46656132	46689518	chr16:46656132	ENSG00000069329
VPS36	2506.00244279833	0.0572455072260164	0.031062671825614	1.84290351929135	0.0653430983819491	0.33931248754504	ENSG00000136100	protein_coding	chr13	52412602	52450628	chr13:52412602	VPS36	protein_coding	chr13	52412602	52450634	chr13:52412602	ENSG00000136100
VPS37A	2781.75504242943	-0.0387840910854521	0.0260334208314862	-1.48978082198651	0.136281875322869	0.477860991440097	ENSG00000155975	protein_coding	chr8	17246571	17302427	chr8:17246571	VPS37A	protein_coding	chr8	17246931	17302427	chr8:17246931	ENSG00000155975
VPS37B	3590.85373422259	0.216286609903878	0.090156228828504	2.39902015328636	0.0164390098988068	0.170514773668868	ENSG00000139722	protein_coding	chr12	122865328	122896444	chr12:122865328	VPS37B	protein_coding	chr12	122865330	122896127	chr12:122865330	ENSG00000139722
VPS37C	944.088328292426	-0.00324347800854666	0.041992197226928	-0.0772400165444723	0.938432608117518	0.984434578359851	ENSG00000167987	protein_coding	chr11	61130256	61161617	chr11:61130256	VPS37C	protein_coding	chr11	61130257	61161615	chr11:61130257	ENSG00000167987
VPS39	5405.69483768458	0.00838289596288454	0.0193234743221919	0.4338192926961	0.664419670654164	0.881436172405082	ENSG00000166887	protein_coding	chr15	42158701	42208316	chr15:42158701	VPS39	protein_coding	chr15	42158701	42208307	chr15:42158701	ENSG00000166887
VPS41	5630.36485854592	-0.000101184684494695	0.0293231205360198	-0.0034506792812314	0.997246761741112	0.999335352756071	ENSG00000006715	protein_coding	chr7	38722963	38932394	chr7:38722963	VPS41	protein_coding	chr7	38722974	38932394	chr7:38722974	ENSG00000006715
VPS45	1724.96029611187	0.015595363231374	0.0353576050783844	0.44107521413853	0.659158546560787	0.879435293686915	ENSG00000136631	protein_coding	chr1	150067293	150145327	chr1:150067293	VPS45	protein_coding	chr1	150067279	150145329	chr1:150067279	ENSG00000136631
VPS4A	4165.1497109545	0.0548652454974379	0.0173563833525938	3.16109896761635	0.00157175085451897	0.0434037326400038	ENSG00000132612	protein_coding	chr16	69311356	69326939	chr16:69311356	VPS4A	protein_coding	chr16	69311350	69326939	chr16:69311350	ENSG00000132612
VPS4B	4284.44927364934	-0.0421304202582177	0.0274785167968236	-1.53321303947117	0.125223372487272	0.459896477507727	ENSG00000119541	protein_coding	chr18	63389190	63422483	chr18:63389190	VPS4B	protein_coding	chr18	63389190	63422483	chr18:63389190	ENSG00000119541
VPS50	1532.23794718404	-0.0816339937423462	0.0359107376374233	-2.27324747730255	0.023011270690555	0.203241430617702	ENSG00000004766	protein_coding	chr7	93232340	93361121	chr7:93232340	VPS50	protein_coding	chr7	93232340	93361123	chr7:93232340	ENSG00000004766
VPS51	6124.46663808246	0.00444147920571215	0.0304507153061005	0.145857959692078	0.884033519882278	0.968095769030719	ENSG00000149823	protein_coding	chr11	65089324	65111860	chr11:65089324	VPS51	protein_coding	chr11	65089324	65111862	chr11:65089324	ENSG00000149823
VPS52	1984.33280665237	-0.00831321433615907	0.0251663010780745	-0.330331196085139	0.741149723588331	0.916207101022374	ENSG00000223501	protein_coding	chr6	33250272	33272047	chr6:33250272	VPS52	protein_coding	chr6	33250272	33272047	chr6:33250272	ENSG00000223501
VPS53	1958.13090931212	-0.00970746983734257	0.0290331643200631	-0.334357968367723	0.738109452399461	0.91503152802833	ENSG00000141252	protein_coding	chr17	508668	721717	chr17:508668	VPS53	protein_coding	chr17	508503	721717	chr17:508503	ENSG00000141252
VPS54	2365.23073216037	0.0946829670004326	0.0358436498264347	2.64155484887602	0.00825264434647124	0.117731801865871	ENSG00000143952	protein_coding	chr2	63892146	64019072	chr2:63892146	VPS54	protein_coding	chr2	63892146	64019428	chr2:63892146	ENSG00000143952
VPS72	2566.86403071255	-0.0435805543995356	0.0319847706235892	-1.36254078268719	0.173027282690104	0.527040859430853	ENSG00000163159	protein_coding	chr1	151169987	151195321	chr1:151169987	VPS72	protein_coding	chr1	151176304	151195321	chr1:151176304	ENSG00000163159
VPS8	1654.68397087358	0.00321942279385167	0.0333792274354159	0.0964498893834738	0.923163270780029	0.979380095753964	ENSG00000156931	protein_coding	chr3	184812143	185052614	chr3:184812143	VPS8	protein_coding	chr3	184812143	185052614	chr3:184812143	ENSG00000156931
VPS9D1-AS1	476.862731207743	0.126573355018384	0.0608350659213625	2.0805986333934	0.0374706591000591	0.260488315189966	ENSG00000261373	antisense	chr16	89711856	89718165	chr16:89711856	VPS9D1-AS1	lncRNA	chr16	89711856	89718165	chr16:89711856	ENSG00000261373
VRK1	4667.42163537633	-0.0208359744791439	0.0355358421259787	-0.586336870961943	0.557649158185823	0.833812233135715	ENSG00000100749	protein_coding	chr14	96797304	96931722	chr14:96797304	VRK1	protein_coding	chr14	96797304	96954846	chr14:96797304	ENSG00000100749
VRK2	4664.21863799647	0.0295168233530916	0.0450080023793188	0.65581278423178	0.511944589772236	0.807542867912491	ENSG00000028116	protein_coding	chr2	57907651	58159920	chr2:57907651	VRK2	protein_coding	chr2	57907629	58159920	chr2:57907629	ENSG00000028116
VRK3	2580.61767866604	0.00261035866936614	0.0180366253211034	0.144725447410162	0.884927646555466	0.968388530691397	ENSG00000105053	protein_coding	chr19	49976467	50025946	chr19:49976467	VRK3	protein_coding	chr19	49976468	50025946	chr19:49976468	ENSG00000105053
VTA1	5003.94992033009	-0.0552852189213948	0.0183391706309071	-3.01459755373138	0.00257320444023417	0.0599083511179187	ENSG00000009844	protein_coding	chr6	142147162	142224689	chr6:142147162	VTA1	protein_coding	chr6	142147162	142224685	chr6:142147162	ENSG00000009844
VTI1A	1995.50417445413	-0.0403803343571505	0.0291898266392755	-1.38337013289479	0.166551403628648	0.519072381708273	ENSG00000151532	protein_coding	chr10	112446998	112818744	chr10:112446998	VTI1A	protein_coding	chr10	112446998	112818744	chr10:112446998	ENSG00000151532
VTI1B	4317.55928867566	-0.00440490490148337	0.0191722948087385	-0.229753659925763	0.818283195458021	0.945043998227123	ENSG00000100568	protein_coding	chr14	67647075	67674831	chr14:67647075	VTI1B	protein_coding	chr14	67647085	67674820	chr14:67647085	ENSG00000100568
VWA1	372.161359616492	-0.0995853265501291	0.126310738826906	-0.788415359414524	0.430453789526471	0.75898825639978	ENSG00000179403	protein_coding	chr1	1434861	1442882	chr1:1434861	VWA1	protein_coding	chr1	1434861	1442882	chr1:1434861	ENSG00000179403
VWA8	3810.80017294362	-0.0154122836763258	0.0305019841895387	-0.505287904568903	0.613356636948438	0.860866379611167	ENSG00000102763	protein_coding	chr13	41566837	41961120	chr13:41566837	VWA8	protein_coding	chr13	41566835	41961120	chr13:41566835	ENSG00000102763
VWA9	3753.36167021232	0.0182109703400605	0.0177478713794062	1.02609321144797	0.304847649851773	0.668672224353578	ENSG00000138614	protein_coding	chr15	65578753	65611289	chr15:65578753	INTS14	protein_coding	chr15	65578753	65611289	chr15:65578753	ENSG00000138614
VWCE	370.440364689785	-0.140542254989692	0.0710975625449393	-1.9767520848673	0.0480696602045742	0.293598174021256	ENSG00000167992	protein_coding	chr11	61258286	61295424	chr11:61258286	VWCE	protein_coding	chr11	61258286	61295316	chr11:61258286	ENSG00000167992
WAC	13550.3461394761	-0.00507359518015792	0.0201166741077021	-0.252208449219515	0.800879947602649	0.939244676961668	ENSG00000095787	protein_coding	chr10	28532493	28623112	chr10:28532493	WAC	protein_coding	chr10	28532493	28623112	chr10:28532493	ENSG00000095787
WAC-AS1	1161.43486324559	0.0313248870013598	0.0517474873190461	0.605341217984711	0.544952299673452	0.826654022394152	ENSG00000254635	antisense	chr10	28522652	28532743	chr10:28522652	WAC-AS1	lncRNA	chr10	28522652	28533066	chr10:28522652	ENSG00000254635
WAPL	9102.22822921408	-0.0260933466317996	0.0242155291864765	-1.0775460007858	0.281236411492552	0.645457481133122	ENSG00000062650	protein_coding	chr10	86435256	86521815	chr10:86435256	WAPL	protein_coding	chr10	86435256	86521792	chr10:86435256	ENSG00000062650
WARS	44792.3013590241	0.118483641434764	0.0816006121919145	1.45199451636594	0.146503129987883	0.49299043923068	ENSG00000140105	protein_coding	chr14	100333788	100376805	chr14:100333788	WARS1	protein_coding	chr14	100333790	100376805	chr14:100333790	ENSG00000140105
WARS2	1549.54489500531	-0.0192323171183596	0.036883238891832	-0.521437858935396	0.602061783852046	0.854471892427163	ENSG00000116874	protein_coding	chr1	119031216	119140671	chr1:119031216	WARS2	protein_coding	chr1	119031216	119140654	chr1:119031216	ENSG00000116874
WARS2-IT1	160.569769454167	0.101826270034714	0.0384113338164611	2.65094335232579	0.00802673027232342	0.115523752003395	ENSG00000224238	antisense	chr1	119047405	119064785	chr1:119047405	WARS2-IT1	lncRNA	chr1	119047405	119064785	chr1:119047405	ENSG00000224238
WASF1	514.336389876458	-0.324041395311763	0.119538864590154	-2.71076186328821	0.00671288186342763	0.105136795409149	ENSG00000112290	protein_coding	chr6	110099819	110180004	chr6:110099819	WASF1	protein_coding	chr6	110099819	110180004	chr6:110099819	ENSG00000112290
WASF2	20322.6077172192	-0.0410370317303906	0.0408104768403088	-1.00555139041792	0.31463141693983	0.67455440374863	ENSG00000158195	protein_coding	chr1	27404226	27490158	chr1:27404226	WASF2	protein_coding	chr1	27404230	27490167	chr1:27404230	ENSG00000158195
WASH1	377.371662096194	0.146181881580913	0.0696747141018987	2.09806216595483	0.0358996541602266	0.255148652505575	ENSG00000181404	protein_coding	chr9	14521	29739	chr9:14521	WASHC1	protein_coding	chr9	14475	73865	chr9:14475	ENSG00000181404
WASL	796.924620431432	0.118144498896502	0.0375456222903364	3.14669172301642	0.00165128962305523	0.0449809051406775	ENSG00000106299	protein_coding	chr7	123681935	123749067	chr7:123681935	WASL	protein_coding	chr7	123681943	123749003	chr7:123681943	ENSG00000106299
WBP1	1764.42187745183	-0.0153492848779676	0.0422960088153121	-0.362901496096029	0.716678469108227	0.905075951302859	ENSG00000239779	protein_coding	chr2	74458329	74460891	chr2:74458329	WBP1	protein_coding	chr2	74458400	74460891	chr2:74458400	ENSG00000239779
