Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
WDR83OS	3231.59562681584	0.0500478867248285	0.0776248510831894	0.644740518357877	0.519095354095881	0.911560233033435	ENSG00000105583	protein_coding	chr19	12668071	12671356	chr19:12668071	WDR83OS	protein_coding	chr19	12668073	12669415	chr19:12668073	ENSG00000105583
WDR89	702.994043615162	-0.163393377886257	0.0963528984468869	-1.69578062019925	0.0899274339534215	0.541133977304112	ENSG00000140006	protein_coding	chr14	63597039	63641861	chr14:63597039	WDR89	protein_coding	chr14	63597039	63641871	chr14:63597039	ENSG00000140006
WDR90	279.682854515967	0.107943052110714	0.159256961175857	0.677791735530603	0.497903751847617	0.905786308643746	ENSG00000161996	protein_coding	chr16	649311	667833	chr16:649311	WDR90	protein_coding	chr16	649311	667833	chr16:649311	ENSG00000161996
WDR91	514.090377736302	-0.0127071439467042	0.0709706152156599	-0.179047961020074	0.857900042675251	0.982374539922861	ENSG00000105875	protein_coding	chr7	135183839	135211534	chr7:135183839	WDR91	protein_coding	chr7	135183839	135211555	chr7:135183839	ENSG00000105875
WDR92	930.752718530057	0.0100612354784769	0.0776788873018607	0.129523424291325	0.896943491161523	0.987532378711392	ENSG00000243667	protein_coding	chr2	68122936	68157560	chr2:68122936	DNAAF10	protein_coding	chr2	68122936	68157549	chr2:68122936	ENSG00000243667
WDSUB1	427.11279147144	0.100220325678449	0.116529158553014	0.8600450472905	0.389764211274124	0.8584221087629	ENSG00000196151	protein_coding	chr2	159235793	159286799	chr2:159235793	WDSUB1	protein_coding	chr2	159235798	159286703	chr2:159235798	ENSG00000196151
WDTC1	3680.19236309962	0.209212213194939	0.0719339705996942	2.90839239723308	0.00363292174245126	0.129880659355635	ENSG00000142784	protein_coding	chr1	27234516	27308633	chr1:27234516	WDTC1	protein_coding	chr1	27234632	27308636	chr1:27234632	ENSG00000142784
WDYHV1	702.744533022047	-0.0944987198680179	0.086871840828646	-1.08779460601527	0.276685791303013	0.776879276647015	ENSG00000156795	protein_coding	chr8	123416725	123467230	chr8:123416725	NTAQ1	protein_coding	chr8	123416726	123470028	chr8:123416726	ENSG00000156795
WEE1	2391.21426897935	-0.00356906423658232	0.104242078943065	-0.034238229635958	0.972687181559366	0.997426097795685	ENSG00000166483	protein_coding	chr11	9573681	9593457	chr11:9573681	WEE1	protein_coding	chr11	9573670	9593457	chr11:9573670	ENSG00000166483
WFDC1	208.361128749762	0.794160958895579	0.465396872106124	1.70641662308914	0.0879305377870896	0.536526353519413	ENSG00000103175	protein_coding	chr16	84294646	84329851	chr16:84294646	WFDC1	protein_coding	chr16	84294846	84329844	chr16:84294846	ENSG00000103175
WFDC12	26.725064946609	-0.156910485929893	0.149090215677236	-1.05245327613978	0.292591636631388	0.790656755041619	ENSG00000168703	protein_coding	chr20	45123425	45124465	chr20:45123425	WFDC12	protein_coding	chr20	45123425	45124465	chr20:45123425	ENSG00000168703
WFS1	2201.47817902358	0.118557545239438	0.10293078447666	1.15181814500133	0.249395810012261	0.755454442791885	ENSG00000109501	protein_coding	chr4	6269849	6303265	chr4:6269849	WFS1	protein_coding	chr4	6269849	6303265	chr4:6269849	ENSG00000109501
WHAMM	793.88432282793	0.115232814298742	0.0638143149191163	1.80575180419626	0.0709571167782946	0.489942157760356	ENSG00000156232	protein_coding	chr15	82809628	82836108	chr15:82809628	WHAMM	protein_coding	chr15	82809628	82836108	chr15:82809628	ENSG00000156232
WHSC1	10954.3958445612	-0.0291010392757686	0.186774156067101	-0.155808704419008	0.876183809290927	0.985057745319127	ENSG00000109685	protein_coding	chr4	1871424	1982207	chr4:1871424	NSD2	protein_coding	chr4	1871393	1982207	chr4:1871393	ENSG00000109685
WHSC1L1	5736.36633444662	-0.0279489955586872	0.0462909268121412	-0.603768329636397	0.545997678137229	0.922428890678145	ENSG00000147548	protein_coding	chr8	38269697	38382272	chr8:38269697	NSD3	protein_coding	chr8	38269704	38382272	chr8:38269704	ENSG00000147548
WIPF1	7763.38066160803	-0.149764147107848	0.115900224674116	-1.29218168065635	0.196294234298326	0.705474279500078	ENSG00000115935	protein_coding	chr2	174559572	174682916	chr2:174559572	WIPF1	protein_coding	chr2	174559572	174682916	chr2:174559572	ENSG00000115935
WIPF2	4487.65928506009	0.0422289268591364	0.0514591091858894	0.820630740158945	0.41185663240878	0.869225346697127	ENSG00000171475	protein_coding	chr17	40219304	40284136	chr17:40219304	WIPF2	protein_coding	chr17	40219304	40284136	chr17:40219304	ENSG00000171475
WIPI1	4036.03466749442	-0.130828826308759	0.177133283238051	-0.73858974393275	0.460156153864019	0.890773968020254	ENSG00000070540	protein_coding	chr17	68420948	68457513	chr17:68420948	WIPI1	protein_coding	chr17	68420948	68457513	chr17:68420948	ENSG00000070540
WIPI2	5361.8104223455	0.156003432227767	0.0522773867483334	2.98414748577195	0.00284369664644761	0.113995143827161	ENSG00000157954	protein_coding	chr7	5190188	5233826	chr7:5190188	WIPI2	protein_coding	chr7	5190196	5233840	chr7:5190196	ENSG00000157954
WISP1	2204.0040991288	-0.831149098315505	0.344807619028306	-2.41047196305507	0.0159318957952457	0.257943577209903	ENSG00000104415	protein_coding	chr8	133191039	133230344	chr8:133191039	CCN4	protein_coding	chr8	133191039	133231690	chr8:133191039	ENSG00000104415
WISP2	494.465671226941	-0.479982089173107	0.544920631315898	-0.880829356770774	0.378410187779078	0.853800696752574	ENSG00000064205	protein_coding	chr20	44714844	44728509	chr20:44714844	CCN5	protein_coding	chr20	44714844	44728509	chr20:44714844	ENSG00000064205
WIZ	4278.8385724437	0.142936920828324	0.157028096872774	0.910263345700061	0.362683644200961	0.841187882842901	ENSG00000011451	protein_coding	chr19	15419980	15449951	chr19:15419980	WIZ	protein_coding	chr19	15419978	15449956	chr19:15419978	ENSG00000011451
WLS	2354.03751830609	-0.168912794400091	0.122394884174201	-1.38006417130705	0.167566887579312	0.674271282543596	ENSG00000116729	protein_coding	chr1	68098473	68233120	chr1:68098473	WLS	protein_coding	chr1	68098473	68233120	chr1:68098473	ENSG00000116729
WNK1	15200.4499939061	-0.00623196148754864	0.0788250351137187	-0.0790606877441661	0.936984352231154	0.991967842049034	ENSG00000060237	protein_coding	chr12	752593	911452	chr12:752593	WNK1	protein_coding	chr12	752579	911452	chr12:752579	ENSG00000060237
WNK4	1543.17243154444	-0.0580178471065641	0.293050464735859	-0.197979031218594	0.843061469670321	0.980857000225057	ENSG00000126562	protein_coding	chr17	42780678	42796936	chr17:42780678	WNK4	protein_coding	chr17	42780610	42797066	chr17:42780610	ENSG00000126562
WNT16	157.48424690375	-0.321939775207757	0.316428250238605	-1.01741792954641	0.308954656211649	0.802768861986898	ENSG00000002745	protein_coding	chr7	121325367	121341104	chr7:121325367	WNT16	protein_coding	chr7	121325367	121341104	chr7:121325367	ENSG00000002745
WNT2	151.705699465647	-0.453890852187064	0.482033056252783	-0.941617688453797	0.346388410309627	0.828082003402256	ENSG00000105989	protein_coding	chr7	117276631	117323289	chr7:117276631	WNT2	protein_coding	chr7	117275451	117323152	chr7:117275451	ENSG00000105989
WNT3	196.883770776033	0.0419392085686891	0.0985523620374646	0.425552545891756	0.670433925081606	0.95748682710158	ENSG00000108379	protein_coding	chr17	46762506	46833154	chr17:46762506	WNT3	protein_coding	chr17	46762506	46833154	chr17:46762506	ENSG00000108379
WNT5A	11617.4302609741	-0.411394850596355	0.25227101095102	-1.63076545753499	0.102939818688544	0.571231953528113	ENSG00000114251	protein_coding	chr3	55465715	55490539	chr3:55465715	WNT5A	protein_coding	chr3	55465715	55490539	chr3:55465715	ENSG00000114251
WNT5A-AS1	129.120831500424	-0.19379753245931	0.258334537999878	-0.750180498355979	0.453146002489355	0.887686009104911	ENSG00000244586	antisense	chr3	55487699	55488308	chr3:55487699	WNT5A-AS1	lncRNA	chr3	55487699	55488308	chr3:55487699	ENSG00000244586
WNT5B	5601.01832462679	0.310075988934349	0.146636779704138	2.11458536910026	0.034465301732387	0.363931980559347	ENSG00000111186	protein_coding	chr12	1529891	1647243	chr12:1529891	WNT5B	protein_coding	chr12	1529891	1647212	chr12:1529891	ENSG00000111186
WNT7B	257.969150342089	0.0396339311875507	0.397141775727466	0.0997979402064945	0.920504743365095	0.989730095879448	ENSG00000188064	protein_coding	chr22	45920362	45977129	chr22:45920362	WNT7B	protein_coding	chr22	45920366	45977162	chr22:45920366	ENSG00000188064
WRAP53	647.249173931775	-0.0175003135720741	0.206031497318404	-0.0849399912142018	0.932309098261329	0.991128736083833	ENSG00000141499	protein_coding	chr17	7686071	7703502	chr17:7686071	WRAP53	protein_coding	chr17	7686071	7703502	chr17:7686071	ENSG00000141499
WRAP73	585.37743307644	-0.0113702918181996	0.0710249799595585	-0.16008863113617	0.872811256711493	0.984052924863779	ENSG00000116213	protein_coding	chr1	3630767	3652761	chr1:3630767	WRAP73	protein_coding	chr1	3630767	3652761	chr1:3630767	ENSG00000116213
WRB	2036.18205752487	0.0137791108340444	0.0710936013133574	0.193816469829832	0.846319590485213	0.980857000225057	ENSG00000182093	protein_coding	chr21	39380244	39428528	chr21:39380244	GET1	protein_coding	chr21	39377698	39428528	chr21:39377698	ENSG00000182093
WRN	1798.36594246391	0.0272611202888083	0.0550841276093476	0.494899737400619	0.620670896065812	0.947396160871589	ENSG00000165392	protein_coding	chr8	31033801	31173769	chr8:31033801	WRN	protein_coding	chr8	31033788	31176138	chr8:31033788	ENSG00000165392
WRNIP1	2757.74382166983	0.0187010757829176	0.0328692430850441	0.568953648690097	0.569387595979504	0.931556318349127	ENSG00000124535	protein_coding	chr6	2765414	2786952	chr6:2765414	WRNIP1	protein_coding	chr6	2765393	2786952	chr6:2765393	ENSG00000124535
WSB1	3036.92379888936	-0.131691091641621	0.130506397537777	-1.0090776707211	0.312937385848071	0.806773927696057	ENSG00000109046	protein_coding	chr17	27294076	27315926	chr17:27294076	WSB1	protein_coding	chr17	27294076	27315926	chr17:27294076	ENSG00000109046
WSB2	11144.7665602822	-0.0447953694326823	0.135712628468179	-0.330075173830899	0.741343161374946	0.967210375830591	ENSG00000176871	protein_coding	chr12	118032694	118062430	chr12:118032694	WSB2	protein_coding	chr12	118032687	118062430	chr12:118032687	ENSG00000176871
WTAP	6602.93237899223	-0.191090811047563	0.101244632786239	-1.88741670337252	0.0591043002247813	0.456068415437488	ENSG00000146457	protein_coding	chr6	159725585	159756319	chr6:159725585	WTAP	protein_coding	chr6	159725585	159756319	chr6:159725585	ENSG00000146457
WTIP	1163.69081075367	0.200137375698559	0.125127395359785	1.59946888627461	0.109716456625213	0.584198445945433	ENSG00000142279	protein_coding	chr19	34481638	34512304	chr19:34481638	WTIP	protein_coding	chr19	34481758	34512304	chr19:34481758	ENSG00000142279
WWC1	1783.2078704665	-0.109011032211865	0.196450047365926	-0.554904586043755	0.578959924895137	0.934383996592721	ENSG00000113645	protein_coding	chr5	168291651	168472303	chr5:168291651	WWC1	protein_coding	chr5	168291645	168472303	chr5:168291645	ENSG00000113645
WWC2	8598.78815124787	-0.11145105340881	0.0875833190874578	-1.27251461317101	0.203190335325372	0.715114313936981	ENSG00000151718	protein_coding	chr4	183099293	183320777	chr4:183099293	WWC2	protein_coding	chr4	183099257	183320777	chr4:183099257	ENSG00000151718
WWOX	180.415115160215	-0.260485374688684	0.106844450832274	-2.43798693015511	0.0147693079909354	0.25270901026839	ENSG00000186153	protein_coding	chr16	78099413	79212667	chr16:78099413	WWOX	protein_coding	chr16	78099400	79212667	chr16:78099400	ENSG00000186153
WWP1	3424.8865091164	-0.123583933291572	0.0508060886542752	-2.43246304852426	0.0149965216098526	0.25335853721744	ENSG00000123124	protein_coding	chr8	86342738	86478420	chr8:86342738	WWP1	protein_coding	chr8	86342547	86478420	chr8:86342547	ENSG00000123124
WWP2	2681.39124759089	0.238383568667689	0.0692694866144529	3.44139361093447	0.000578726002945745	0.0493685886485454	ENSG00000198373	protein_coding	chr16	69762306	69941741	chr16:69762306	WWP2	protein_coding	chr16	69762328	69941741	chr16:69762328	ENSG00000198373
WWTR1	6236.23237869817	-0.0430978356899312	0.14135141443604	-0.304898510297061	0.7604434503881	0.968349159034387	ENSG00000018408	protein_coding	chr3	149517235	149736714	chr3:149517235	WWTR1	protein_coding	chr3	149517235	149736714	chr3:149517235	ENSG00000018408
XAB2	1964.07071709021	0.0259753625650427	0.114005104396512	0.227843855786491	0.819767631246227	0.975977290968594	ENSG00000076924	protein_coding	chr19	7619525	7629565	chr19:7619525	XAB2	protein_coding	chr19	7619525	7629545	chr19:7619525	ENSG00000076924
XAF1	1631.29975555522	-0.19959053492922	0.169831335436761	-1.17522796612254	0.239903524521154	0.749493347571253	ENSG00000132530	protein_coding	chr17	6755447	6775647	chr17:6755447	XAF1	protein_coding	chr17	6755447	6775647	chr17:6755447	ENSG00000132530
XBP1	11669.6823203672	-0.150248105357772	0.087944855565182	-1.70843540980533	0.0875555816144542	0.535548325463806	ENSG00000100219	protein_coding	chr22	28794555	28800597	chr22:28794555	XBP1	protein_coding	chr22	28794555	28800597	chr22:28794555	ENSG00000100219
XKR8	794.98164528669	0.155468175581981	0.10285280903501	1.51155984013097	0.130645874696066	0.618889787162163	ENSG00000158156	protein_coding	chr1	27959462	27968096	chr1:27959462	XKR8	protein_coding	chr1	27959588	27968093	chr1:27959588	ENSG00000158156
XPA	476.322545817975	0.112664058823967	0.0729942421426606	1.54346501199061	0.122717990330502	0.606417974719506	ENSG00000136936	protein_coding	chr9	97674909	97697357	chr9:97674909	XPA	protein_coding	chr9	97674909	97697340	chr9:97674909	ENSG00000136936
XPC	4515.8767262029	0.00644141582687657	0.112847825343252	0.0570805490250568	0.954481030786603	0.993925851515456	ENSG00000154767	protein_coding	chr3	14145147	14178783	chr3:14145147	XPC	protein_coding	chr3	14145147	14178621	chr3:14145147	ENSG00000154767
XPNPEP1	4124.90476255036	0.041205663681384	0.047942324219902	0.859484064485104	0.390073508080185	0.858671489639191	ENSG00000108039	protein_coding	chr10	109864766	109923553	chr10:109864766	XPNPEP1	protein_coding	chr10	109864766	109923553	chr10:109864766	ENSG00000108039
XPNPEP3	693.732337529255	-0.0863013692966475	0.173290366576429	-0.498015965928404	0.61847278890483	0.947326464448729	ENSG00000196236	protein_coding	chr22	40857077	40932815	chr22:40857077	XPNPEP3	protein_coding	chr22	40857077	40932815	chr22:40857077	ENSG00000196236
XPO1	19176.0549127477	-0.0703859401226929	0.100557503941945	-0.69995711273153	0.483954088284718	0.90048360454408	ENSG00000082898	protein_coding	chr2	61477849	61538626	chr2:61477849	XPO1	protein_coding	chr2	61476032	61538741	chr2:61476032	ENSG00000082898
XPO4	3221.39691659388	-0.0219120681874792	0.0992539875236793	-0.220767635982903	0.82527336456676	0.976285223451296	ENSG00000132953	protein_coding	chr13	20777329	20903048	chr13:20777329	XPO4	protein_coding	chr13	20777329	20903048	chr13:20777329	ENSG00000132953
XPO5	3548.01078277123	0.00971877763972908	0.0829112399340253	0.117219060376646	0.906686463045867	0.98838176609614	ENSG00000124571	protein_coding	chr6	43522330	43576075	chr6:43522330	XPO5	protein_coding	chr6	43522334	43576038	chr6:43522334	ENSG00000124571
XPO6	10341.3984625118	0.0567694723999767	0.0725998156591746	0.781950641121258	0.434243581937421	0.879055631762899	ENSG00000169180	protein_coding	chr16	28097979	28211920	chr16:28097979	XPO6	protein_coding	chr16	28097976	28211965	chr16:28097976	ENSG00000169180
XPO7	7320.32464668835	0.0826790531522087	0.0523673270164558	1.57882897338311	0.114375290997828	0.588452535594202	ENSG00000130227	protein_coding	chr8	21919671	22006585	chr8:21919671	XPO7	protein_coding	chr8	21919662	22006585	chr8:21919662	ENSG00000130227
XPOT	24778.7347819671	-0.266692631933808	0.108464876993541	-2.45879255410661	0.0139405143695802	0.248939786673095	ENSG00000184575	protein_coding	chr12	64404350	64451127	chr12:64404350	XPOT	protein_coding	chr12	64404392	64451125	chr12:64404392	ENSG00000184575
XPR1	3946.31907247626	-0.0609721491824908	0.0990305022061238	-0.615690598595393	0.538098743381141	0.918815112668728	ENSG00000143324	protein_coding	chr1	180632004	180890251	chr1:180632004	XPR1	protein_coding	chr1	180632022	180890279	chr1:180632022	ENSG00000143324
XRCC1	1431.26220321574	0.0554297187651602	0.0939612605147137	0.589920978725912	0.555243628690107	0.927240980685728	ENSG00000073050	protein_coding	chr19	43543040	43580473	chr19:43543040	XRCC1	protein_coding	chr19	43543311	43580473	chr19:43543311	ENSG00000073050
XRCC2	356.58454393797	0.0485478404479905	0.226429549839219	0.214405939871642	0.830230510020527	0.977812517348905	ENSG00000196584	protein_coding	chr7	152644779	152676165	chr7:152644779	XRCC2	protein_coding	chr7	152644776	152676193	chr7:152644776	ENSG00000196584
XRCC3	447.217655276355	0.103300747184556	0.21970277191274	0.470184086824287	0.638223502303988	0.952121725212491	ENSG00000126215	protein_coding	chr14	103697609	103715504	chr14:103697609	XRCC3	protein_coding	chr14	103697609	103715504	chr14:103697609	ENSG00000126215
XRCC4	648.271677753058	-0.135753198787206	0.132509381297912	-1.0244799081961	0.305608656012481	0.801122185812224	ENSG00000152422	protein_coding	chr5	83077498	83353787	chr5:83077498	XRCC4	protein_coding	chr5	83077498	83353787	chr5:83077498	ENSG00000152422
XRCC5	30512.098357998	-0.00385861639118977	0.101845111562498	-0.0378871045648755	0.969777694734578	0.997057351490523	ENSG00000079246	protein_coding	chr2	216107464	216206303	chr2:216107464	XRCC5	protein_coding	chr2	216107464	216206303	chr2:216107464	ENSG00000079246
XRCC6	27525.6611477358	-0.00131294527501224	0.0980300836546056	-0.0133932893461379	0.989314020688823	0.998255627064247	ENSG00000196419	protein_coding	chr22	41621119	41664048	chr22:41621119	XRCC6	protein_coding	chr22	41621163	41664048	chr22:41621163	ENSG00000196419
XRCC6BP1	202.198044081055	-0.255497531898057	0.118277669295717	-2.16015020772234	0.0307610433166561	0.349463007017627	ENSG00000166896	protein_coding	chr12	57941541	57957269	chr12:57941541	ATP23	protein_coding	chr12	57906039	57959148	chr12:57906039	ENSG00000166896
XRN1	4286.87941108687	0.0598517249069319	0.0663267710029401	0.902376581912586	0.366856856732554	0.844219108733813	ENSG00000114127	protein_coding	chr3	142306607	142448062	chr3:142306607	XRN1	protein_coding	chr3	142306607	142448062	chr3:142306607	ENSG00000114127
XRN2	9663.17266751284	-0.0129364959358526	0.0492599144315247	-0.262617101250459	0.792845717712189	0.972260559644234	ENSG00000088930	protein_coding	chr20	21303304	21389827	chr20:21303304	XRN2	protein_coding	chr20	21303331	21389825	chr20:21303331	ENSG00000088930
XRRA1	1052.27669956953	-0.0569655753628403	0.218275825433216	-0.260979772953691	0.794108105703614	0.972260559644234	ENSG00000166435	protein_coding	chr11	74807739	74949200	chr11:74807739	XRRA1	protein_coding	chr11	74807739	74949200	chr11:74807739	ENSG00000166435
XXyac-YX65C7_A.2	49.3599281528322	0.300828580756566	0.164658162402712	1.8269885705442	0.0677014878890939	0.482696935850993	ENSG00000226445	antisense	chr6	169213254	169239565	chr6:169213254	THBS2-AS1	lncRNA	chr6	169213254	169245773	chr6:169213254	ENSG00000226445
XXYLT1	2315.5001326635	0.128170904019316	0.0873166099517435	1.4678868555496	0.142134959226915	0.633890075289484	ENSG00000173950	protein_coding	chr3	195068279	195271167	chr3:195068279	XXYLT1	protein_coding	chr3	195068284	195271159	chr3:195068284	ENSG00000173950
XYLB	450.416335814463	-0.0422800496145747	0.108898294311905	-0.388252634090638	0.697829085737263	0.959316481514979	ENSG00000093217	protein_coding	chr3	38346760	38421348	chr3:38346760	XYLB	protein_coding	chr3	38346760	38421348	chr3:38346760	ENSG00000093217
XYLT1	11113.9780038784	-0.19499192819316	0.126220399803812	-1.54485272187572	0.122381891398199	0.60581843959792	ENSG00000103489	protein_coding	chr16	17101769	17470881	chr16:17101769	XYLT1	protein_coding	chr16	17101769	17470960	chr16:17101769	ENSG00000103489
XYLT2	2283.64758637627	0.124766631804148	0.0937555406375035	1.33076542416353	0.183266208131206	0.689112069255176	ENSG00000015532	protein_coding	chr17	50346092	50363138	chr17:50346092	XYLT2	protein_coding	chr17	50346126	50363138	chr17:50346126	ENSG00000015532
YAE1D1	635.388445724938	-0.0490156364330719	0.0465056627033831	-1.05397135711618	0.291896031008073	0.790656755041619	ENSG00000241127	protein_coding	chr7	39566376	39610320	chr7:39566376	YAE1	protein_coding	chr7	39566385	39610320	chr7:39566385	ENSG00000241127
YAF2	1311.09449670242	0.0622424159169445	0.0579766992428923	1.07357639758312	0.283012580753269	0.782551056021608	ENSG00000015153	protein_coding	chr12	42157104	42238349	chr12:42157104	YAF2	protein_coding	chr12	42157104	42238349	chr12:42157104	ENSG00000015153
YAP1	18848.899883654	0.0217560542078216	0.0504107978152322	0.431575280509601	0.666050127785633	0.957306833856537	ENSG00000137693	protein_coding	chr11	102110461	102233423	chr11:102110461	YAP1	protein_coding	chr11	102110447	102233424	chr11:102110447	ENSG00000137693
YARS	12422.7928807623	-0.229274784735351	0.100667585903465	-2.27754328940811	0.0227538026283059	0.305675701259711	ENSG00000134684	protein_coding	chr1	32775237	32818153	chr1:32775237	YARS1	protein_coding	chr1	32775237	32818031	chr1:32775237	ENSG00000134684
YARS2	1149.14644928287	-0.032794899495053	0.0637710414458284	-0.51426005835127	0.607070182912151	0.944211618951884	ENSG00000139131	protein_coding	chr12	32727490	32755902	chr12:32727490	YARS2	protein_coding	chr12	32727490	32755897	chr12:32727490	ENSG00000139131
YBEY	342.013470306324	0.00383616060172817	0.089833557667574	0.0427029798365968	0.965938304172188	0.996011534192904	ENSG00000182362	protein_coding	chr21	46286337	46297751	chr21:46286337	YBEY	protein_coding	chr21	46286342	46297751	chr21:46286342	ENSG00000182362
YBX1	53520.0808907747	-0.00102338634491475	0.0805170741792536	-0.0127101780007108	0.989859018252521	0.998255627064247	ENSG00000065978	protein_coding	chr1	42682427	42702349	chr1:42682427	YBX1	protein_coding	chr1	42682418	42703805	chr1:42682418	ENSG00000065978
YBX3	8482.46361964086	-0.156410789837645	0.0537356429346465	-2.91074566704026	0.00360567387005236	0.129434825523724	ENSG00000060138	protein_coding	chr12	10699089	10723312	chr12:10699089	YBX3	protein_coding	chr12	10699089	10723323	chr12:10699089	ENSG00000060138
YDJC	486.310236050459	0.0269615937943082	0.148204334877977	0.181921762386417	0.855644125560469	0.982059476614577	ENSG00000161179	protein_coding	chr22	21628089	21630064	chr22:21628089	YDJC	protein_coding	chr22	21628089	21630064	chr22:21628089	ENSG00000161179
YEATS2	3749.64578370295	0.0768802191368921	0.0811006945932815	0.947960057832365	0.343149788481475	0.826408852710816	ENSG00000163872	protein_coding	chr3	183697818	183812625	chr3:183697818	YEATS2	protein_coding	chr3	183697797	183812624	chr3:183697797	ENSG00000163872
YEATS4	746.674091757282	0.0381894400184723	0.131398186209767	0.290639019609494	0.771327414307085	0.970198738344187	ENSG00000127337	protein_coding	chr12	69359703	69390796	chr12:69359703	YEATS4	protein_coding	chr12	69359710	69390870	chr12:69359710	ENSG00000127337
YES1	6714.98308753348	-0.119480378588971	0.0663335542067911	-1.80120573995625	0.0716704580028825	0.491590870514681	ENSG00000176105	protein_coding	chr18	721588	812546	chr18:721588	YES1	protein_coding	chr18	721588	812546	chr18:721588	ENSG00000176105
YIF1A	4128.96341591022	0.0979838302169674	0.0907278638656516	1.07997505994476	0.280153286308224	0.779185264349927	ENSG00000174851	protein_coding	chr11	66284580	66289170	chr11:66284580	YIF1A	protein_coding	chr11	66284580	66289145	chr11:66284580	ENSG00000174851
YIF1B	2295.29305094925	0.119889622757216	0.118287219913895	1.01354671150854	0.310799096179912	0.804934737859211	ENSG00000167645	protein_coding	chr19	38305104	38317273	chr19:38305104	YIF1B	protein_coding	chr19	38303558	38317273	chr19:38303558	ENSG00000167645
YIPF1	1244.40162013344	0.0582997835470292	0.0579059943559245	1.00680049095926	0.314030658669791	0.80754133390621	ENSG00000058799	protein_coding	chr1	53851719	53889834	chr1:53851719	YIPF1	protein_coding	chr1	53851719	53889798	chr1:53851719	ENSG00000058799
YIPF2	3284.70227729191	0.0882889327309335	0.129362358219458	0.682493222496414	0.494927126899566	0.905555020235217	ENSG00000130733	protein_coding	chr19	10922185	10928681	chr19:10922185	YIPF2	protein_coding	chr19	10922185	10928681	chr19:10922185	ENSG00000130733
YIPF3	6708.30466491538	0.0914598614467293	0.089616271584752	1.02057204377482	0.307457240180552	0.802356309111735	ENSG00000137207	protein_coding	chr6	43511827	43516990	chr6:43511827	YIPF3	protein_coding	chr6	43511832	43516985	chr6:43511832	ENSG00000137207
YIPF4	3838.01084257842	-0.0653783738318629	0.0600090304826392	-1.08947558902451	0.275944213926696	0.77638209231606	ENSG00000119820	protein_coding	chr2	32277910	32316594	chr2:32277910	YIPF4	protein_coding	chr2	32277904	32316594	chr2:32277904	ENSG00000119820
YIPF5	12835.9682570148	0.0986187629476999	0.0695658617175381	1.41763158700063	0.156298353128244	0.658239988494168	ENSG00000145817	protein_coding	chr5	144158159	144170714	chr5:144158159	YIPF5	protein_coding	chr5	144158162	144170714	chr5:144158162	ENSG00000145817
YKT6	10479.5138928639	0.0836940961586385	0.0692899226367932	1.20788266134095	0.22709239977504	0.737334507954583	ENSG00000106636	protein_coding	chr7	44200968	44214294	chr7:44200968	YKT6	protein_coding	chr7	44200959	44214294	chr7:44200959	ENSG00000106636
YLPM1	5644.90174980212	0.000851149471136599	0.066068416995129	0.0128828494740437	0.989721257629694	0.998255627064247	ENSG00000119596	protein_coding	chr14	74763366	74859435	chr14:74763366	YLPM1	protein_coding	chr14	74763316	74859435	chr14:74763316	ENSG00000119596
YME1L1	17567.1764321005	-0.100730957147064	0.0329118882628359	-3.06062527748703	0.0022087533651981	0.104106395866148	ENSG00000136758	protein_coding	chr10	27110112	27155266	chr10:27110112	YME1L1	protein_coding	chr10	27110111	27155266	chr10:27110111	ENSG00000136758
YOD1	749.445403522135	-0.0665794937413477	0.0912284114927198	-0.729810950908214	0.465505749743837	0.893766957914571	ENSG00000180667	protein_coding	chr1	207043849	207052980	chr1:207043849	YOD1	protein_coding	chr1	207043849	207052980	chr1:207043849	ENSG00000180667
YPEL2	913.540148149933	-0.0878791240438235	0.170763553786482	-0.514624591109793	0.606815377641113	0.944097548828432	ENSG00000175155	protein_coding	chr17	59331689	59401729	chr17:59331689	YPEL2	protein_coding	chr17	59331655	59401729	chr17:59331655	ENSG00000175155
YPEL3	1071.64453575571	0.351994113226359	0.232852878465997	1.51165884461145	0.130620673477419	0.618889787162163	ENSG00000090238	protein_coding	chr16	30092314	30096915	chr16:30092314	YPEL3	protein_coding	chr16	30092314	30096915	chr16:30092314	ENSG00000090238
YPEL5	6211.13794802348	0.0674642380839134	0.16086281842854	0.419389879793029	0.674931219055039	0.958069583630443	ENSG00000119801	protein_coding	chr2	30146941	30160533	chr2:30146941	YPEL5	protein_coding	chr2	30146941	30160533	chr2:30146941	ENSG00000119801
YRDC	1050.86049264982	-0.0776491783097594	0.0975629554318	-0.795887926581303	0.42609717935392	0.876964031137378	ENSG00000196449	protein_coding	chr1	37802944	37808185	chr1:37802944	YRDC	protein_coding	chr1	37802945	37808208	chr1:37802945	ENSG00000196449
YTHDC1	4099.66138968394	-0.0313050093298226	0.0332082733408045	-0.942687052968716	0.345840997642476	0.827758910921567	ENSG00000083896	protein_coding	chr4	68310387	68350089	chr4:68310387	YTHDC1	protein_coding	chr4	68310387	68350090	chr4:68310387	ENSG00000083896
YTHDC2	2253.94992703689	-0.0247086325963929	0.0543162873718179	-0.45490282550521	0.649179150082416	0.953585114503865	ENSG00000047188	protein_coding	chr5	113513683	113595285	chr5:113513683	YTHDC2	protein_coding	chr5	113513694	113595285	chr5:113513694	ENSG00000047188
