Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
ZNF135	276.333631361549	0.227310820782482	0.0784507246849034	2.897498037086	0.00376152092120178	0.122357035637053	ENSG00000176293	protein_coding	chr19	58059239	58086310	chr19:58059239	ZNF135	protein_coding	chr19	58059239	58086310	chr19:58059239	ENSG00000176293
ZNF136	405.152013342982	0.0809145421719712	0.0411805549597531	1.9648725533459	0.0494289901435768	0.440347603586932	ENSG00000196646	protein_coding	chr19	12163064	12189881	chr19:12163064	ZNF136	protein_coding	chr19	12163064	12189871	chr19:12163064	ENSG00000196646
ZNF138	188.098784430583	-0.0123524511672006	0.067037308128848	-0.184262338569126	0.853807657474925	0.980946279733072	ENSG00000197008	protein_coding	chr7	64794388	64833681	chr7:64794388	ZNF138	protein_coding	chr7	64794388	64833681	chr7:64794388	ENSG00000197008
ZNF14	267.435712560628	0.00559479929042905	0.0576456725243566	0.0970549747349226	0.922682736945808	0.993642407479438	ENSG00000105708	protein_coding	chr19	19710471	19733097	chr19:19710471	ZNF14	protein_coding	chr19	19710472	19733112	chr19:19710472	ENSG00000105708
ZNF140	825.156241075009	0.00260646135984289	0.0309153611794856	0.0843095878683265	0.932810289528729	0.995223953445078	ENSG00000196387	protein_coding	chr12	133079838	133107544	chr12:133079838	ZNF140	protein_coding	chr12	133080474	133107526	chr12:133080474	ENSG00000196387
ZNF141	256.356886362867	-0.0267616473485995	0.0531750088541347	-0.503274901599167	0.614771009882366	0.933897910310795	ENSG00000131127	protein_coding	chr4	337814	384864	chr4:337814	ZNF141	protein_coding	chr4	337814	384868	chr4:337814	ENSG00000131127
ZNF142	1096.42026763654	0.0203835157509199	0.0464816736811679	0.438528007634508	0.661003571825295	0.942422610426115	ENSG00000115568	protein_coding	chr2	218637916	218659655	chr2:218637916	ZNF142	protein_coding	chr2	218633329	218659655	chr2:218633329	ENSG00000115568
ZNF143	1027.09690361275	0.0184741258030555	0.029821134097949	0.619497760962957	0.535588496481852	0.90969243357984	ENSG00000166478	protein_coding	chr11	9460319	9528524	chr11:9460319	ZNF143	protein_coding	chr11	9460319	9528524	chr11:9460319	ENSG00000166478
ZNF146	6525.50411633835	-0.0257069897989396	0.0276250257450534	-0.930568899235968	0.352076608522913	0.837845898169057	ENSG00000167635	protein_coding	chr19	36214602	36238774	chr19:36214602	ZNF146	protein_coding	chr19	36214602	36238771	chr19:36214602	ENSG00000167635
ZNF148	5251.81773806243	0.0108088417964367	0.0271883890743759	0.397553594178321	0.690959273322912	0.945650966383763	ENSG00000163848	protein_coding	chr3	125225561	125375354	chr3:125225561	ZNF148	protein_coding	chr3	125225669	125375325	chr3:125225669	ENSG00000163848
ZNF154	224.579951073277	0.200012769591366	0.124011843127027	1.61285216434119	0.10677662990018	0.594010581127006	ENSG00000179909	protein_coding	chr19	57697367	57709194	chr19:57697367	ZNF154	protein_coding	chr19	57696275	57709204	chr19:57696275	ENSG00000179909
ZNF155	257.137617463861	-0.10371625586741	0.0637776462924918	-1.62621642372556	0.103903623541781	0.58840608955912	ENSG00000204920	protein_coding	chr19	43967862	43998325	chr19:43967862	ZNF155	protein_coding	chr19	43967862	43998326	chr19:43967862	ENSG00000204920
ZNF16	464.568549594604	0.0295497808724368	0.0477314180701692	0.619084495436447	0.53586069678392	0.90969243357984	ENSG00000170631	protein_coding	chr8	144930358	144950888	chr8:144930358	ZNF16	protein_coding	chr8	144930358	144950888	chr8:144930358	ENSG00000170631
ZNF160	1432.18210197817	0.0380197327041212	0.0603148997992185	0.630353906425852	0.528463061122117	0.907734666479107	ENSG00000170949	protein_coding	chr19	53066606	53103436	chr19:53066606	ZNF160	protein_coding	chr19	53066606	53103434	chr19:53066606	ENSG00000170949
ZNF169	83.6219062935483	0.0417895642799282	0.0454588580489676	0.919283195255655	0.357947465255704	0.840265690587238	ENSG00000175787	protein_coding	chr9	94259311	94301454	chr9:94259311	ZNF169	protein_coding	chr9	94259298	94301829	chr9:94259298	ENSG00000175787
ZNF17	392.88459363925	-0.0112842292563434	0.0306677489985584	-0.367951011235739	0.712909762830612	0.951738040345626	ENSG00000186272	protein_coding	chr19	57411163	57421939	chr19:57411163	ZNF17	protein_coding	chr19	57411161	57421934	chr19:57411161	ENSG00000186272
ZNF174	485.626156928522	0.0571927842453103	0.0287733120788054	1.98770249628088	0.0468446026890296	0.43321318745622	ENSG00000103343	protein_coding	chr16	3401235	3409370	chr16:3401235	ZNF174	protein_coding	chr16	3401215	3409364	chr16:3401215	ENSG00000103343
ZNF175	900.443538616583	-0.0156102953791536	0.04088138815825	-0.381843574360217	0.702577395620015	0.94986885692859	ENSG00000105497	protein_coding	chr19	51571298	51592508	chr19:51571298	ZNF175	protein_coding	chr19	51571283	51592510	chr19:51571283	ENSG00000105497
ZNF18	402.685740707328	-0.0728907497590592	0.0476056923970648	-1.53113516659099	0.125735990085398	0.625581502566837	ENSG00000154957	protein_coding	chr17	11977439	11997510	chr17:11977439	ZNF18	protein_coding	chr17	11977439	11997475	chr17:11977439	ENSG00000154957
ZNF180	604.593976659379	0.0388762034810681	0.0386109977141494	1.00686865874024	0.31399789491884	0.818909597073247	ENSG00000167384	protein_coding	chr19	44474428	44500524	chr19:44474428	ZNF180	protein_coding	chr19	44474428	44500524	chr19:44474428	ENSG00000167384
ZNF181	569.356374072429	0.0459570807219025	0.0613823455208534	0.748701932647548	0.454036878553769	0.882594506081218	ENSG00000197841	protein_coding	chr19	34734155	34745378	chr19:34734155	ZNF181	protein_coding	chr19	34734155	34745378	chr19:34734155	ENSG00000197841
ZNF184	515.17867695297	-0.0425156320613242	0.034776257139914	-1.22254766780314	0.221500589287994	0.738796698335531	ENSG00000096654	protein_coding	chr6	27450743	27473118	chr6:27450743	ZNF184	protein_coding	chr6	27450743	27473118	chr6:27450743	ENSG00000096654
ZNF189	1121.40767049168	0.0510743855127769	0.0335097415291334	1.52416530782169	0.127467421866303	0.629273462208888	ENSG00000136870	protein_coding	chr9	101398873	101410660	chr9:101398873	ZNF189	protein_coding	chr9	101398851	101410660	chr9:101398851	ENSG00000136870
ZNF19	117.629789140043	-0.0191455898213249	0.0540979046101835	-0.353906310406723	0.723409097701062	0.954655351704978	ENSG00000157429	protein_coding	chr16	71464555	71565089	chr16:71464555	ZNF19	protein_coding	chr16	71464555	71565089	chr16:71464555	ENSG00000157429
ZNF195	684.789730440462	-0.00659191734488187	0.0405376030580843	-0.162612410394286	0.870823614978335	0.984817083453431	ENSG00000005801	protein_coding	chr11	3339261	3379222	chr11:3339261	ZNF195	protein_coding	chr11	3339261	3379222	chr11:3339261	ENSG00000005801
ZNF197	1386.13608416943	0.036166255412176	0.0338294858140989	1.06907493690321	0.285035904076553	0.79805877015592	ENSG00000186448	protein_coding	chr3	44584888	44648471	chr3:44584888	ZNF197	protein_coding	chr3	44584888	44648471	chr3:44584888	ENSG00000186448
ZNF2	372.801348356115	-0.0769528259841958	0.0362591385543366	-2.12230155079049	0.033812423345528	0.375019638573195	ENSG00000275111	protein_coding	chr2	95165432	95184317	chr2:95165432	ZNF2	protein_coding	chr2	95165432	95184317	chr2:95165432	ENSG00000275111
ZNF20	111.181661198598	0.0815085987406569	0.0724817473021404	1.12453964997406	0.260784159628229	0.77635965941287	ENSG00000132010	protein_coding	chr19	12092843	12140407	chr19:12092843	ZNF20	protein_coding	chr19	12092843	12140355	chr19:12092843	ENSG00000132010
ZNF200	481.432391304765	-0.000215791812632711	0.0349555500902434	-0.00617332046200417	0.995074434199956	0.999772458164099	ENSG00000010539	protein_coding	chr16	3222325	3236221	chr16:3222325	ZNF200	protein_coding	chr16	3222325	3236221	chr16:3222325	ENSG00000010539
ZNF202	745.494365911045	-0.028992134050548	0.0370506836539799	-0.782499300722991	0.433921196156487	0.876909921979995	ENSG00000166261	protein_coding	chr11	123724177	123741675	chr11:123724177	ZNF202	protein_coding	chr11	123723914	123741675	chr11:123723914	ENSG00000166261
ZNF205	370.847047422302	-0.0931580076651162	0.0756249960698645	-1.2318414876882	0.21800830217998	0.737622295581305	ENSG00000122386	protein_coding	chr16	3112560	3120517	chr16:3112560	ZNF205	protein_coding	chr16	3112560	3120517	chr16:3112560	ENSG00000122386
ZNF207	11279.279881429	0.000567206300385409	0.040691571672001	0.0139391593167607	0.988878520142642	0.999772458164099	ENSG00000010244	protein_coding	chr17	32350117	32381886	chr17:32350117	ZNF207	protein_coding	chr17	32350132	32381885	chr17:32350132	ENSG00000010244
ZNF211	400.543727322204	0.0381590070388988	0.0428136586901807	0.891281152004197	0.372778357582864	0.848870037950774	ENSG00000121417	protein_coding	chr19	57630395	57642779	chr19:57630395	ZNF211	protein_coding	chr19	57630395	57644041	chr19:57630395	ENSG00000121417
ZNF212	461.250176599039	-0.0820520376938265	0.0264342672217948	-3.10400273271715	0.0019092156752497	0.0800427765019651	ENSG00000170260	protein_coding	chr7	149239651	149255609	chr7:149239651	ZNF212	protein_coding	chr7	149239651	149255606	chr7:149239651	ENSG00000170260
ZNF213	807.28527630256	-0.009118359883108	0.0543749997923517	-0.16769397550215	0.866824035926898	0.983558896767589	ENSG00000085644	protein_coding	chr16	3129777	3142805	chr16:3129777	ZNF213	protein_coding	chr16	3129777	3142804	chr16:3129777	ENSG00000085644
ZNF213-AS1	197.853580376754	0.0526650514965632	0.0600849760499179	0.876509486378253	0.380753121553862	0.852394170447512	ENSG00000263072	antisense	chr16	3110460	3134882	chr16:3110460	ZNF213-AS1	lncRNA	chr16	3100696	3143734	chr16:3100696	ENSG00000263072
ZNF214	179.718825085442	0.0554739142185152	0.0780601065033008	0.710656399324403	0.477297184322226	0.891031381645692	ENSG00000149050	protein_coding	chr11	6999318	7020368	chr11:6999318	ZNF214	protein_coding	chr11	6997085	7020346	chr11:6997085	ENSG00000149050
ZNF215	423.416724805686	-0.0710555890076701	0.0526953967727945	-1.34842117830593	0.177522956109247	0.694723274377425	ENSG00000149054	protein_coding	chr11	6926404	6984632	chr11:6926404	ZNF215	protein_coding	chr11	6926404	7001004	chr11:6926404	ENSG00000149054
ZNF217	5677.8294230062	0.014255283289074	0.0476484035072945	0.299176514631631	0.764805367717835	0.962572854189494	ENSG00000171940	protein_coding	chr20	53567065	53609907	chr20:53567065	ZNF217	protein_coding	chr20	53567071	53609907	chr20:53567071	ENSG00000171940
ZNF219	627.336644365932	-0.0523519354835173	0.12449468248809	-0.420515434372271	0.674108956594392	0.944838225987578	ENSG00000165804	protein_coding	chr14	21090046	21104722	chr14:21090046	ZNF219	protein_coding	chr14	21090077	21104722	chr14:21090077	ENSG00000165804
ZNF22	2654.5897406372	-0.0563915056516728	0.0399748401161926	-1.41067495173871	0.15834047999582	0.67452286171691	ENSG00000165512	protein_coding	chr10	45000475	45005326	chr10:45000475	ZNF22	protein_coding	chr10	45000923	45005326	chr10:45000923	ENSG00000165512
ZNF221	80.2171697055779	0.0918443671967134	0.0917593419153803	1.00092661171667	0.316862289804329	0.819916836376039	ENSG00000159905	protein_coding	chr19	43951223	43967709	chr19:43951223	ZNF221	protein_coding	chr19	43951223	43967709	chr19:43951223	ENSG00000159905
ZNF222	178.083648361085	-0.0172686722001904	0.0436246751894264	-0.395846436109991	0.692218317865312	0.946048582103444	ENSG00000159885	protein_coding	chr19	44025342	44033112	chr19:44025342	ZNF222	protein_coding	chr19	44025342	44033110	chr19:44025342	ENSG00000159885
ZNF223	188.353121603756	0.0772477686150392	0.0533968371134421	1.44667311381994	0.147988498053518	0.65885590921379	ENSG00000178386	protein_coding	chr19	44051367	44067991	chr19:44051367	ZNF223	protein_coding	chr19	44051367	44067999	chr19:44051367	ENSG00000178386
ZNF224	476.094893233759	0.0552709434904291	0.0637205269481145	0.867396208688519	0.385724958459733	0.854539009978974	ENSG00000267680	protein_coding	chr19	44094339	44109886	chr19:44094339	ZNF224	protein_coding	chr19	44094361	44109886	chr19:44094361	ENSG00000267680
ZNF225	412.593344846288	-0.0393539263738721	0.0472457557778822	-0.832962151328213	0.404866075523442	0.864223185860642	ENSG00000256294	protein_coding	chr19	44112181	44134816	chr19:44112181	ZNF225	protein_coding	chr19	44112181	44134822	chr19:44112181	ENSG00000256294
ZNF226	663.052558428033	0.126539155261888	0.0446788011488006	2.83219674674026	0.00462293937659304	0.137703568924872	ENSG00000167380	protein_coding	chr19	44165073	44178381	chr19:44165073	ZNF226	protein_coding	chr19	44165073	44178381	chr19:44165073	ENSG00000167380
ZNF227	637.131537067412	0.0902607486787593	0.0410682002476885	2.1978257662713	0.0279615245438235	0.341215732718653	ENSG00000131115	protein_coding	chr19	44207547	44237268	chr19:44207547	ZNF227	protein_coding	chr19	44207547	44237268	chr19:44207547	ENSG00000131115
ZNF229	672.473115059329	0.129307846638671	0.0512912653429507	2.52105004183608	0.0117005211079085	0.221581266136953	ENSG00000278318	protein_coding	chr19	44417519	44448578	chr19:44417519	ZNF229	protein_coding	chr19	44417519	44448578	chr19:44417519	ENSG00000278318
ZNF23	918.837197155879	-0.0427427967822807	0.0361283248867706	-1.1830827174036	0.236776366541355	0.754002048272898	ENSG00000167377	protein_coding	chr16	71447597	71463095	chr16:71447597	ZNF23	protein_coding	chr16	71447597	71463095	chr16:71447597	ENSG00000167377
ZNF230	225.920441933008	0.00292843764652009	0.0366627326803659	0.0798750511057338	0.936336632748625	0.995650495740673	ENSG00000159882	protein_coding	chr19	44002948	44013926	chr19:44002948	ZNF230	protein_coding	chr19	44002957	44013924	chr19:44002957	ENSG00000159882
ZNF232	221.671390481601	0.0495680963924097	0.0466736457809528	1.06201466722872	0.288229026691715	0.800165302538375	ENSG00000167840	protein_coding	chr17	5105541	5123116	chr17:5105541	ZNF232	protein_coding	chr17	5105269	5123162	chr17:5105269	ENSG00000167840
ZNF234	438.025073006681	0.0183296863387032	0.0476106097408297	0.384991631875366	0.700243615395811	0.948861398411084	ENSG00000263002	protein_coding	chr19	44141557	44160309	chr19:44141557	ZNF234	protein_coding	chr19	44141554	44160313	chr19:44141554	ENSG00000263002
ZNF235	126.815379090419	-0.0662813805629553	0.0658048462252833	-1.00724162983438	0.31381867215252	0.818909597073247	ENSG00000159917	protein_coding	chr19	44228729	44305046	chr19:44228729	ZNF235	protein_coding	chr19	44228729	44305046	chr19:44228729	ENSG00000159917
ZNF236	764.972793958491	0.103100113373869	0.0399072234218583	2.58349503006009	0.00978048762372263	0.204402405300814	ENSG00000130856	protein_coding	chr18	76822607	76970727	chr18:76822607	ZNF236	protein_coding	chr18	76822557	76972901	chr18:76822557	ENSG00000130856
ZNF239	408.010706838822	-0.0136759488537907	0.0497641739004854	-0.274815148768246	0.783458259019436	0.96640806754718	ENSG00000196793	protein_coding	chr10	43556344	43574618	chr10:43556344	ZNF239	protein_coding	chr10	43556344	43574618	chr10:43556344	ENSG00000196793
ZNF24	4787.62369005151	0.00333782553367411	0.027600115584796	0.120935201282737	0.903742360190463	0.990303513054057	ENSG00000172466	protein_coding	chr18	35332212	35345482	chr18:35332212	ZNF24	protein_coding	chr18	35332227	35345482	chr18:35332227	ENSG00000172466
ZNF248	574.542403300366	0.0175895751249509	0.0610232678207792	0.28824374297047	0.773160166931025	0.965130917175653	ENSG00000198105	protein_coding	chr10	37776526	37858106	chr10:37776526	ZNF248	protein_coding	chr10	37776526	37858106	chr10:37776526	ENSG00000198105
ZNF25	1359.9740134534	0.0354248358042301	0.0538291142788206	0.658098062337395	0.510475120882868	0.90239590728305	ENSG00000175395	protein_coding	chr10	37949572	37976633	chr10:37949572	ZNF25	protein_coding	chr10	37949573	37976647	chr10:37949573	ENSG00000175395
ZNF250	442.530159967816	0.0345487564441337	0.0353100081572375	0.978440908036217	0.327856303967271	0.825898627025092	ENSG00000196150	protein_coding	chr8	144876497	144902168	chr8:144876497	ZNF250	protein_coding	chr8	144876497	144902168	chr8:144876497	ENSG00000196150
ZNF251	777.935105436426	0.0302396607630319	0.0522670680945418	0.578560494503609	0.562885767583078	0.916500118897372	ENSG00000198169	protein_coding	chr8	144720907	144756417	chr8:144720907	ZNF251	protein_coding	chr8	144720907	144756417	chr8:144720907	ENSG00000198169
ZNF253	312.872256481492	-0.00621564174702557	0.0492057999000541	-0.126319290808211	0.89947918671496	0.989645051421936	ENSG00000256771	protein_coding	chr19	19865886	19894674	chr19:19865886	ZNF253	protein_coding	chr19	19865882	19894674	chr19:19865882	ENSG00000256771
ZNF254	566.652989756542	-0.0196986097703521	0.0448753425051542	-0.438962884084719	0.660688430299519	0.942422610426115	ENSG00000213096	protein_coding	chr19	24033405	24129961	chr19:24033405	ZNF254	protein_coding	chr19	24033405	24129968	chr19:24033405	ENSG00000213096
ZNF256	155.876442526015	0.146879983190296	0.0423105577856996	3.47147357248831	0.000517610277337054	0.0342710419827746	ENSG00000152454	protein_coding	chr19	57940833	57947675	chr19:57940833	ZNF256	protein_coding	chr19	57940833	57947706	chr19:57940833	ENSG00000152454
ZNF26	930.417604266673	-0.0402207045326491	0.0334961973759978	-1.20075434477437	0.229846506558155	0.74810483314778	ENSG00000198393	protein_coding	chr12	132986365	133032952	chr12:132986365	ZNF26	protein_coding	chr12	132986365	133032952	chr12:132986365	ENSG00000198393
ZNF260	1715.42400492884	-0.0227862490562175	0.0412441628040456	-0.55247209561452	0.580624947479533	0.922320472025767	ENSG00000254004	protein_coding	chr19	36510695	36528660	chr19:36510695	ZNF260	protein_coding	chr19	36510687	36528271	chr19:36510687	ENSG00000254004
ZNF263	1413.29211081215	0.0459806436634922	0.0238306343332054	1.92947627916993	0.0536717621082759	0.458718168110373	ENSG00000006194	protein_coding	chr16	3263800	3301401	chr16:3263800	ZNF263	protein_coding	chr16	3263800	3301401	chr16:3263800	ENSG00000006194
ZNF264	1170.12728761519	0.0998983208398325	0.0423508235502106	2.358828293419	0.0183327361683931	0.278106756967509	ENSG00000083844	protein_coding	chr19	57191500	57222846	chr19:57191500	ZNF264	protein_coding	chr19	57191500	57222846	chr19:57191500	ENSG00000083844
ZNF266	793.093090924666	0.0189603475668141	0.0384058184810883	0.493684246728148	0.621529192414019	0.935012449400904	ENSG00000174652	protein_coding	chr19	9412598	9435578	chr19:9412598	ZNF266	protein_coding	chr19	9412429	9435573	chr19:9412429	ENSG00000174652
ZNF267	521.642248589008	-0.0629012818120371	0.0572452089575167	-1.09880430096286	0.271853435804063	0.785090868659855	ENSG00000185947	protein_coding	chr16	31873758	31917357	chr16:31873758	ZNF267	protein_coding	chr16	31873807	31917357	chr16:31873807	ENSG00000185947
ZNF268	1590.01444995268	-0.0443966995493379	0.0337533989849166	-1.31532529714052	0.188400599754314	0.706718428768584	ENSG00000090612	protein_coding	chr12	133181409	133214831	chr12:133181409	ZNF268	protein_coding	chr12	133181409	133214832	chr12:133181409	ENSG00000090612
ZNF273	105.742218984586	0.0303993530665602	0.0834850984401107	0.364129091712907	0.715761613810034	0.952647068210961	ENSG00000198039	protein_coding	chr7	64870172	64930966	chr7:64870172	ZNF273	protein_coding	chr7	64870172	64930981	chr7:64870172	ENSG00000198039
ZNF274	777.559160172705	0.00357488168729215	0.0355509580850443	0.100556549804942	0.919902490038298	0.993192961122618	ENSG00000171606	protein_coding	chr19	58183029	58213562	chr19:58183029	ZNF274	protein_coding	chr19	58183029	58213562	chr19:58183029	ENSG00000171606
ZNF276	468.465766410487	-0.0251903652634791	0.0595329675041719	-0.42313303568672	0.672198200662506	0.94460509248228	ENSG00000158805	protein_coding	chr16	89720400	89740903	chr16:89720400	ZNF276	protein_coding	chr16	89720400	89740925	chr16:89720400	ENSG00000158805
ZNF277	1069.42517179263	0.033506490734903	0.0682563715208238	0.490891765681989	0.623503001308829	0.935218636702315	ENSG00000198839	protein_coding	chr7	112206588	112343096	chr7:112206588	ZNF277	protein_coding	chr7	112206695	112343934	chr7:112206695	ENSG00000198839
ZNF28	780.662265391841	-0.058258736271824	0.042967343554693	-1.35588406105829	0.175136059616312	0.692888825431833	ENSG00000198538	protein_coding	chr19	52797409	52857600	chr19:52797409	ZNF28	protein_coding	chr19	52797408	52857600	chr19:52797408	ENSG00000198538
ZNF280D	2227.21638452608	-0.0146862099947962	0.0394766550020441	-0.372022654757243	0.709875981957865	0.951253294604331	ENSG00000137871	protein_coding	chr15	56630181	56918571	chr15:56630181	ZNF280D	protein_coding	chr15	56630176	56734086	chr15:56630176	ENSG00000137871
ZNF281	9780.97207587121	-0.09301016051534	0.0640049930612449	-1.45317038666563	0.146176452092813	0.655982548378268	ENSG00000162702	protein_coding	chr1	200404940	200410056	chr1:200404940	ZNF281	protein_coding	chr1	200404940	200410056	chr1:200404940	ENSG00000162702
ZNF282	1465.35673179733	0.0163529224537453	0.0347648008605655	0.470387347228983	0.638078302281549	0.937614442047947	ENSG00000170265	protein_coding	chr7	149195485	149226248	chr7:149195485	ZNF282	protein_coding	chr7	149195546	149226238	chr7:149195546	ENSG00000170265
ZNF283	450.995401868737	-0.0109749893656072	0.0397156823502223	-0.276338935054095	0.78228775385513	0.966195647460109	ENSG00000167637	protein_coding	chr19	43827292	43852017	chr19:43827292	ZNF283	protein_coding	chr19	43827321	43852017	chr19:43827321	ENSG00000167637
ZNF285	134.22206856701	0.0325830240478273	0.0789002853053131	0.412964590961159	0.679632556653488	0.945096087113136	ENSG00000267508	protein_coding	chr19	44382298	44401608	chr19:44382298	ZNF285	protein_coding	chr19	44382298	44401608	chr19:44382298	ENSG00000267508
ZNF286A	1114.69172119758	0.0499817214155429	0.0375003501877777	1.3328334579615	0.182586463293947	0.699754526568549	ENSG00000187607	protein_coding	chr17	15699577	15720787	chr17:15699577	ZNF286A	protein_coding	chr17	15699577	15720787	chr17:15699577	ENSG00000187607
ZNF287	537.198951720672	0.0338226048436455	0.0297419662658228	1.13720137200585	0.255454113552385	0.771359624788871	ENSG00000141040	protein_coding	chr17	16551387	16569206	chr17:16551387	ZNF287	protein_coding	chr17	16546954	16569204	chr17:16546954	ENSG00000141040
ZNF292	2949.39628262851	0.00533122944241572	0.0572338230431959	0.0931482322680438	0.925785800161639	0.993642407479438	ENSG00000188994	protein_coding	chr6	87152833	87264196	chr6:87152833	ZNF292	protein_coding	chr6	87151803	87265943	chr6:87151803	ENSG00000188994
ZNF3	1093.37377537775	-0.0491810839829142	0.0276578144046113	-1.77819849621647	0.0753712598449408	0.520689113977674	ENSG00000166526	protein_coding	chr7	100064033	100082548	chr7:100064033	ZNF3	protein_coding	chr7	100064033	100082548	chr7:100064033	ENSG00000166526
ZNF30	210.627912978517	-0.0806905573838793	0.0462240476073425	-1.74564023621034	0.0808734859636008	0.53791563540337	ENSG00000168661	protein_coding	chr19	34926903	34945170	chr19:34926903	ZNF30	protein_coding	chr19	34926903	34945170	chr19:34926903	ENSG00000168661
ZNF300	456.004214581646	-0.020242858625843	0.0431543557590605	-0.469080311124629	0.639012231819132	0.937996223582757	ENSG00000145908	protein_coding	chr5	150894392	150904983	chr5:150894392	ZNF300	protein_coding	chr5	150894392	150904983	chr5:150894392	ENSG00000145908
ZNF302	1251.04973111158	0.010260265756592	0.0423679396259487	0.24217051495013	0.80864804080033	0.972110674775213	ENSG00000089335	protein_coding	chr19	34677639	34686397	chr19:34677639	ZNF302	protein_coding	chr19	34677639	34686397	chr19:34677639	ENSG00000089335
ZNF304	838.646045299286	-0.00293142219615755	0.0283607794530999	-0.103361834642282	0.917675801404006	0.992820893158409	ENSG00000131845	protein_coding	chr19	57351307	57359898	chr19:57351307	ZNF304	protein_coding	chr19	57351271	57359898	chr19:57351271	ENSG00000131845
ZNF316	914.461777296044	0.0298327086848872	0.0457242267282668	0.652448621212978	0.514111807279819	0.903534198038163	ENSG00000205903	protein_coding	chr7	6637322	6656432	chr7:6637322	ZNF316	protein_coding	chr7	6637318	6658279	chr7:6637318	ENSG00000205903
ZNF317	1610.15262541228	0.00136004549202325	0.0211211802458025	0.0643924949361451	0.948657705799843	0.996961099672373	ENSG00000130803	protein_coding	chr19	9140380	9163424	chr19:9140380	ZNF317	protein_coding	chr19	9140397	9163424	chr19:9140397	ENSG00000130803
ZNF318	2793.74170410321	0.0589372549253301	0.0335602396425324	1.75616311304989	0.0790605611242134	0.531945164672383	ENSG00000171467	protein_coding	chr6	43307134	43369478	chr6:43307134	ZNF318	protein_coding	chr6	43307134	43369647	chr6:43307134	ENSG00000171467
ZNF319	584.152676822121	0.086096930781089	0.0395427286093611	2.1773138528611	0.029457158294353	0.351204099323513	ENSG00000166188	protein_coding	chr16	57994668	58000453	chr16:57994668	ZNF319	protein_coding	chr16	57994676	58000672	chr16:57994676	ENSG00000166188
ZNF32	1292.62221352001	0.0427108438662732	0.039981361735573	1.0682688635958	0.285399249341931	0.79805877015592	ENSG00000169740	protein_coding	chr10	43643859	43648856	chr10:43643859	ZNF32	protein_coding	chr10	43643860	43648881	chr10:43643860	ENSG00000169740
ZNF32-AS2	35.6230001843835	0.0684684137322562	0.088985623015346	0.76943231290799	0.44163671230492	0.879032377444094	ENSG00000230565	antisense	chr10	43645942	43648019	chr10:43645942	ZNF32-AS2	lncRNA	chr10	43645942	43648019	chr10:43645942	ENSG00000230565
ZNF320	843.614015765334	0.0564290830090789	0.0353151932306381	1.59786986412758	0.110071942135876	0.597815024578635	ENSG00000182986	protein_coding	chr19	52863790	52897693	chr19:52863790	ZNF320	protein_coding	chr19	52860851	52897693	chr19:52860851	ENSG00000182986
ZNF322	2207.22524593764	-0.00926231541317169	0.0361079802121966	-0.256517128865686	0.797551555883065	0.969788615864292	ENSG00000181315	protein_coding	chr6	26634383	26659752	chr6:26634383	ZNF322	protein_coding	chr6	26634383	26659752	chr6:26634383	ENSG00000181315
ZNF324	464.64789465658	-0.033698124283841	0.0408774785846051	-0.824368954511105	0.409729949361736	0.867603753382737	ENSG00000083812	protein_coding	chr19	58467045	58475436	chr19:58467045	ZNF324	protein_coding	chr19	58467056	58475436	chr19:58467056	ENSG00000083812
ZNF324B	205.291989104241	-0.0571609460385857	0.0353440871353581	-1.6172704028166	0.105819925137034	0.592051135492604	ENSG00000249471	protein_coding	chr19	58451604	58457833	chr19:58451604	ZNF324B	protein_coding	chr19	58451611	58457833	chr19:58451611	ENSG00000249471
ZNF326	1960.13538570535	-0.0277854394136278	0.0359616983442367	-0.772639799924265	0.439735583261707	0.879032377444094	ENSG00000162664	protein_coding	chr1	89995112	90035531	chr1:89995112	ZNF326	protein_coding	chr1	89995110	90035533	chr1:89995110	ENSG00000162664
ZNF329	688.304321826762	0.0599367159998668	0.0381392154748078	1.5715246172134	0.116060840926363	0.608727497876842	ENSG00000181894	protein_coding	chr19	58126252	58155110	chr19:58126252	ZNF329	protein_coding	chr19	58126248	58155110	chr19:58126248	ENSG00000181894
ZNF330	1905.24020501291	-0.09699448642928	0.0270491893917342	-3.58585556944343	0.000335974878306223	0.025692254363575	ENSG00000109445	protein_coding	chr4	141220887	141234697	chr4:141220887	ZNF330	protein_coding	chr4	141220887	141234697	chr4:141220887	ENSG00000109445
ZNF331	739.710847213852	0.04304244650785	0.0425616770578414	1.01129582956412	0.311874861520314	0.818632832335501	ENSG00000130844	protein_coding	chr19	53520981	53580269	chr19:53520981	ZNF331	protein_coding	chr19	53519527	53580269	chr19:53519527	ENSG00000130844
ZNF333	666.453261427006	0.03603226116271	0.0514025914024253	0.700981413186299	0.483314614768859	0.89384593146801	ENSG00000160961	protein_coding	chr19	14689801	14733746	chr19:14689801	ZNF333	protein_coding	chr19	14689801	14733746	chr19:14689801	ENSG00000160961
ZNF334	286.426694785428	0.135158561553886	0.109201980559344	1.23769331711375	0.215829798051675	0.735265287438422	ENSG00000198185	protein_coding	chr20	46499630	46513559	chr20:46499630	ZNF334	protein_coding	chr20	46499630	46513559	chr20:46499630	ENSG00000198185
