SRR7629063	SRR7629064	SRR7629065	SRR7629066
RP11-358M11.4	0	0.171146	0	0.211402
RP11-358M14.2	0	0	0	0
RP11-358M3.1	0	0	0	0
RP11-358N2.2	0	0	0.145763	0.158428
RP11-358N4.3	0	0	0	0
RP11-358N4.5	0	0	0	0
RP11-358N4.6	0	0	0	0
RP11-359B12.2	2.16354	2.080991	2.407414	2.6292561
RP11-359B20.1	0	0	0	0
RP11-359B20.5	0	0	0	0
RP11-359D14.2	0.240678	0	0.195078	0.425466
RP11-359D14.3	0	0	0	0
RP11-359D24.1	0	0	0	0
RP11-359E10.1	0.0531837	0.116493	0.178036	0.19116
RP11-359E19.1	0	0	0	0
RP11-359E19.2	0	0	0	0
RP11-359E3.4	1.08807	1.07608	0.964705	1.08851
RP11-359E7.3	1.85552	1.24778	0.170618	0
RP11-359E8.3	0	0	0	0
RP11-359E8.5	0	0	0.130567	0.141218
RP11-359G22.2	0	0	0	0
RP11-359G22.4	0	0	0	0
RP11-359H18.2	0	0	0	0
RP11-359H3.1	0	0	0	0
RP11-359H3.4	0	0	0	0
RP11-359I18.1	0	0	0	0
RP11-359I18.5	0.292095	0	0	0
RP11-359J14.2	0.315394	0.580569	0.38763	0.141288
RP11-359J6.1	0	0	0	0
RP11-359K18.3	0	0	0	0.0811162
RP11-359K18.4	0.658386	0.79515	0.958757	0.529647
RP11-359M6.1	0.213966	0.353216	0.21236	0.391406
RP11-359M6.2	0	0	0	1.54792
RP11-359N11.1	0	0	0	0
RP11-359N5.1	0	0	0	0
RP11-359P14.3	0	0	0	0
RP11-359P18.1	0	0	0	0
RP11-359P18.2	0	0	0	0
RP11-359P18.5	0	0	0	0
RP11-359P18.6	0	0	0	0
RP11-359P18.7	0	0.0977084	0.11122	0
RP11-359P18.8	0	0	0	0
RP11-359P5.1	7.4049	6.60456	5.4202	5.14491
RP11-35G22.1	0.733031	0.54264	0.89802	0
RP11-35G9.3	0.523363	0.606968	0.300999	0.37562
RP11-35G9.5	0.680669	0.943584	0.958634	0.896875
RP11-35J1.1	0	0	0	0
RP11-35J1.2	0.343125	0	0.451019	0.398638
RP11-35J10.4	0	0	0	0
RP11-35J10.5	0.0249124	0.218922	0	0
RP11-35J10.6	0	0	0	0
RP11-35J10.7	0	0	0	0
RP11-35J23.1	0	0	0	0
RP11-35J6.1	0	4.3244	0	0
RP11-35L17.3	0	0	0	0
RP11-35N6.6	0	0	0	0.0573665
RP11-35O15.1	13.7257	15.3796	13.0542	13.3439
RP11-35O15.2	1.28485	0.472665	0.791023	1.13845
RP11-35O7.1	0	0	0	0
RP11-35P15.1	0	0	0	0
RP11-360A10.1	0	0	0	0
RP11-360A18.1	0	0	0	0
RP11-360D2.1	0	0	0	0
RP11-360D2.2	3.34233	1.45304	4.84812	5.22321
RP11-360F5.1	0.514401	0.712172	0.158025	0.592024
RP11-360F5.3	1.75978	1.70722	0	1.06882
RP11-360I2.1	0.839206	0.609941	0	0
RP11-360K13.1	0.0936878	0.102895	0.120391	0.18849
RP11-360K13.2	0	0	0	0
RP11-360L9.4	0	0.18985	0	0
RP11-360L9.7	1.79974	1.78751	2.60687	0.944219
RP11-360L9.8	7.51473	6.22576	7.03505	7.7939
RP11-360N9.2	0.547821	0.793076	0.426875	0.444601
RP11-360N9.3	0.157607	0.117372	0.132422	0.0711014
RP11-360O19.1	0	0	0	0
RP11-360O19.4	0.0635197	0	0	0
RP11-360O19.5	0.749541	0	0	0
RP11-360P21.2	0	0	0.429413	0
RP11-361A21.3	0	0	0	0
RP11-361A23.1	0	0	0	0
RP11-361A23.2	0	0	0	0
RP11-361A23.3	0	0	0	0
RP11-361C13.1	0	0	0	0
RP11-361D14.2	0	0	0	0
RP11-361D15.2	0	0	0	0
RP11-361F15.5	0	0	0	0.72932
RP11-361F19.1	0	0	0	0
RP11-361H10.3	0	0	0.207727	0
RP11-361H10.5	0.129765	0.209936	0.179575	0.207471
RP11-361I14.2	0	0	0	0
RP11-361L15.3	0	0	0	0
RP11-361L15.4	0	0	0	0
RP11-361L15.5	1.11679	1.64774	0.879822	1.45254
RP11-361M10.3	0.152536	0.11037	0.126815	0.203679
RP11-361M10.4	0	0	0.55787	0
RP11-361M4.1	0	0.483747	0	0
RP11-362A1.1	0	0	0	0
RP11-362A1.2	0	0	0	0
RP11-362A9.3	0.684638	1.2551	0.841255	0.613763
RP11-362B23.1	0	0	0	0
RP11-362F19.1	0.447953	0.79366	0.380998	0.314734
RP11-362F19.2	0.236489	0.0510867	0.134387	0.122103
RP11-362F19.3	0	0	0	0
RP11-362I1.1	0	0	0	0
RP11-362I1.2	0	0	0	0
RP11-362J17.1	0	0	0	0
RP11-362K14.5	1.83442	1.35758	1.59317	1.38995
RP11-362K14.6	0.314523	0.324978	0.287313	0
RP11-362K14.7	0.341189	1.26048	0.569153	0.311051
RP11-362K2.2	0	0	0	0.0752103
RP11-362L22.1	0	0	0	0
RP11-362M19.1	0	0	0	0
RP11-363D14.1	0	0	0	0
RP11-363E6.1	0	0	0	0
RP11-363E6.3	0	0	0.14852	0.307316
RP11-363E6.4	0.04383	0.0322515	0.036326	0.0395383
RP11-363E7.4	7.42813	6.72015	4.8919	4.1493
RP11-363G10.2	0.0178914	0.01301	0.0147284	0
RP11-363G10.3	0	0	0	0
RP11-363G15.2	0	0	0.085714	0
RP11-363H12.1	0.236588	0	0	0
RP11-363I22.3	0.443719	0.644996	0	0
RP11-363J17.1	0	0	0.281645	0
RP11-363J20.1	0.2695671	0.311848	0.745785	0
RP11-363J20.2	0.462558	0.2621	0.244678	0
RP11-363L24.3	0	0	0	0
RP11-363N22.2	0.371188	0	0	0.666206
RP11-363N22.3	0.197514	0.390608	0.204175	0.30771
RP11-364B14.1	0	0	0	0
RP11-364B14.3	0	0	0.0985014	0.205638
RP11-364B6.2	0.0388332	0.0628641	0.2657732	0.284118
RP11-364C11.2	0	0	0	0
RP11-364C11.3	0	0.252558	0	0
RP11-364L4.1	2.99004	1.57038	2.37399	3.24532
RP11-364L4.3	0	0	0	0.354464
RP11-364M6.1	0	0	0	0
RP11-364P2.2	0	0.0868905	0	0
RP11-364P22.1	0.199695	0	0	0.11838
RP11-364P22.2	0.913525	0.71833	0.630562	0.621507
RP11-364P22.3	0	0	0.279942	0
RP11-365D23.2	0	0	0	0
RP11-365D23.4	0	0	0	0
RP11-365D9.1	0	0	0	0
RP11-365F18.1	0	0.738289	1.71751	0.911574
RP11-365F18.3	0.342338	0.561906	0.71031	0.768939
RP11-365F18.6	0	0.160369	0	0.195856
RP11-365H22.2	0	0.311067	0.175791	0.382518
RP11-365H23.1	0	0	0	0
RP11-365N19.2	3.53623	2.10555	3.22145	2.53771
RP11-365O16.1	0	0	0	0
RP11-365O16.3	0.646181	0.916947	0.434583	0.232641
RP11-365O16.5	0	0	0	0.271043
RP11-365O16.6	0.554108	0.179585	0.515715	0.647994
RP11-365P13.5	0.649201	0.637352	0.395173	0.576509
RP11-365P13.6	0	0	0	0
RP11-366F6.2	0	0	0	0
RP11-366H4.1	0	0	0	0
RP11-366H4.3	0.915773	1.34967	0.720599	0.410577
RP11-366I13.3	0	0	0	0.302604
RP11-366L18.1	0	0	0	0
RP11-366L20.2	0.1284561	0.0142913	0.016346	0.0170806
RP11-366L20.3	0	0	0	0
RP11-366L20.4	0	0	0	0
RP11-366L5.1	0.425851	0.61495	0.676729	0.570355
RP11-366M4.1	0.450853	0	0	0
RP11-366M4.11	0.591862	0.864368	1.05683	1.0852
RP11-366M4.12	0	0	0	0
RP11-366M4.13	0	0	0	0
RP11-366M4.14	0	0	0	0
RP11-366M4.15	0	0	0	0.156517
RP11-366M4.17	1.50032	0	0.621931	0
RP11-366M4.18	0	0	0	0
RP11-366M4.19	0	0	0	0
RP11-366M4.2	0	0	0.26928	0.291704
RP11-366M4.6	0	0	0	0
RP11-366M4.8	0	0	0	0
RP11-366N18.2	0	0	0	0
RP11-366N18.5	0	0	0	0
RP11-367B6.2	0.340478	0	0	0
RP11-367E12.4	0	0.402516	0	0
RP11-367F23.1	0	0	0	0
RP11-367F23.2	0.134807	0	0	0
RP11-367G12.1	0	0	0	0
RP11-367G18.1	0	0.229969	0	0
RP11-367G18.2	0.438531	0.336094	1.82327	0.413068
RP11-367G6.3	0	0	0	0
RP11-367H1.1	2.89023	2.98024	2.70028	1.75994
RP11-367H5.8	0	0	0	0
RP11-367J11.2	0.181514	0.123637	0.140044	0.174764
RP11-367J11.3	2.929603	1.885298	1.786355	1.149792
RP11-367J7.3	0	0	0	0
RP11-367J7.4	0	0	0	0.415954
RP11-367N14.2	0.80069	0.841938	0.674478	0.174122
RP11-367N14.3	0	0.754108	0.678485	1.10993
RP11-367O10.1	0	0	0	0
RP11-368E13.1	0	0	0	0
RP11-368I23.2	0.162047	0	0.135645	0
RP11-368I23.3	0	0	0	0
RP11-368I23.4	0	0	0	0
RP11-368I7.4	0.907286	0.466274	1.27948	1.52388
RP11-368I7.6	1.68272	3.06975	1.41288	1.81719
RP11-368J21.3	0.074043	0.023393	0.0621345	0.0662737
RP11-368J21.4	0	0	0	0
RP11-368J22.2	0	0	0	0
RP11-368L12.1	0	0.605936	1.21661	0.73874
RP11-368M16.10	0	0	0.0886133	0
RP11-368M16.3	0	0.229241	0	0.141232
RP11-368M16.5	0	0	0	0
RP11-368M16.6	0	0	0	0
RP11-368M16.7	0	0.143603	0	0.177532
RP11-368M16.8	0	0	0	0
RP11-368M16.9	0	0	0	0
RP11-368N21.1	0	0	0	0
RP11-368N21.5	0.810102	1.32639	1.44038	0.768581
RP11-368P15.1	0	0	0	0
RP11-368P15.2	0	0	0	0
RP11-368P15.3	0	0.776502	0	1.47886
RP11-369C8.1	0	0	0	0
RP11-369E15.1	0	0	0	0
RP11-369E15.2	0	0	0	0
RP11-369E15.3	0	0	0	0
RP11-369E15.4	0	0	0	0
RP11-369F10.2	0	0	0	0
RP11-369G6.2	0.124641	0.183189	0.303672	0
RP11-369J21.11	0	0	0	0
RP11-369J21.12	0	3.62975	3.37026	0
RP11-369J21.13	0	0	0	0
RP11-369J9.1	0	0	0	0
RP11-369K16.1	0	0	0.056669	0.0614856
RP11-369K17.1	0	0.11022	0	0.266892
RP11-369K17.2	0	0	0	0
RP11-36B15.1	0.660613	0.159817	0	0.602069
RP11-36B6.1	0.0646437	0	0.057166	0
RP11-36C20.1	0.994134	0.709946	2.04478	0.436726
RP11-36D19.8	0	0	0	0
RP11-36D19.9	0.0189442	0.0278643	0.030872	0.0834825
RP11-36I17.2	0	0.186856	0.208108	0
RP11-36N20.1	0	0	0	0
RP11-370A5.1	0.924111	0.226701	1.21268	1.137517
RP11-370A5.2	0	0	0	0
RP11-370B11.3	0.363594	0.538953	0	0.320901
RP11-370B6.1	0	0	0	0.284408
RP11-370F5.4	0.900476	2.15702	1.73294	1.74043
RP11-370I10.10	0	0	0	0
RP11-370I10.11	0.314806	0	0.265787	0.0187213
RP11-370I10.12	0.30887	0.181049	0.175252	0.215565
RP11-370I10.2	0.226146	0.166714	0.188404	0.205834
RP11-370I10.4	0	0	0	0
RP11-370I10.6	0.688955	0.163468	0.382248	0.620315
RP11-370K11.1	0	0	0	0
RP11-370P15.1	0	0	0	0
RP11-370P15.2	0	0.273286	0	0
RP11-371A19.2	0	0	0	0
RP11-371A22.1	213.898	215.791	191.059	208.002
RP11-371E8.2	0	0	0.32473	0.344704
RP11-371E8.4	0	0	0	0
RP11-371F15.3	0	0	0	0
RP11-371I20.2	0.290282	0.284848	0.293733	0.237646
RP11-371M22.1	0	0	0	0
RP11-372B4.3	1.25996	1.84061	1.82267	1.12644
RP11-372E1.1	0.713734	1.03444	1.19114	0.793708
RP11-372E1.4	0.100483	0.0368935	0.0835054	0
RP11-372E1.7	0	0	0	0
RP11-372H2.1	0	0	0	0
RP11-372K14.2	0.368965	0.340169	0.690778	0.586842
RP11-372K20.1	0	0	0	0
RP11-372M18.1	0	0	0	0
RP11-372M18.2	0	0	0	0
RP11-373A6.1	0	0	0	0
RP11-373D23.2	0	0	0	1.42857
RP11-373D23.3	0	0	0.114935	0.248914
RP11-373D7.1	0	0	0	0
RP11-373E16.1	0.692918	0	0.591646	0.31074
RP11-373E16.3	0.0568502	0.0208236	0	0
RP11-373E16.4	0	0	0	0
RP11-373F14.1	0	0	0	0
RP11-373F14.2	0	0	0	0
RP11-373I8.1	0	0	0	0
RP11-373J21.1	0	0	0	0
RP11-373L24.1	20.118	18.4026	17.5381	17.249
RP11-373N22.3	0	0	0.0718711	0.0387721
RP11-373N24.2	0	0	0	0
RP11-374A22.1	0	0	0	0
RP11-374A4.1	0.0340226	0	0.0141532	0
RP11-374F3.5	0	0	0	0.0321437
RP11-374I15.1	0	0	0	0
RP11-374M1.10	0	0	0	0
RP11-374M1.11	0	0	0	0
RP11-374M1.2	0.20762	0	0	0
RP11-374M1.3	0.0480793	0	0	0
RP11-374M1.4	0	0	0	0
RP11-374M1.5	0	0	0	0
RP11-374M1.7	0	0	0	0
RP11-374M1.9	0	0	0	0
RP11-374N7.2	1.4116	1.17376	0.639707	1.46298
RP11-374P20.4	0.18777	0.325262	0.12622	0.300687
RP11-375A20.1	0	0	0	0
RP11-375A5.1	0	0	0	0
RP11-375B1.1	0	0	0	0
RP11-375B1.2	0	0	0	0
RP11-375D13.1	0	0	0	0
RP11-375D13.3	0	0	0	0
RP11-375D13.4	0	0	0	0
RP11-375H17.1	0	0	0	0
RP11-375H19.2	1.64845	1.48617	0.626222	0.598014
RP11-375I20.6	0.380889	0.488805	0.23498	0.424127
RP11-375N15.1	0	0	0	0
RP11-375N15.2	1.01687	0.803946	1.12569	0.581679
RP11-375N9.2	0	0	0	0
RP11-375O18.2	0.613013	0.458688	0.320858	0.701727
RP11-376N17.4	0	0	0	0
RP11-376O6.2	0.138948	0	0.236417	0
RP11-376P6.3	0	0	0	0
RP11-377D9.1	0	0	0	0
RP11-377D9.3	0.0366938	0.0269062	0.0609076	0
RP11-377G16.2	0	0	0	0
RP11-377H23.1	0	0	0	0
RP11-377K22.2	0	0	0	0
RP11-378A12.1	0	0.122886	0	0.151365
RP11-378A13.1	0.83404	1.00935	1.04044	1.17049
RP11-378A13.2	6.95591	7.66576	3.09414	2.93175
RP11-378E13.3	4.23502	2.83374	2.84177	2.49946
RP11-378E13.4	1.37667	0	0.722357	0.790332
RP11-378G13.2	0	0	0.165552	0.179063
RP11-378I13.1	0	0	0	0
RP11-378I6.1	0	0	0	0
RP11-378I6.2	0	0	0	0
RP11-378I6.3	0	0	0	0
RP11-378J18.10	0	0	1.90276	1.19707
RP11-378J18.6	0	0	0.27511	0.298188
RP11-378J18.8	0.226703	0.370623	0.291691	0.176174
RP11-378J18.9	18.988795	11.291015	8.67719	5.86496
RP11-378N18.1	0	0	0	0
RP11-379B18.1	0	0	0	0
RP11-379B18.5	3.867482	5.6464438	3.471118	2.821883
RP11-379B18.6	0	0.322498	0	0
RP11-379B8.1	0.397431	1.16581	1.28843	1.40213
RP11-379C10.1	0	0	0.371026	0.765585
RP11-379C10.4	0	0	0.113224	0
RP11-379F12.3	10.7887	10.2235	9.58809	13.3211
RP11-379F12.4	27.6669	31.7725	20.8742	21.0325
RP11-379F4.1	0	0	0	0
RP11-379F4.4	0.8545135	0.4815758	0.623517	0.3659232
RP11-379F4.6	1.11074	0	0	0
RP11-379F4.7	1.0372	1.23502	1.83596	1.47126
RP11-379F4.8	1.17953	0.345884	0	0.211888
RP11-379F4.9	0.320311	0.23173	0.134211	0.569528
RP11-379H18.1	7.64581	8.28612	8.2238	7.38545
RP11-379H8.1	0	0	0	0
RP11-379I19.1	0	0	0	0
RP11-379I19.2	0	0	0	0
RP11-379I19.3	0.249798	0.18408	0.206954	0
RP11-379J13.1	0	0	0	0
RP11-379J13.2	0	0	0	0
RP11-379J5.5	0	0	0.0430135	0.0465091
RP11-379K17.12	4.70821	6.14407	4.75063	6.56129
RP11-379K17.2	0	0	0	0
RP11-379K17.4	0.030863	0.0570739	0.0125549	0.0251741
RP11-379K17.5	0	0	0	0
RP11-379K17.9	3.05377	2.81762	1.19732	1.63407
RP11-379K22.2	0.478043	0.390944	0.29315	0.474233
RP11-379K22.3	0.268038	0	0	0
RP11-379L18.1	0	0	0	0
RP11-379L18.2	0	0	0	0
RP11-379L18.3	0	0	0	0
RP11-379P1.4	0	0	0	0
RP11-379P15.1	0	0.0163283	0	0
RP11-37B2.1	12.572847	13.152844	13.390483	12.585772
RP11-37C7.1	0	0	1.0446	0
RP11-37C7.2	0	0	0	0
RP11-37C7.3	0.697016	0.642734	0.936972	0.727621
RP11-37J13.1	0	0	0	0
RP11-37L2.1	0.415092	0	1.40367	1.49001
RP11-37N22.1	0.511517	0.836048	0.295505	0.471205
RP11-37O16.8	0	0	0	0
RP11-380B4.3	0.12051	0.181648	0.23155	0.194051
RP11-380D11.2	0	0	0	0
RP11-380D15.2	0	0	0	0
RP11-380D15.3	0	0	0	0
RP11-380D23.1	0	0	0	0
RP11-380D23.2	0	0	0	0
RP11-380F14.2	0	0	0	0
RP11-380G5.2	0.310605	0.228891	0.256151	0.561332
RP11-380G5.3	0.250987	0.182957	0	0.228496
RP11-380I10.2	0	0	0	0
RP11-380I10.3	0	0	0	0
RP11-380I10.4	0	0	0	0
RP11-380I20.2	0	0	0	0
RP11-380J14.1	0	0	0	0
RP11-380J14.4	0	0	0	0
RP11-380L11.4	3.1072	2.55411	1.43085	1.54085
RP11-380M21.1	0	0	0	0
RP11-380M21.3	0	0	0	0
RP11-380M21.4	0	2.70427	3.14552	0.834749
RP11-380N8.6	0	0	0	0
RP11-380N8.7	1.86562	1.76755	1.2537	1.49467
RP11-380O24.1	1.425742	2.805179	1.639665	1.842969
RP11-380P13.1	0.232635	0	0	0.215725
RP11-381E24.1	3.84389	2.62126	2.75702	3.42655
RP11-381E24.4	3.79707	1.83983	3.56671	3.02887
RP11-381I15.1	0	0	0	0
RP11-381K20.2	0	0	0	0
RP11-381K20.4	0	0	0	0
RP11-381K7.1	0	0	0	0
RP11-381N20.1	0	0	0	0
RP11-381N20.2	1.8707	0.606341	0.320743	1.5812
RP11-381O6.1	0	0.126648	0.280787	0.153204
RP11-381O7.3	0	0	0.0188475	0
RP11-381P6.1	0	0	0	0
RP11-382A18.3	0	0	0	0
RP11-382A20.1	0	0	0	0
RP11-382A20.2	10.5817	8.26053	8.2831	7.38576
RP11-382A20.3	35.3039	35.0267	26.1793	24.2165
RP11-382A20.4	2.17347	0.363177	0	0.752718
RP11-382A20.5	0.508858	0.283309	0.701724	0.145458
RP11-382A20.6	0.268256	1.18211	0.22133	0.480217
RP11-382A20.7	0	0	0.305312	0.333116
RP11-382B18.1	33.5682	33.881	31.9983	27.8263
RP11-382B18.3	0	0	0	0
RP11-382B18.5	0	0	0	0
RP11-382B18.6	0	0	0	0
RP11-382D12.1	0	0	0	0
RP11-382D12.2	0.661372	0.748445	0.408878	0.768933
RP11-382D8.3	0.930189	0.676067	0	0.834749
RP11-382D8.5	0.49044	0.717537	0.693464	0.276614
RP11-382E9.1	0	0.0291697	0	0
RP11-382F24.1	0	0	0	0
RP11-382H24.2	0	0	0	0.152876
RP11-382J24.2	0	0	0	0
RP11-382M14.1	0	0	0.000302233	0
RP11-382N13.1	0.313164	0	0.124038	0.134254
RP11-382N13.2	0	0	0	0
RP11-382N13.3	0.361183	0.353052	0.220777	0.650899
RP11-382N13.4	0	0.352922	0	0
RP11-382N13.6	0	0	0	0
RP11-383B24.3	0	0	0	0
RP11-383B4.4	0	0	0	0
RP11-383C5.3	0.0377424	0.248091	0.126589	0.181266
RP11-383C5.5	3.05771	2.22236	1.29249	0
RP11-383C5.8	3.44966	2.33806	2.23872	1.31079
RP11-383C6.2	0	0	0	0.477831
RP11-383D22.1	0	0	0	0
RP11-383F6.1	0	0	0	0.207884
RP11-383G10.1	0	0	0	0
RP11-383G10.3	0	0	0	0
RP11-383G10.5	0	0	0	0
RP11-383G6.3	0.49889	0.84708	0.406559	0.444843
RP11-383G6.4	1.68947	1.12359	1.53428	1.74292
RP11-383H17.4	0	0	0	0
RP11-383I23.2	0.460814	0.34445	0.356631	0.409991
RP11-383J24.1	1.16953	1.47055	1.40815	0.570653
RP11-383J24.2	0	0.179851	0	0
RP11-383M4.2	0	0	0	0
RP11-383M4.6	0.804969	0.755289	0.698323	0.727553
RP11-384A12.1	0	0	0	0
RP11-384B12.2	0	0.0855659	0.0975993	0.105152
RP11-384B12.3	0	0	0.120738	0
RP11-384C12.1	0	0.369175	0	0
RP11-384C4.2	0.29099	0	0.482363	0.259992
RP11-384C4.6	0	0	0	0
RP11-384C4.7	0	0	0	0.36854
RP11-384D10.1	0	0	0	0
RP11-384E22.1	0	0	0	0
RP11-384F7.1	0	0	0	0
RP11-384F7.2	0.390338	0.838289	0.170647	0.537588
RP11-384G23.1	0	0	0	0.0444166
RP11-384G23.2	0	0	0	0
RP11-384J4.2	0.786004	2.262	2.7501	1.6586153
RP11-384K6.6	4.67372	4.58481	4.11015	4.43237
RP11-384K6.8	0	0	0.27156	0.381832
RP11-384L8.1	0.356275	0.258148	0.302436	0.28061
RP11-384L8.2	0	0	0	0
RP11-384M15.3	4.18393	0.128829	6.55698	4.28296
RP11-384M20.1	1.22841	0.668167	0.758674	1.19361
RP11-384O8.1	3.43595	3.15404	1.52157	0.794886
RP11-384P14.1	0	0	0	0
RP11-384P7.5	0	0	0	0
RP11-384P7.7	0	0.0189067	0.0211022	0.0230748
RP11-385D13.1	0.125081	0.232084	0.0532935	0.0328697
RP11-385D13.3	2.0496	4.94811	5.11483	2.31175
RP11-385E5.5	0.703078	0.339925	0.322904	0.244416
RP11-385F5.4	2.34675	1.73435	1.31879	1.36001
RP11-385F5.5	0.668496	0.814814	0.364427	0.590004
RP11-385F7.1	3.53621	2.14178	3.986	3.17338
RP11-385G16.1	0	0	0	0
RP11-385H1.1	0.267925	0.207473	0.187103	0.302852
RP11-385J1.3	0	0.0504279	0	0
RP11-385M4.1	0	0	0	0
RP11-385M4.2	0	0.631241	0	0
RP11-385M4.3	0	0	0	0
RP11-385N17.3	0	0	0	0
RP11-385N23.1	0	0	0	0
RP11-386B1.1	0	0	0	0
RP11-386B13.1	0	0	0	0
RP11-386B13.3	0	0	0	0
RP11-386B13.4	0	0	0	0
RP11-386D6.1	0	0	0	0
RP11-386D6.2	0	0	0	0
RP11-386D6.3	0	0	0	0
RP11-386G11.10	163.61671	237.87335	320.78575	277.0786
RP11-386G11.11	0	0.719378	0	0
RP11-386G11.3	0	0	0	0
RP11-386G11.5	0.2974415	0.717799	0.348188	0.405753
RP11-386G11.8	0	0	0	0
RP11-386G21.1	0	0	0	0
RP11-386G21.2	0	0	0	0
RP11-386I14.2	0	0	0	0
RP11-386I14.3	0	0	0	0
RP11-386I14.4	0	0	0	0
RP11-386I23.1	0.540205	0.429068	0.330299	0.510749
RP11-386I8.4	0.362295	0.132027	0.150441	0.162175
RP11-386I8.5	0.364051	0.825464	0.809607	1.07708
RP11-386I8.6	0.846629	0.586576	0.579572	1.13191
RP11-386J22.3	0.0838912	0.184795	0.0686745	0
RP11-386M24.1	0	0	0	0
RP11-386M24.10	0	0	0.402906	0
RP11-386M24.3	0.364599	0.26609	0	0.332899
RP11-386M24.4	0	1.591659	0	0
RP11-386M24.5	0	0.39241	0.912878	0.484514
RP11-386M24.6	0.809509	0.3206549	0.3729763	0.541177
RP11-386M24.8	0	0	0	0
RP11-386M24.9	0.325466	0	0	0.283432
RP11-386P4.1	0	0	0	0
RP11-387A1.5	0	0	0	0
RP11-387A1.6	0.252399	0.251489	0.259342	0.144535
RP11-387D10.4	0	0.23212	0	0
RP11-387H17.4	0	0	0	0
RP11-387H17.6	0.903364	0.576442	0.760522	0.483346
RP11-387M24.5	0.460874	1.19307	0	0.480113
RP11-388B24.4	0.250248	0.099711	0.104454	0.250684
RP11-388C12.1	0.109378	0.0791698	0	0.188884
RP11-388C12.5	0	0.418766	2.92257	0.517056
RP11-388C12.8	5.73192	10.0225	5.03677	5.45988
RP11-388E23.2	0	0	0	0
RP11-388E23.3	0	0	0	0
RP11-388E23.4	0	0	0	0
RP11-388G22.1	0	0	0	0
RP11-388G3.1	0	0	0	0
RP11-388K12.1	0	0	0	0
RP11-388K12.2	0	0	0	0
RP11-388K12.3	0	0	0	0
RP11-388K2.1	0	0	0	0
RP11-388M20.1	0.731567	0.55529	1.13815	0.834754
RP11-388M20.2	0	5.25056e-06	0	0
RP11-388M20.6	13.8056	10.736	10.7778	12.4238
RP11-388M20.7	0	0	0	0
RP11-388N2.1	0	0	0	0
RP11-388P9.2	1.16044	1.25166	0.660216	0.99983
RP11-388P9.3	0.923699	0.81903	0.577497	0
RP11-389C8.1	0	0	0	0
RP11-389C8.2	0	0	0	0
RP11-389G6.3	0.261549	0.348024	0.171611	0.18846
RP11-389G6.4	0	0.133673	0	0.00415152
RP11-389G6.5	0	0	0	0
RP11-389J22.1	0	0	0	0
RP11-389J22.3	0	0	0	0
RP11-389O22.4	0	0.264298	0	0
RP11-389O22.5	0.317707	0	0	0.569985
RP11-38C17.1	0	0	2.43241	0
RP11-38C18.2	0	0	0	0
RP11-38C18.3	0	0	0	0
RP11-38F22.1	0	0	0	0
RP11-38G5.2	0	0	0	0
RP11-38G5.3	0	0	0	0
RP11-38G5.4	0	0.778531	0.370795	0.271218
RP11-38H17.1	0	0	0	0
RP11-38J22.1	1.07212	0.779226	0	1.92424
RP11-38J22.2	0	2.00208e-06	0	0
RP11-38J22.3	0	0	0	0
RP11-38L15.2	3.05329	0.904315	4.414416	1.63025
RP11-38L15.3	2.330779	2.69053	0.647069	1.270918
RP11-38L15.8	0.39294	0	0.368315	0.710096
RP11-38M8.1	0.118258	0.591471	0.292429	0.213291
RP11-38O14.5	0	0	0	0
RP11-38O14.6	0	0	0	0
RP11-38O23.3	0	0	0	0
RP11-38O23.4	0.265187	0.155808	0.40065	0.205386
RP11-38O23.7	0	0	0	0
RP11-390B4.3	0	0	0	0
RP11-390C19.1	0	0	0	0
RP11-390D11.1	0	0.196582	0.222746	0
RP11-390E23.3	0	0	0	0
RP11-390E23.6	8.09676	7.68678	6.31666	5.53848
RP11-390F10.3	0	0	0	0
RP11-390F4.10	0	0	0	0.303494
RP11-390F4.2	0	0.425111	0	0.52489
RP11-390F4.3	5.99568	5.87362	6.54869	6.21493
RP11-390F4.6	0.675433	2.06317	1.24825	0.564752
RP11-390G14.1	0.264367	0.583598	0.443726	0.722481
RP11-390K5.1	1.26821	0.924179	1.66554	1.75517
RP11-390K5.3	0	0	0	0
RP11-390K5.6	6.58024	5.43911	5.28559	5.15441
RP11-390M11.1	0.0417779	0.377773	0.108076	0.33745
RP11-390N6.1	0.964306	2.12228	1.45656	0.720542
RP11-390P2.2	0	0	0	0
RP11-390P2.4	4.0375	2.78044	3.37409	3.41901
RP11-390P24.1	4.16795	4.51661	3.9089	3.27886
RP11-391A7.1	0.287979	0.320613	0.0579136	0.265911
RP11-391H12.8	1.49724	0.885507	0.241986	1.32974
RP11-391J13.1	0	0	0	0
RP11-391J2.3	0	0.311977	0	0.381024
RP11-391L3.1	2.36858	2.86509	3.8178	0.905663
RP11-391L3.3	0.408893	0.472017	0.297099	0.436657
RP11-391L3.4	0	0.0765353	0	0.186334
RP11-391L3.5	0	0.205837	0	0
RP11-391M7.3	0	0	0	0
RP11-392A14.8	0.686775	0.216577	0.408982	0.244814
RP11-392A14.9	0	0.0405165	0	0.0495017
RP11-392B6.1	0	0	0	0
RP11-392C20.1	0	0	0	0
RP11-392E22.10	0.786742	0.0996222	0	0
RP11-392E22.11	0.499754	1.23669	1.13078	1.5248
RP11-392E22.3	0	0	0	0
RP11-392E22.5	0.905831	0	0	0
RP11-392L5.2	0	0	0	0
