SRR5026767	SRR5026768	SRR5026771	SRR5026772
RP3-330M21.5	0.81054	0.481216	0.6513	0.588515
RP3-331H24.4	0	0	0	0
RP3-331H24.5	0	0	0	0
RP3-331H24.6	0.0980888	0.0945389	0.130675	0.0863005
RP3-331H24.7	0.498781	0.230237	0.307268	0.163492
RP3-332B22.1	0.0462178	0	0	0.079971
RP3-332O11.2	2.7924	2.22218	1.10348	1.76733
RP3-333A15.1	0.0960851	0	0	0.169161
RP3-333A15.2	0.597792	0.093436	0	0.373782
RP3-333B15.4	0	0	0	0
RP3-333B15.5	0	0.102285	0	0
RP3-333B15.6	0	0	0	0
RP3-333H23.8	0.129981	0.0844126	0.0512237	0.129962
RP3-333H23.9	1.66827	0.701547	1.02045	0.1457
RP3-334F4.2	0	0.0770425	0	0
RP3-335E1.1	0	0	0	0
RP3-335N17.2	0	0	0	0
RP3-336K20__B.2	0.420779	0.231	0	0
RP3-337H4.10	0	0.461719	0	0.363927
RP3-337H4.6	0.700065	0.643489	0.35038	0.562587
RP3-337H4.8	1.79566	0.986415	0.939493	1.06955
RP3-337H4.9	3.01317	1.63744	1.57207	1.44648
RP3-337O18.9	1.12581	0.380185	0.655354	0.395688
RP3-339A18.3	0	0	0	0
RP3-339A18.6	6.36579	3.08317	5.53295	4.36043
RP3-340B19.2	0.213857	0.715455	0.238148	0.424111
RP3-340B19.3	0	0	0.0919511	0.0793625
RP3-340B19.5	0	0	0.276334	0.239812
RP3-340H11.2	0	0	0	0
RP3-340N1.2	0.479472	0.21251	0.34593	0.311795
RP3-340N1.6	0	0	0	0
RP3-341D10.1	0.192426	0	0.0624663	0
RP3-342P20.2	11.5562	13.5283	13.8057	10.1805
RP3-343K2.4	0	0	0	0
RP3-344J20.1	0	0	0	0
RP3-344J20.3	0.282618	0	0	0
RP3-347M6.1	0.850741	0.475828	0.998222	1.0099
RP3-347M6.2	0	0	0	0
RP3-347M6.3	0	0	0	0
RP3-348I23.2	0	0	0	0
RP3-348I23.3	0	0	0	0
RP3-352A20.1	0.0682997	0	0	0
RP3-354J5.3	0	0	0	0
RP3-354N19.1	0	0	0	0
RP3-354N19.3	0.0998051	0.0834484	0	0
RP3-355L5.3	0.0681082	0	0	0
RP3-355L5.4	0.268666	0.0753411	0	0.192789
RP3-355L5.5	0.807663	0.910924	0.135365	0.819595
RP3-357I16.1	0	0	0	0
RP3-358H7.1	0	0	0	0
RP3-359N14.1	0	0	0	0
RP3-359N14.2	0	0	0	0.0950304
RP3-363L9.1	0	0	0	0
RP3-364H10.1	0	0	0	0
RP3-365I19.2	0	0	0	0
RP3-365O12.2	0	0	0	0
RP3-366N23.4	0	0	0	0
RP3-368A4.5	1.74843	1.20198	2.19621	1.68812
RP3-368A4.6	0.42692	0.233039	0.261729	0.324282
RP3-368B9.2	0	0	0	0
RP3-369A17.2	0	0.226747	0	0
RP3-369A17.4	0	0	0	0
RP3-369A17.6	0	0	0	0
RP3-370M22.8	0	0	0	0
RP3-375P9.2	0.262516	0.217938	0.389972	0.565442
RP3-377H17.2	0	0	0	0
RP3-377O6.2	0	0	0	0
RP3-378P9.1	0	0	0	0
RP3-378P9.2	0	0.121584	0	0
RP3-380B4.1	0.17777	0	0	0
RP3-380B8.4	0	0	0	0
RP3-380C13.2	0	0	0	0
RP3-380E11.2	0	0	0	0
RP3-382I10.2	0	0	0	0.578499
RP3-382I10.3	0	0.0521777	0	0
RP3-382I10.7	0.143181	0.123241	0	0.123998
RP3-384D21.2	0	0	0	0
RP3-388E23.2	0.463753	0	0	0.200127
RP3-388M5.8	0	0	0	0
RP3-388M5.9	0.720697	0.649773	0.807516	0.634766
RP3-388N13.3	0.785288	0.651373	0.110866	0.656571
RP3-388N13.5	0	0.196511	0	0.0499573
RP3-389A20.2	0	0	0	0
RP3-389A20.5	0	0	0	0
RP3-390M24.1	0	0	0	0
RP3-391O22.1	0.365907	0	0	0
RP3-391O22.3	0	0	0	0.293297
RP3-393B19.1	0	0	0	0
RP3-393E18.1	0.64708	1.44559	0.351712	0.300182
RP3-393E18.2	0	0.0855978	0.0500582	0.0654132
RP3-393E18.3	0	0	0	0
RP3-393K13.1	0	0	0	0
RP3-393P12.1	0	0	0	0
RP3-394A18.1	0.163421	0.103242	0.155629	0.108491
RP3-395C13.1	0	0.54925	0	0.0955412
RP3-395M20.12	5.39885	9.33812	6.12555	9.67616
RP3-395M20.2	0.495416	0.421318	0	0.419321
RP3-395M20.3	0.106641	0.0900905	0.211631	0.0903058
RP3-395M20.7	0	0.0571941	0.0334997	0
RP3-395M20.8	0.3365674	0.17033318	0.2550815	0.1109541
RP3-395M20.9	0.821796	0.692657	0.907532	0.713591
RP3-395P12.2	0.0949476	0.225571	0	0
RP3-398G3.5	0	0	0	0
RP3-399J4.1	0	0	0	0
RP3-399J4.2	0.574048	0.485883	0	0.50347
RP3-399J4.3	0	0	0	0
RP3-399J4.4	0	0.0277563	0.0659551	0
RP3-399L15.1	0	0	0	0
RP3-399L15.2	0	0	0	0
RP3-399L15.3	1.4890216	1.4901587	0.7967417	0.80055
RP3-400B16.1	0.353665	0.148516	0.414508	0.341786
RP3-400B16.2	0.078245	0	0	0
RP3-400B16.3	0	0	0	0.353721
RP3-400B16.4	0	0.0806969	0	0.135466
RP3-402G11.25	0.81727	1.41445	0.925418	0.917188
RP3-402G11.26	3.13274	4.95537	3.64362	4.93984
RP3-402G11.27	1.18018	2.3649	1.16956	1.4979
RP3-402G11.28	2.35424	2.35161	3.41568	2.39115
RP3-403A15.1	0	0.108262	0	0
RP3-403A15.5	0.153306	0.104242	0.0884844	0.0556054
RP3-403L10.3	0	0	0	0
RP3-404F18.5	0	0.407507	0.179777	0
RP3-404K8.2	0	0	0	0
RP3-405J10.2	0.236155	0	0	0.203579
RP3-405J10.3	0.254138	0.0837842	0.325555	0.169969
RP3-405J10.4	0	0	0	0
RP3-405J10.5	0	0	0	0.0536211
RP3-406A7.1	0	0.316269	0	0
RP3-406A7.3	0.263678	0	0.267661	0.688608
RP3-406A7.5	0	0	0	0.203747
RP3-406A7.7	4.23076	4.04042	5.25482	7.98722
RP3-406C18.1	0	0	0	0
RP3-406C18.2	0	0	0	0
RP3-406P24.3	2.06013	1.16364	2.09017	3.01358
RP3-406P24.4	0.936978	0.378886	0.154324	0.135097
RP3-406P24.5	0.470002	0.402356	0.246263	0.286607
RP3-407E4.2	0	0	0	0
RP3-407E4.3	0	0	0	0
RP3-407E4.4	0	0.0439373	0	0
RP3-408N23.4	0.14699	0	0.441629	0
RP3-410C9.2	0.21605	0.124612	0	0.130708
RP3-412A9.12	0	0	0	0
RP3-412A9.15	0.077139	0.0649445	0	0.13075
RP3-412A9.16	0.338783	0.406538	0.612838	0.391412
RP3-412A9.17	0.399581	0.262304	0.366744	0.31168
RP3-413H6.2	0	0.0962601	0.11373	0.098647
RP3-414A15.10	0.101384	0.0850448	0	0
RP3-414A15.11	0	0.106452	0.0634748	0
RP3-414A15.12	1.13842	0.570821	0.430457	0.429568
RP3-414A15.2	0	0.105791	0	0
RP3-415N12.1	0	0	0.110463	0
RP3-416H24.1	0.0283032	0	0.0682087	0.0562746
RP3-416H24.4	0	0	0	0.0916708
RP3-416J7.1	0	0	0	0
RP3-416J7.4	0	0	0	0
RP3-416J7.5	0	0	0	0
RP3-417G15.1	1.03733	0.863451	0.205743	0.547776
RP3-417L20.4	0.233098	0.192187	0	0.202714
RP3-417O22.3	0	0	0	0
RP3-418A9.3	0.299477	0	0.597925	0
RP3-419C19.2	0	0	0	0
RP3-419C19.3	0	0	0	0
RP3-422G23.3	0	0	0	0
RP3-422G23.4	0.114566	0.048225	0	0.097505
RP3-423B22.5	3.72343	2.355	1.86739	4.06024
RP3-424M6.4	1.10234	1.14625	1.3002	1.04141
RP3-425C14.4	2.1984	1.37376	2.03922	1.27501
RP3-425C14.5	0.200755	0.195883	0.132983	0.116163
RP3-425C14.6	0	0	0	0
RP3-425C14.7	0	0	0	0
RP3-425P12.1	0	0.135547	0	0.136836
RP3-425P12.2	0	0	0	0
RP3-425P12.4	0	0	0	0
RP3-425P12.5	0	0	0	0
RP3-426I6.2	0.248666	1.04058	0.990986	1.06861
RP3-426I6.5	0	0.789313	2.85767	4.10759
RP3-426I6.6	0.28393	0	0	0.746109
RP3-428A13.1	0	0	0	0
RP3-428A13.2	0.097798	0.0269251	0.0323283	0.028648
RP3-428L16.1	0	0	0	0
RP3-428L16.2	2.23719	1.74837	1.99647	2.23004
RP3-429G5.5	0	0	0	0
RP3-429O6.1	0	0	0	0
RP3-430A16.1	0	0.355012	0	0
RP3-430N8.10	0	2.38852	0	0
RP3-430N8.11	0	0	0	0
RP3-431A14.4	0	0	0	0
RP3-431C21.1	0	0	0	0
RP3-431P23.2	0.23006	0.111054	0	0
RP3-431P23.5	0.0496408	0	0.0162226	0
RP3-432I18.1	0	1.36008	0	0.469729
RP3-433F14.1	0	0	0	0
RP3-433F14.4	0	0	0	0
RP3-433G13.1	0	0	0	0
RP3-434P1.6	0	0	0.44332	0
RP3-435K13.1	0	0	0	0
RP3-436N22.3	0.195316	0.0918786	0	0
RP3-437C15.1	0	0	0	0
RP3-437C15.2	0	0	0	0
RP3-437I16.1	0	0	0	0
RP3-438O4.4	0	0	0	0
RP3-439F8.1	0.400641	0.384571	0.338319	0.30397
RP3-441A12.1	0.318271	0.394143	0.641919	0
RP3-442L6.4	0.537712	0.392928	0.286274	0.38354
RP3-443C4.2	0	0	0	0
RP3-445N2.1	0	0	0	0
RP3-445O10.1	0	0	0.0903003	0.234091
RP3-446N13.1	0	0	0	0
RP3-446N13.2	0	0	0	0
RP3-446N13.3	0.421299	0.0947063	0.218098	0.0892585
RP3-446N13.4	0	0	0	0
RP3-446N13.5	0.174088	0.146295	0	0.150068
RP3-448I9.1	0	0	0	0
RP3-448I9.2	0	0	0	0
RP3-449H6.1	0	0	0	0
RP3-449H6.2	0	0	0	0
RP3-449M8.6	0.0953562	0.0811069	0.471353	0
RP3-449M8.9	0.350797	0.300964	0	0
RP3-449O17.1	2.976323	1.582734	0.819294	1.016504
RP3-450M14.1	0	0	0	0
RP3-452M16.1	0	0	0	0
RP3-453C12.14	0.241358	0.0676304	0.479279	0.551384
RP3-453C12.15	0	0.0684296	0.506708	0.261422
RP3-453C12.8	0	0	0	0
RP3-453I5.2	0	0	0	0
RP3-453P22.2	0	0	0	0
RP3-454B23.1	0.0903798	0.0766499	0.269153	0.160531
RP3-455E7.1	0	0	0	0
RP3-455H14.1	0.0396755	0	0	0
RP3-455J7.3	0.150815	0.128539	0	0.261234
RP3-455J7.4	0.0179064	0.0301658	0.0358064	0.132665
RP3-460G2.2	0.965793	0.814183	1.12754	0.568752
RP3-461F17.1	1.35787	0.284407	0	0
RP3-461F17.2	0	0	0	0
RP3-461F17.3	22.9344	26.0454	36.9363	40.94
RP3-461P17.10	0.387411	0.379874	0.897815	0.448065
RP3-461P17.6	0	0	0	0
RP3-461P17.9	0	0	0	0
RP3-462C17.1	0	0	0	0
RP3-462D8.2	0.844177	1.08368	1.350872	0.436598
RP3-463P15.1	0	0	0	0
RP3-465N24.5	0	0.365895	0.334503	0.124702
RP3-465N24.6	0.707755	0.353571	0.559756	0.607147
RP3-466I7.1	0	0	0	0
RP3-466P17.1	0.5673	0.523408	0.488134	0.643822
RP3-466P17.2	0.262988	1.22335	0	0
RP3-467D16.3	1.248005	0.824084	0.985832	0.648239
RP3-467K16.2	0.111236	0.0486534	0.038927	0.115395
RP3-467K16.4	0.358485	0.216681	0.245183	0.26467
RP3-467K16.7	0	0	0	0
RP3-467L1.4	0.226433	0	0.149427	0.130012
RP3-467L1.6	4.14424	3.43302	3.00415	4.00502
RP3-467N11.1	3.66862	2.2127	2.29331	2.33237
RP3-467N11.2	0	0.0571095	0.0676252	0
RP3-468B3.2	0.3913198	0.178547	0.271369	0.206865
RP3-468B3.4	0	0	0	0
RP3-468K18.5	0	0	0	0
RP3-468K18.6	0.738596	1.24578	1.26074	0.911529
RP3-468K18.7	0	0	0	0
RP3-468O1.6	0	0	0	0
RP3-469D22.1	0.497233	0.27727	0	0
RP3-470B24.5	0.0436954	0.0726846	0	0
RP3-470L22.1	0	0	0	0
RP3-471C18.1	0	0	0	0
RP3-471C18.2	0	0	1.542296	0
RP3-471M13.2	0	0.0852169	0	0
RP3-472M2.2	0	0	0	0
RP3-473B4.3	0	0	0	0
RP3-473L9.4	3.68648	7.68415	3.47705	4.00764
RP3-474G15.1	0	0	0	0
RP3-475N16.1	5.35661	3.74427	6.61622	4.56328
RP3-476K8.3	0.128471	0.219329	0.38167	0.221985
RP3-476K8.4	0.264547	0.148109	0	0.345343
RP3-477M7.5	0	0	0	0
RP3-477M7.6	0	0	0	1.1224
RP3-477O4.14	0	0	0	0
RP3-477O4.5	0.0375045	0	0.109378	0.188566
RP3-481A17.1	0	0	0	0
RP3-481F12.1	3.68322e-08	0	0	0
RP3-483K16.4	1.78322	2.63807	3.96834	5.76721
RP3-486D24.1	0.077591	0.230467	0.0646368	0.11341
RP3-486I3.4	2.26806	2.54006	1.97679	1.39218
RP3-486I3.5	0	0	0	0
RP3-486I3.7	0.147862	0.268929	0.320857	0.206383
RP3-492J12.2	0	0	0	0.0490931
RP3-492P14.2	0	0	0	0
RP3-495K2.1	0	0	0.223507	0
RP3-495K2.2	0	0.142369	0.167765	0.0481028
RP3-495K2.3	0	0	0	0
RP3-495K2.4	0	0.0771988	0	0
RP3-495O10.1	0	0	0	0
RP3-496C20.1	0.128606	0.110455	0.0410793	0.0403051
RP3-497J21.1	0	0	0	0
RP3-499B10.3	0.290512	0	0.0891376	0.254285
RP3-500L14.2	0.117836	0	0	0
RP3-503A6.2	0	0	0	0
RP3-507I15.1	0.425245	0.533305	0.43428	0.755994
RP3-507I15.2	0	0	0	0
RP3-508D13.1	0	0	0	0
RP3-508I15.10	1.14257	1.25678	0.750401	1.14933
RP3-508I15.14	0.237846	0.911589	1.29459	0.202254
RP3-508I15.18	0	6.26869	0.387293	2.03669
RP3-508I15.19	0.553766	0.358082	0.626075	0.472149
RP3-508I15.20	1.88759	3.19877	0.965813	2.49882
RP3-508I15.21	1.57317	3.08457	1.92778	1.93987
RP3-508I15.22	0.63439	0	0	0.931429
RP3-508I15.9	4.59191	5.173055	4.52959	4.16759
RP3-509I19.1	0.109134	0	0.0436359	0
RP3-509I19.6	0	0	0	0
RP3-509L4.3	0	0	0	0.065152
RP3-510D11.2	2.732204	1.847668	1.25466	1.4602013
RP3-510D11.4	0.174293	0.189224	0.0981444	0.0421939
RP3-510H16.3	0.197032	0	0.390833	0
RP3-510L9.1	0.168994	0.0717092	0.0838438	0.145982
RP3-510O8.3	0	0	0	0
RP3-510O8.4	0.707039	0.0662121	0.780616	0.467258
RP3-511B24.5	1.01163	0.847722	0	0.435379
RP3-512B11.3	2.17414	3.13296	1.88088	2.5199
RP3-512E2.2	0	0	0.00464997	0
RP3-513G18.2	0	0	0	0
RP3-514A23.2	0	0	0.0888905	0
RP3-514P16.1	0	0	0	0.0275802
RP3-518E13.2	0	0	0	0
RP3-520B18.1	0	0	0	0
RP3-521E19.2	0.0858919	0	0	0
RP3-521E19.3	0	0	0	0
RP3-522D1.1	0	0	0	0
RP3-522D1.2	0	1.20915	0	0
RP3-522J7.5	0.144474	0	0	0
RP3-522J7.6	0.0683576	0.179367	0.135315	0.0887011
RP3-522J7.7	0.403979	0.239226	0.284053	0.156638
RP3-522P13.1	0.154317	0	0.155545	0.267604
RP3-522P13.2	0	0.0545636	0	0
RP3-522P13.3	0.969636	0.586264	1.25997	0.428087
RP3-523C21.2	0	0	0	0
RP3-523C21.3	0	0	0	0
RP3-523E19.2	0.182718	0.159008	0	0.178394
RP3-523K23.2	0	0	0	0
RP3-525L6.2	0.707804	0.583213	0.235858	0.410975
RP3-525N10.2	0	0	0	0
RP3-526F5.2	0	0	0	0
RP3-527G5.1	0	0	0	0
RP4-529N6.1	0	0	0	0
RP4-529N6.2	0	0	0	0.0986717
RP4-530I15.6	0	0	0	0
RP4-530I15.9	0	0.00858082	0.0100849	0.0263537
RP4-533D7.3	0	0	0	0
RP4-533D7.4	0.10834	0	0	0.0941842
RP4-533D7.5	23.8478	21.4265	15.2874	13.495
RP4-534N18.2	0.887004	0.604511	0.73086	0.377818
RP4-535B20.1	0	0	0	0
RP4-535B20.2	0	0	0	0.179494
RP4-535B20.4	0.221643	0.277101	0	0
RP4-536B24.2	0	0	0	0.0992399
RP4-536B24.3	0.217394	0	0.146041	0.185704
RP4-536B24.4	0.398029	0.415836	0.2985064	0.253804
RP4-537K23.4	0	0.108558	0	0
RP4-539M6.14	0.10119	0	0	0
RP4-539M6.18	0	0	0	0
RP4-539M6.19	0.739333	0.0826473	3.18582	1.22438
RP4-539M6.20	0.388369	0.327697	1.36274	1.0227
RP4-539M6.21	0.801617	0.668714	0.532217	0.231026
RP4-539M6.22	0	0.0639121	0.151601	0.195088
RP4-541C22.5	0	0.0740089	0	0.293931
RP4-543J13.1	0	0	0	0
RP4-545C24.1	6.108886	5.3085621	3.967816	4.931061
RP4-545C24.5	0	0	0	0.118228
RP4-545K15.5	0.415919	0.172231	1.75725	0.811516
RP4-545L17.11	6.1804	8.14547	9.05739	4.21902
RP4-545L17.12	0.104091	0	0.103017	0
RP4-547N15.3	0.426962	0.258453	0.200916	0.438952
RP4-548D19.3	5.62216	4.73627	6.93296	4.03179
RP4-549F15.1	0	0.586441	0	0
RP4-549L20.3	7.20467	9.73957	10.1386	11.1456
RP4-550H1.4	0	0	0	0
RP4-550H1.5	0.504334	0.556142	0.394951	0.702419
RP4-550H1.7	1.02898	2.3952	2.33077	2.01804
RP4-551E13.2	0.0634883	0	0	0
RP4-551N11.1	0	0	0	0
RP4-552O12.1	0	0	0	0
RP4-553F17.1	0	0	0	0
RP4-553F4.2	0	0	0	0
RP4-555D20.1	0.0290146	0.0245381	0.0859694	0.0247785
RP4-555D20.2	0.0651668	0.0781192	0.0183556	0.039955
RP4-555D20.3	0	0	0	0
RP4-555D20.4	0.832671	1.1268	1.36449	1.09208
RP4-555L14.4	0	0	0	0.0860756
RP4-555N2.4	0	0	0	0
RP4-559A3.6	0	0	0	0
RP4-559A3.7	0	0.00268358	0.039678	0
RP4-560B9.4	0	0	0	0
RP4-560B9.5	0	0	0	0
RP4-560B9.6	0	0	0	0
RP4-561L24.3	1.07748	1.04868	0.529543	0.588122
RP4-562D20.2	0	0	0	0
RP4-562J12.1	0	0	0	0.0422467
RP4-563E14.1	1.23386	0.709547	0.661292	0.821728
RP4-564F22.5	0.641298	0.777415	0.88637	0.635444
RP4-564F22.6	0	0	0	0
RP4-564F22.7	0.760796	0.384043	0.753037	0.196055
RP4-564M11.2	0	0.111393	0	0
RP4-564O4.1	0	0	0	0
RP4-565E6.1	0.3102439	0.426616	0.270856	0.4348541
RP4-566D2.1	0	0	0	0
RP4-566L20.1	0	0	0	0
RP4-568B10.1	0.211577	0	0	0
RP4-568C11.4	39.8092	40.9522	36.1475	39.7263
RP4-568F9.3	1.72717	0	0	0.377093
RP4-568F9.6	0.189404	0.0951462	0.181078	0.117379
RP4-569D19.5	0.368462	0.231308	0.426494	0.228496
RP4-569D19.8	0	0.103221	0	0.106675
RP4-569M23.2	0	0	0.0277378	0
RP4-569M23.4	0.108566	0.0456644	0	0.0466068
RP4-569M23.5	0.169986	0.0712796	0.160176	0.143526
RP4-570O12.2	0	0.182517	0	0
RP4-570O12.3	0	0.0130751	0	0.0140124
RP4-575N6.2	0.791077	0.219872	0.522002	0
RP4-575N6.4	0	0	0	0
RP4-575N6.5	0.133015	0	0.120783	0
RP4-576H24.2	0	0.0238308	0	0
RP4-576H24.4	0.276863	0	0.0854212	0
RP4-576H24.5	0	0	0	0
RP4-580N22.2	0	0	0	0
RP4-580O19.2	0.0930298	0	0.276352	0
RP4-581F12.1	0	0	0	0
RP4-581O6.1	0	0	0	0
RP4-583K8.1	0	0	0	0
RP4-583P15.10	0.612799	1.31028	0.437669	0
RP4-583P15.14	0	0	0	0
RP4-583P15.15	3.53953	4.21188	4.28678	4.36241
RP4-583P15.16	1.23439	0	0.616805	0.535325
RP4-584D14.5	8.14854	3.74044	7.59749	4.41888
RP4-584D14.6	0.4845	0.137617	0.958986	0.812353
RP4-584D14.7	1.56362	0.910945	1.12896	0.358713
RP4-585I14.3	0.384034	0.317579	0	0.333711
RP4-586O15.1	0	0	0	0
RP4-587D13.1	0	0	0	0
RP4-587D13.2	0	0	0	0
RP4-590F24.1	0	0	0	0
RP4-590F24.2	0	0	0	0.0308714
RP4-591B8.2	0.195683	0	0	0
RP4-591B8.3	0	0	0	0
RP4-591C20.9	3.70843	2.76728	4.3921	3.12813
RP4-591L5.1	0	0	0	0
RP4-591L5.2	0	0	0	0
RP4-591N18.2	0.376804	0.221163	0.526648	0.318405
RP4-592A1.2	0	0	0.140617	0.246315
RP4-592A1.4	0	0	0.183459	0
RP4-593C16.4	0	0	0	0
RP4-593H12.1	0	0.243469	0.288452	0.248128
RP4-593M8.1	0.849197	0	0	0
RP4-594A5.1	0.130323	0.12745	0.12401	0
RP4-594I10.3	0	0	0	0
RP4-594L9.2	0	0	0	0
RP4-595K12.1	0.287056	0.116668	0	0.118766
RP4-595K12.2	0	0.158527	0	0.083739
RP4-597A16.2	0	0	0	0
RP4-597J3.1	0.104096	0.0873251	0.237503	0.089452
RP4-597N16.1	0.573885	0	0	1.50981
RP4-597N16.4	0.176384	0.880301	1.21031	0.297388
RP4-598P13.1	2.80609	1.42211	2.12354	2.579
RP4-601P9.1	0.183378	0.137898	0.205467	0.137226
RP4-601P9.2	0.119588	0.2014	0.393884	0.170761
RP4-603I14.3	0	0	0	0
RP4-604A21.1	0	0.21343	0	0
RP4-604G5.1	0.0821611	0	0.0810261	0
RP4-604G5.3	0	0	0.314624	0.0675682
RP4-604K5.3	0.16452	0.150188	0.255498	0.110964
RP4-605O3.4	2.70191	2.073795	2.338989	3.483828
RP4-607I7.1	0	0	0	0
RP4-607J2.1	0	0	0	0
RP4-608O15.3	0	0	0	0
RP4-608O15.4	0	0	0	0
RP4-609E1.2	0	0	0	0
RP4-612B15.2	0.388073	0.3266	0.38596	0.337785
RP4-612B15.3	0.43037	0.207262	0.304211	0.424112
RP4-612B18.1	0	0.214178	0	0.661366
RP4-612B18.3	0.484693	0.135658	0	0
RP4-612C19.1	0	0.496392	0	0
RP4-612C19.2	0	0	0	0
RP4-613A2.1	0.529266	0.26858	0.317451	0.0915165
RP4-613B23.1	0.0771224	0	0	0.0655888
RP4-613B23.5	0	0.059245	0.540028	0.265885
RP4-614C15.2	0.331554	0.0913313	0.107365	0.296846
RP4-614C15.3	0	0	0	0
RP4-614N24.1	0	0	0	0.131802
RP4-614O4.11	2.82678	0.99518	1.72954	1.67979
RP4-614O4.13	2.98503	2.56576	2.15592	2.44844
RP4-616B8.4	27.7711	46.259	22.8752	37.8546
RP4-616B8.5	1.25033	1.10313	0.699683	1.26948
RP4-616B8.6	1.2841	0.991275	0.919413	0.598363
RP4-620E11.4	0	0	0	0
RP4-620E11.5	0	0	0	0
RP4-620E11.8	0.371576	1.63771	0.854867	0.215626
RP4-620F22.2	0	0	0	0
RP4-620F22.3	0	0	0	0.0920807
RP4-621B10.8	0.108135	0.236117	0.3759	0.449615
RP4-621F18.2	0.0385666	0.203428	0.121723	0.0166216
RP4-621N11.2	0.0731223	0.181496	0.0355266	0.0633132
RP4-622L5.2	0	0	0	0
RP4-622L5.7	0.438976	0.122577	0.673232	0.315934
RP4-625H18.2	0.296804	0.147954	0.410334	0.540794
RP4-630A11.3	0.620742	0	0.838275	0.184724
RP4-630C24.1	0	0	0	0
RP4-630C24.3	0	0	0.0322308	0
RP4-630J13.1	0.0868698	0	0	0
RP4-631H13.2	0	0	0	0
RP4-631H13.4	0	0	0	0
RP4-631H13.5	0	0.168668	0	0
RP4-631H13.6	1.10915	0.927034	4.61338	0
RP4-633H17.2	0	0	0	0
RP4-633I8.3	0	0.152477	0.185594	0
RP4-633I8.4	0.259933	0.312905	0.521894	0.457317
RP4-633O19__A.1	0	0.202253	0.123179	0.317085
RP4-635A23.3	0	0	0	0
RP4-635A23.4	0	0.0514968	0	0
RP4-635A23.6	0.219486	0.046117	0.135449	0.071229
RP4-635E18.6	3.29206	6.04139	2.60011	3.65102
RP4-635E18.7	0.514909	0.262549	0.440824	0.424999
RP4-635E18.8	6.04725	6.0059	4.33777	4.0812
RP4-635E18.9	1.73508	0.863128	1.18771	0.733538
RP4-639F20.1	0	0	0	0
RP4-639J15.1	0.174089	0	0	0
RP4-639J15.2	0	0	0	0
RP4-639J15.3	0.23621	0.236403	0.186339	0
RP4-640E24.1	0	0	0	0
RP4-640H8.2	0.197702	0.110533	0.24743	0.122735
RP4-641G12.3	0	0	0	0
RP4-641G12.4	0.101656	0.0855459	0	0.0876004
RP4-644L1.2	0	0	0.0905754	0
RP4-646N3.1	0.480409	0.0403399	0.189303	0.165265
RP4-646P19.1	0	0	0	0
RP4-647C14.2	0.0301986	0.0814747	0.0741112	0.0515207
RP4-647C14.3	0.362087	0.519593	0.874932	1.16087
RP4-647J21.1	0.0483277	0.101719	0.0239194	0.0621134
RP4-650F12.2	0	0	0	0
RP4-651E10.4	0	0.11258	0	0
RP4-654C18.1	0	0	0	0
RP4-654H19.2	0	0.294398	0	0
RP4-655C5.4	0	0	0	0
RP4-655C5.7	0	0	0	0
RP4-655C5.9	0	0	0	0
RP4-655J12.4	0.260852	0.6881758	0.406719	0.75797
RP4-655J12.5	0	0	0	0
RP4-655L22.4	0.306488	0	0	0.287358
RP4-655L22.5	0	0	0	0
RP4-656G21.1	0	0	0	0
RP4-657D16.3	0.729631	0.361268	0.678665	0.555128
RP4-657D16.6	1.46363	0.307086	0.734997	0.955991
RP4-657E11.10	3.65917	1.15206	5.28622	1.60148
RP4-657M3.2	0	0	0	0
RP4-659I19.1	0	0	0	0
RP4-660H19.1	0.603019	1.30586	1.19185	1.41798
RP4-663N10.1	0	0.0336603	0	0
RP4-663N10.2	0	0	0	0
RP4-663N10.3	0	0	0	0
RP4-665J23.1	2.452389	3.32602	1.007714	1.479714
RP4-665J23.2	0	0.0896645	0	0
RP4-665J23.4	0.59117	0.698275	0.352121	0.176919
RP4-665N4.4	0.341364	0.0559469	0	0.0871614
RP4-665N4.8	0	0.193391	0	0
RP4-666F24.3	0.314014	0.132757	0	0.135495
RP4-666O22.3	0	0	0	0
RP4-667H12.4	0	0	0	0
RP4-668E10.2	0	0	0	0
RP4-668E10.3	0	0	0	0
RP4-668E10.4	0.0761429	0.147815	0.0250599	0.0878387
RP4-668J24.2	0	0.0315931	0	0
RP4-669B10.3	1.1467	0.808301	1.1118	0.0325682
RP4-669B10.6	0	0	0	0
RP4-669H2.1	0.215514	0.131305	0.195428	0.233677
RP4-669K10.8	2.44761	2.40765	2.23052	2.1248
RP4-669L17.10	5.07633	2.3805973	3.637887	2.1742815
RP4-669L17.2	0.148174	0	0	0
RP4-669L17.8	1.00443	1.09203	1.50591	1.41027
RP4-669P10.16	0.840744	1.27366	0.822888	0.789959
RP4-669P10.19	1.07237	0.676843	0.799261	0.572558
RP4-669P10.20	0.915967	1.42208	1.27659	0.977749
RP4-671G15.2	0.691526	0.16698	0.2959	0.255999
RP4-671O14.5	0.00910378	0.0303557	0.0360416	0.0251975
RP4-671O14.6	0.225373	0.0749603	0.161592	0.148381
RP4-671O14.7	0.226101	0.141849	0.167786	0.155537
RP4-672N11.1	0	0	0	0
RP4-673D20.3	0.0334292	0	0	0
RP4-673D20.4	0	0	0	0
RP4-673D20.5	0	0	0	0
RP4-673D20.6	0	0	0	0
RP4-673M15.1	1.0022	0.832458	1.36045	0.926355
RP4-675C20.4	0.231237	0.121201	0	0.0396802
