Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
ZBTB4	8409.45863952681	0.00876814575744353	0.053239433827793	0.164692693498672	0.869185868193745	0.978676877689317	ENSG00000174282	protein_coding	chr17	7459366	7484263	chr17:7459366	ZBTB4	protein_coding	chr17	7459366	7484263	chr17:7459366	ENSG00000174282
ZBTB40	1412.19886097412	-0.0223240897620276	0.0418030624280429	-0.534030007979794	0.593320772866462	0.907804354258811	ENSG00000184677	protein_coding	chr1	22451851	22531157	chr1:22451851	ZBTB40	protein_coding	chr1	22428838	22531157	chr1:22428838	ENSG00000184677
ZBTB41	2680.8352076227	-0.0535141657194516	0.0619756445515495	-0.863470902266133	0.387878611059558	0.832895132059594	ENSG00000177888	protein_coding	chr1	197153680	197200542	chr1:197153680	ZBTB41	protein_coding	chr1	197153682	197201293	chr1:197153682	ENSG00000177888
ZBTB42	188.905195500695	-0.0925269370412411	0.0772223019797029	-1.1981893140865	0.230843324507106	0.72783704587299	ENSG00000179627	protein_coding	chr14	104800596	104804712	chr14:104800596	ZBTB42	protein_coding	chr14	104800596	104804712	chr14:104800596	ENSG00000179627
ZBTB43	1068.98706805882	-0.0137274792249562	0.0482276809512759	-0.284639007188112	0.775920723447299	0.958466658020826	ENSG00000169155	protein_coding	chr9	126805006	126838210	chr9:126805006	ZBTB43	protein_coding	chr9	126805006	126838210	chr9:126805006	ENSG00000169155
ZBTB44	2550.52878601087	0.0360978526162379	0.0801851930420763	0.450181027777734	0.652579915103436	0.926350778345897	ENSG00000196323	protein_coding	chr11	130226677	130314686	chr11:130226677	ZBTB44	protein_coding	chr11	130226677	130314917	chr11:130226677	ENSG00000196323
ZBTB45	666.541450169425	-0.105107751334647	0.0932470698374397	-1.12719629172139	0.259659498010334	0.752041726403561	ENSG00000119574	protein_coding	chr19	58513530	58538911	chr19:58513530	ZBTB45	protein_coding	chr19	58513530	58538911	chr19:58513530	ENSG00000119574
ZBTB47	2225.50063491553	0.0522809616366637	0.0893855820603109	0.584892556848691	0.558619963666558	0.894944513697411	ENSG00000114853	protein_coding	chr3	42653684	42665854	chr3:42653684	ZBTB47	protein_coding	chr3	42653697	42667580	chr3:42653697	ENSG00000114853
ZBTB48	346.047051552426	-0.158787948920883	0.0704699035881249	-2.25327325334444	0.0242419251064115	0.322300775360543	ENSG00000204859	protein_coding	chr1	6580001	6589280	chr1:6580001	ZBTB48	protein_coding	chr1	6579994	6589280	chr1:6579994	ENSG00000204859
ZBTB49	184.195113035093	-0.0291268818268748	0.0500878545418688	-0.581515860347491	0.560892832017249	0.895994074621197	ENSG00000168826	protein_coding	chr4	4290251	4321786	chr4:4290251	ZBTB49	protein_coding	chr4	4290251	4321786	chr4:4290251	ENSG00000168826
ZBTB5	858.637396968055	-0.0462024673261328	0.0514366481410836	-0.898240243015171	0.369057482953668	0.822439815877164	ENSG00000168795	protein_coding	chr9	37438114	37465399	chr9:37438114	ZBTB5	protein_coding	chr9	37438102	37465450	chr9:37438102	ENSG00000168795
ZBTB6	1136.45206097711	-0.0343085839810646	0.0396039354180966	-0.866292291886416	0.386329892254066	0.832378819536733	ENSG00000186130	protein_coding	chr9	122908056	122913330	chr9:122908056	ZBTB6	protein_coding	chr9	122908056	122913323	chr9:122908056	ENSG00000186130
ZBTB7A	4389.56777147376	-0.119981760378666	0.059824660674453	-2.005556889517	0.0449035453453111	0.423902842971132	ENSG00000178951	protein_coding	chr19	4044364	4066945	chr19:4044364	ZBTB7A	protein_coding	chr19	4043303	4066899	chr19:4043303	ENSG00000178951
ZBTB7B	1437.70742252779	-0.000380563458597367	0.050138371499258	-0.00759026364873058	0.993943903973048	0.998987061801474	ENSG00000160685	protein_coding	chr1	155002630	155018522	chr1:155002630	ZBTB7B	protein_coding	chr1	155002630	155018523	chr1:155002630	ENSG00000160685
ZBTB8A	820.897491078375	-0.0243742931267006	0.068455899507123	-0.356058328094343	0.721796884141165	0.945363577948669	ENSG00000160062	protein_coding	chr1	32539427	32605939	chr1:32539427	ZBTB8A	protein_coding	chr1	32539427	32605941	chr1:32539427	ENSG00000160062
ZBTB8OS	622.809596115519	-0.022356642471112	0.0497764159457543	-0.449141265925534	0.653329753727577	0.926669227818471	ENSG00000176261	protein_coding	chr1	32600172	32650903	chr1:32600172	ZBTB8OS	protein_coding	chr1	32600172	32650903	chr1:32600172	ENSG00000176261
ZBTB9	543.015000215547	-0.0237907289847735	0.089866728682567	-0.264733448446851	0.791214808382189	0.962363135517415	ENSG00000213588	protein_coding	chr6	33453970	33457548	chr6:33453970	ZBTB9	protein_coding	chr6	33453970	33457544	chr6:33453970	ENSG00000213588
ZC2HC1A	1112.24987741449	-0.0897235320818711	0.0529548392908721	-1.69434056043556	0.0902005873422025	0.540905982170127	ENSG00000104427	protein_coding	chr8	78666047	78719765	chr8:78666047	ZC2HC1A	protein_coding	chr8	78666089	78719765	chr8:78666089	ENSG00000104427
ZC3H10	434.91704881028	-0.00182826939032724	0.0611585410880655	-0.0298939339918952	0.976151643662265	0.996928160594651	ENSG00000135482	protein_coding	chr12	56118159	56127514	chr12:56118159	ZC3H10	protein_coding	chr12	56118260	56127514	chr12:56118260	ENSG00000135482
ZC3H11A	9933.69816636036	-0.0391506835188554	0.0573827382914831	-0.68227283473271	0.495066446963522	0.877658894483515	ENSG00000058673	protein_coding	chr1	203795654	203854124	chr1:203795654	ZC3H11A	protein_coding	chr1	203795623	203854999	chr1:203795623	ENSG00000058673
ZC3H12A	905.032669015999	-0.0190291627547914	0.241988846925325	-0.0786365280738065	0.9373217322859	0.988563109704809	ENSG00000163874	protein_coding	chr1	37474552	37484379	chr1:37474552	ZC3H12A	protein_coding	chr1	37474580	37484377	chr1:37474580	ENSG00000163874
ZC3H12C	1088.69122752982	0.233721250680451	0.0913860202435083	2.55751645664922	0.0105422569666576	0.21232025361594	ENSG00000149289	protein_coding	chr11	110093361	110171841	chr11:110093361	ZC3H12C	protein_coding	chr11	110093392	110171841	chr11:110093392	ENSG00000149289
ZC3H13	5898.58850522671	-0.0423949136173691	0.0468513468658416	-0.904881427182159	0.365528207416382	0.82144520862307	ENSG00000123200	protein_coding	chr13	45954465	46052759	chr13:45954465	ZC3H13	protein_coding	chr13	45954465	46052759	chr13:45954465	ENSG00000123200
ZC3H14	4441.09521429031	0.0500561607634898	0.0326141226234791	1.53480016437585	0.12483292242315	0.601459100782688	ENSG00000100722	protein_coding	chr14	88562909	88627596	chr14:88562909	ZC3H14	protein_coding	chr14	88562970	88627596	chr14:88562970	ENSG00000100722
ZC3H15	5047.2710904272	-0.0274469501468542	0.054497760325432	-0.503634460993542	0.614518271545315	0.914614153310568	ENSG00000065548	protein_coding	chr2	186486156	186509363	chr2:186486156	ZC3H15	protein_coding	chr2	186486253	186509361	chr2:186486253	ENSG00000065548
ZC3H18	3117.70908940817	-0.0127588819053542	0.048555262440515	-0.262770321156953	0.792727612147528	0.962363135517415	ENSG00000158545	protein_coding	chr16	88570381	88631966	chr16:88570381	ZC3H18	protein_coding	chr16	88570403	88631964	chr16:88570403	ENSG00000158545
ZC3H3	1013.67021397593	-0.0188587316625844	0.0527918654376138	-0.35722798401338	0.720921137938942	0.945214193690286	ENSG00000014164	protein_coding	chr8	143437655	143541453	chr8:143437655	ZC3H3	protein_coding	chr8	143437659	143541447	chr8:143437659	ENSG00000014164
ZC3H4	2064.1961028692	-0.0417419866357506	0.0552368944766547	-0.755690323129814	0.449834887278562	0.860983389078949	ENSG00000130749	protein_coding	chr19	47064187	47113752	chr19:47064187	ZC3H4	protein_coding	chr19	47064187	47113776	chr19:47064187	ENSG00000130749
ZC3H6	614.09094867551	-0.0751806500821575	0.108003765660776	-0.696092859560927	0.486370677962513	0.873338976443319	ENSG00000188177	protein_coding	chr2	112275594	112340063	chr2:112275594	ZC3H6	protein_coding	chr2	112275597	112340063	chr2:112275597	ENSG00000188177
ZC3H7A	4728.72787170531	-0.0341244799201492	0.046334377363619	-0.736482971430693	0.461436826939714	0.866166412397898	ENSG00000122299	protein_coding	chr16	11750586	11797267	chr16:11750586	ZC3H7A	protein_coding	chr16	11750586	11797258	chr16:11750586	ENSG00000122299
ZC3H7B	9650.04993340955	0.0122534667133998	0.0509728421344251	0.240392063701002	0.810026330102053	0.966223177446697	ENSG00000100403	protein_coding	chr22	41301522	41360147	chr22:41301522	ZC3H7B	protein_coding	chr22	41301525	41360147	chr22:41301525	ENSG00000100403
ZC3H8	254.368986069686	-0.10373676331158	0.0675395804732134	-1.53594029730053	0.124553023658439	0.601040700959153	ENSG00000144161	protein_coding	chr2	112211525	112255136	chr2:112211525	ZC3H8	protein_coding	chr2	112211529	112255136	chr2:112211529	ENSG00000144161
ZC3HAV1	4501.31549913662	0.0540248830559782	0.0458409360767862	1.17852922910395	0.238585686775085	0.735198269802444	ENSG00000105939	protein_coding	chr7	139043520	139109719	chr7:139043520	ZC3HAV1	protein_coding	chr7	139043515	139132122	chr7:139043515	ENSG00000105939
ZC3HAV1L	244.203959406969	-0.0127741318940389	0.10759479142852	-0.118724444970231	0.905493669234063	0.983587931979728	ENSG00000146858	protein_coding	chr7	139025706	139036029	chr7:139025706	ZC3HAV1L	protein_coding	chr7	139025706	139036042	chr7:139025706	ENSG00000146858
ZC3HC1	1160.73965934318	-0.0265628387560162	0.0603927930995098	-0.439834579471236	0.660056920768367	0.928004495386816	ENSG00000091732	protein_coding	chr7	130018286	130051451	chr7:130018286	ZC3HC1	protein_coding	chr7	130018287	130051451	chr7:130018287	ENSG00000091732
ZCCHC10	736.001301468708	-0.0350459735617829	0.0376717951021352	-0.9302974139344	0.352217116423277	0.814677579228484	ENSG00000155329	protein_coding	chr5	132996985	133026604	chr5:132996985	ZCCHC10	protein_coding	chr5	132996985	133026604	chr5:132996985	ENSG00000155329
ZCCHC11	1882.08560606832	0.000314406103940515	0.0568517134759728	0.00553028369274028	0.995587494516753	0.999412156340061	ENSG00000134744	protein_coding	chr1	52408282	52553487	chr1:52408282	TUT4	protein_coding	chr1	52408282	52553487	chr1:52408282	ENSG00000134744
ZCCHC14	2984.86756543388	-0.0173765736383526	0.0767973440725297	-0.226265294043784	0.820995089783508	0.967801626298871	ENSG00000140948	protein_coding	chr16	87406246	87492045	chr16:87406246	ZCCHC14	protein_coding	chr16	87406246	87493024	chr16:87406246	ENSG00000140948
ZCCHC17	2150.38325287397	0.0325047844679614	0.0472165610338519	0.688419142695655	0.491188872496333	0.875736777752719	ENSG00000121766	protein_coding	chr1	31296982	31364953	chr1:31296982	ZCCHC17	protein_coding	chr1	31296982	31364953	chr1:31296982	ENSG00000121766
ZCCHC2	519.473638761439	0.167935668873263	0.0510485600584173	3.28972391544612	0.00100285728591394	0.0505898521145615	ENSG00000141664	protein_coding	chr18	62523007	62587709	chr18:62523007	ZCCHC2	protein_coding	chr18	62523025	62587709	chr18:62523025	ENSG00000141664
ZCCHC24	7547.61335987338	0.00657457237407265	0.0838290165909036	0.0784283609833742	0.937487314204657	0.988574937273199	ENSG00000165424	protein_coding	chr10	79382325	79445627	chr10:79382325	ZCCHC24	protein_coding	chr10	79382325	79445624	chr10:79382325	ENSG00000165424
ZCCHC3	1063.85730589696	-0.0866258407507939	0.0435410865762145	-1.98951949899467	0.0466438917485787	0.431175158488432	ENSG00000247315	protein_coding	chr20	296968	300321	chr20:296968	ZCCHC3	protein_coding	chr20	297570	300321	chr20:297570	ENSG00000247315
ZCCHC4	652.699651797158	-0.12025538833744	0.0694757224233987	-1.73089799058987	0.0834699600971456	0.530162279189712	ENSG00000168228	protein_coding	chr4	25312785	25370383	chr4:25312785	ZCCHC4	protein_coding	chr4	25312774	25370383	chr4:25312774	ENSG00000168228
ZCCHC6	2142.95771243435	-0.0945891463726585	0.0456797451028647	-2.07070214949003	0.0383866392426406	0.396347662262025	ENSG00000083223	protein_coding	chr9	86287733	86354454	chr9:86287733	TUT7	protein_coding	chr9	86287733	86354454	chr9:86287733	ENSG00000083223
ZCCHC7	1402.31660135751	-0.0514900471290462	0.0544905215947718	-0.944935846126798	0.344691629561754	0.810081789196937	ENSG00000147905	protein_coding	chr9	37120539	37358149	chr9:37120539	ZCCHC7	protein_coding	chr9	37120574	37358149	chr9:37120574	ENSG00000147905
ZCCHC8	1256.97835654659	-0.00483744397913036	0.0575158263882692	-0.0841063109564743	0.932971907007924	0.987912202936454	ENSG00000033030	protein_coding	chr12	122471600	122501073	chr12:122471600	ZCCHC8	protein_coding	chr12	122471599	122501073	chr12:122471599	ENSG00000033030
ZCCHC9	1319.24871210097	-0.015448271732746	0.0565597593755428	-0.273131850335029	0.784751864182602	0.960576161886878	ENSG00000131732	protein_coding	chr5	81301590	81313297	chr5:81301590	ZCCHC9	protein_coding	chr5	81301587	81313297	chr5:81301587	ENSG00000131732
ZCRB1	2840.21662372304	-0.0174408425894079	0.0436500140527276	-0.399560984524313	0.689479897743636	0.937373399266487	ENSG00000139168	protein_coding	chr12	42312078	42326118	chr12:42312078	ZCRB1	protein_coding	chr12	42312086	42326257	chr12:42312086	ENSG00000139168
ZCWPW1	121.823669763692	0.101759999591702	0.108409568617061	0.938662526655308	0.347904038950976	0.811389723822065	ENSG00000078487	protein_coding	chr7	100400826	100428992	chr7:100400826	ZCWPW1	protein_coding	chr7	100400826	100428992	chr7:100400826	ENSG00000078487
ZCWPW2	64.5479170604037	0.108444626655148	0.105179474334005	1.03104362654233	0.302520361852706	0.784562207531049	ENSG00000206559	protein_coding	chr3	28349146	28538122	chr3:28349146	ZCWPW2	protein_coding	chr3	28348721	28538122	chr3:28348721	ENSG00000206559
ZDBF2	1028.45454944687	-0.0232435632164432	0.110934326091971	-0.209525437574416	0.83403807974189	0.970212800884013	ENSG00000204186	protein_coding	chr2	206274663	206314428	chr2:206274663	ZDBF2	protein_coding	chr2	206274663	206314427	chr2:206274663	ENSG00000204186
ZDHHC1	409.728544868225	0.150910432184946	0.103387232107922	1.4596621759582	0.14438294205191	0.629903833376189	ENSG00000159714	protein_coding	chr16	67394419	67416833	chr16:67394419	ZDHHC1	protein_coding	chr16	67394152	67416833	chr16:67394152	ENSG00000159714
ZDHHC12	856.564469238764	0.0133631044374237	0.0895398355232424	0.149242003398085	0.881362677185978	0.981446655417302	ENSG00000160446	protein_coding	chr9	128720869	128724127	chr9:128720869	ZDHHC12	protein_coding	chr9	128720870	128724127	chr9:128720870	ENSG00000160446
ZDHHC13	849.774010633305	0.0652447373842066	0.0613456192889958	1.06355984568095	0.287528140887448	0.772301752866447	ENSG00000177054	protein_coding	chr11	19117099	19176422	chr11:19117099	ZDHHC13	protein_coding	chr11	19117099	19176422	chr11:19117099	ENSG00000177054
ZDHHC14	391.81301620599	-0.0241279667568645	0.0794163936264774	-0.303815945991537	0.76126811750038	0.954529876476871	ENSG00000175048	protein_coding	chr6	157381133	157678146	chr6:157381133	ZDHHC14	protein_coding	chr6	157381133	157678157	chr6:157381133	ENSG00000175048
ZDHHC16	2739.40469752118	0.0813438065127884	0.0534298035130301	1.52244255386323	0.127898229129864	0.605516035086756	ENSG00000171307	protein_coding	chr10	97446131	97457370	chr10:97446131	ZDHHC16	protein_coding	chr10	97446170	97457370	chr10:97446170	ENSG00000171307
ZDHHC17	1889.96265533499	0.0208312573688794	0.0592775552940865	0.351418969043711	0.725274053527492	0.946229842570741	ENSG00000186908	protein_coding	chr12	76763588	76853696	chr12:76763588	ZDHHC17	protein_coding	chr12	76764103	76853696	chr12:76764103	ENSG00000186908
ZDHHC18	1672.41894633	0.0061140662583486	0.0542878575929455	0.112623089755951	0.910329378535385	0.983713463656599	ENSG00000204160	protein_coding	chr1	26826710	26857602	chr1:26826710	ZDHHC18	protein_coding	chr1	26826688	26857604	chr1:26826688	ENSG00000204160
ZDHHC2	1634.09885691536	0.00272866403832831	0.0830960479632021	0.0328374706765436	0.973804197036073	0.996773926002134	ENSG00000104219	protein_coding	chr8	17156029	17224799	chr8:17156029	ZDHHC2	protein_coding	chr8	17156482	17224799	chr8:17156482	ENSG00000104219
ZDHHC20	7735.51901071762	0.0586748079307172	0.0471276389775368	1.24501904198265	0.213124750793107	0.709912264777657	ENSG00000180776	protein_coding	chr13	21372573	21459370	chr13:21372573	ZDHHC20	protein_coding	chr13	21348784	21459370	chr13:21348784	ENSG00000180776
ZDHHC21	1228.53294521307	0.0437726963043837	0.0719028445046584	0.608775586083355	0.542673198063973	0.893098029005202	ENSG00000175893	protein_coding	chr9	14611071	14693471	chr9:14611071	ZDHHC21	protein_coding	chr9	14611071	14693432	chr9:14611071	ENSG00000175893
ZDHHC23	183.554714857198	-0.119454775410024	0.155263366825567	-0.769368704623203	0.441674461486734	0.857921674551545	ENSG00000184307	protein_coding	chr3	113947901	113965401	chr3:113947901	ZDHHC23	protein_coding	chr3	113947901	113965401	chr3:113947901	ENSG00000184307
ZDHHC24	842.008753604635	0.0431691776095567	0.0611926160808354	0.705463834926263	0.480521630479278	0.872298328996257	ENSG00000174165	protein_coding	chr11	66520637	66546238	chr11:66520637	ZDHHC24	protein_coding	chr11	66520637	66546235	chr11:66520637	ENSG00000174165
ZDHHC3	3749.52283535363	0.0176705890344926	0.0440962204985701	0.400727972481579	0.688620413828277	0.936979733916065	ENSG00000163812	protein_coding	chr3	44915257	44976185	chr3:44915257	ZDHHC3	protein_coding	chr3	44915257	44976185	chr3:44915257	ENSG00000163812
ZDHHC4	1801.8704178745	0.0423661318335557	0.0423623422864342	1.00008945556164	0.317267218545112	0.793576303430244	ENSG00000136247	protein_coding	chr7	6577434	6589374	chr7:6577434	ZDHHC4	protein_coding	chr7	6577434	6589374	chr7:6577434	ENSG00000136247
ZDHHC5	8532.01015616482	0.0142881598399436	0.0416535309610352	0.343023976846271	0.731580422371388	0.947614206005115	ENSG00000156599	protein_coding	chr11	57667747	57701187	chr11:57667747	ZDHHC5	protein_coding	chr11	57667747	57701182	chr11:57667747	ENSG00000156599
ZDHHC6	2661.46454312794	-0.0575476017452041	0.06918230810478	-0.83182540915006	0.405507499481889	0.841848445267567	ENSG00000023041	protein_coding	chr10	112424428	112446917	chr10:112424428	ZDHHC6	protein_coding	chr10	112424428	112447572	chr10:112424428	ENSG00000023041
ZDHHC7	4920.6962604366	0.0493989592963612	0.0483238082936418	1.02224888808817	0.30666311754387	0.788281666022697	ENSG00000153786	protein_coding	chr16	84974181	85011535	chr16:84974181	ZDHHC7	protein_coding	chr16	84974175	85011535	chr16:84974175	ENSG00000153786
ZDHHC8	2433.87097191654	-0.0560100985979606	0.0729181168466366	-0.768123218483036	0.442413983944787	0.858079116939025	ENSG00000099904	protein_coding	chr22	20129456	20148007	chr22:20129456	ZDHHC8	protein_coding	chr22	20129456	20148007	chr22:20129456	ENSG00000099904
ZEB1	8134.32971104181	-0.137937655422353	0.11523002216822	-1.19706351545245	0.231281799207929	0.728435192218997	ENSG00000148516	protein_coding	chr10	31318495	31529814	chr10:31318495	ZEB1	protein_coding	chr10	31318495	31529814	chr10:31318495	ENSG00000148516
ZEB1-AS1	224.016359768276	0.0889425265940122	0.100550940871987	0.884551907945309	0.376398354518261	0.827089686333441	ENSG00000237036	antisense	chr10	31206278	31320447	chr10:31206278	ZEB1-AS1	lncRNA	chr10	31206278	31320447	chr10:31206278	ENSG00000237036
ZEB2	5656.77834995454	0.00661493261180155	0.0562899923066975	0.117515251658944	0.906451758707203	0.983614053422757	ENSG00000169554	protein_coding	chr2	144384081	144524583	chr2:144384081	ZEB2	protein_coding	chr2	144364364	144521057	chr2:144364364	ENSG00000169554
ZER1	3134.61413454342	0.0324255718225248	0.062399786766951	0.519642349798837	0.603312875104655	0.910902353587121	ENSG00000160445	protein_coding	chr9	128729786	128772414	chr9:128729786	ZER1	protein_coding	chr9	128729786	128772414	chr9:128729786	ENSG00000160445
ZFAND1	1285.33487194881	-0.0740655788996373	0.0575462205782247	-1.28706243703628	0.198072526633928	0.698874606364634	ENSG00000104231	protein_coding	chr8	81701334	81732903	chr8:81701334	ZFAND1	protein_coding	chr8	81701334	81732903	chr8:81701334	ENSG00000104231
ZFAND2A	579.37503578727	0.0674194868947635	0.110573604430033	0.609724963225053	0.542044015282913	0.892976716891806	ENSG00000178381	protein_coding	chr7	1152071	1160759	chr7:1152071	ZFAND2A	protein_coding	chr7	1152071	1160759	chr7:1152071	ENSG00000178381
ZFAND2B	922.821953557135	-0.0114111985944291	0.0553526922440397	-0.206154355494025	0.836670340992626	0.971219693659817	ENSG00000158552	protein_coding	chr2	219195237	219209651	chr2:219195237	ZFAND2B	protein_coding	chr2	219195237	219209651	chr2:219195237	ENSG00000158552
ZFAND3	5466.56048477002	-0.0291137962284004	0.0737798196327167	-0.394603786961419	0.693135318292884	0.939027581954402	ENSG00000156639	protein_coding	chr6	37819499	38154624	chr6:37819499	ZFAND3	protein_coding	chr6	37819727	38154624	chr6:37819727	ENSG00000156639
ZFAND4	283.900766074734	0.0561979639827528	0.0702895558444046	0.799520829341341	0.423988473758848	0.852401601322421	ENSG00000172671	protein_coding	chr10	45615501	45672780	chr10:45615501	ZFAND4	protein_coding	chr10	45615500	45672780	chr10:45615500	ENSG00000172671
ZFAND5	9405.18284148776	0.0680662669067852	0.0720413415967992	0.944822311718434	0.344749599023994	0.810081789196937	ENSG00000107372	protein_coding	chr9	72351425	72365235	chr9:72351425	ZFAND5	protein_coding	chr9	72351413	72365235	chr9:72351413	ENSG00000107372
ZFAND6	3028.73447514324	0.00257204272145727	0.0286884839666816	0.089654187528501	0.928562022322707	0.986720563302755	ENSG00000086666	protein_coding	chr15	80059568	80138393	chr15:80059568	ZFAND6	protein_coding	chr15	80059568	80138393	chr15:80059568	ENSG00000086666
ZFAS1	2942.10178178072	0.0481681241391929	0.120241785873056	0.40059388497478	0.688719148550431	0.936979733916065	ENSG00000177410	antisense	chr20	49278178	49295738	chr20:49278178	ZFAS1	lncRNA	chr20	49278178	49299600	chr20:49278178	ENSG00000177410
ZFAT	482.024113469013	-0.0129175685326465	0.0418746248109538	-0.308482012458949	0.757715585300272	0.953634917126475	ENSG00000066827	protein_coding	chr8	134477788	134713049	chr8:134477788	ZFAT	protein_coding	chr8	134477788	134713049	chr8:134477788	ENSG00000066827
ZFC3H1	2038.92021643191	0.0417573470694838	0.0712333865900034	0.58620471478951	0.557737953712487	0.894944513697411	ENSG00000133858	protein_coding	chr12	71609472	71667725	chr12:71609472	ZFC3H1	protein_coding	chr12	71609599	71667725	chr12:71609599	ENSG00000133858
ZFHX3	1802.47826437629	-0.126048060563045	0.13976320013958	-0.901868735383577	0.367126601253792	0.821450889164003	ENSG00000140836	protein_coding	chr16	72782885	73059698	chr16:72782885	ZFHX3	protein_coding	chr16	72782885	73891871	chr16:72782885	ENSG00000140836
ZFHX4	1642.59545315925	-0.157805226987956	0.114034090377572	-1.38384255502417	0.166406669519924	0.661629520427214	ENSG00000091656	protein_coding	chr8	76681219	76867285	chr8:76681219	ZFHX4	protein_coding	chr8	76681239	76867281	chr8:76681239	ENSG00000091656
ZFP1	846.892067244693	-0.0615167695453473	0.0537980497654568	-1.14347582883658	0.25284108477745	0.747087974304609	ENSG00000184517	protein_coding	chr16	75148492	75172236	chr16:75148492	ZFP1	protein_coding	chr16	75148494	75172236	chr16:75148494	ENSG00000184517
ZFP14	222.970624573735	0.0408684852989477	0.10914486538421	0.374442582846963	0.708075066779337	0.941983771032141	ENSG00000142065	protein_coding	chr19	36334453	36379199	chr19:36334453	ZFP14	protein_coding	chr19	36334453	36379201	chr19:36334453	ENSG00000142065
ZFP28	527.076787058734	0.0102957073315189	0.0722327089557311	0.142535251416761	0.886657237007397	0.981446655417302	ENSG00000196867	protein_coding	chr19	56538948	56556810	chr19:56538948	ZFP28	protein_coding	chr19	56538948	56556808	chr19:56538948	ENSG00000196867
ZFP3	336.859114601594	-0.0412187420303469	0.0768025922446662	-0.536684255383443	0.591485733454017	0.907627499067837	ENSG00000180787	protein_coding	chr17	5078248	5096374	chr17:5078248	ZFP3	protein_coding	chr17	5078467	5096374	chr17:5078467	ENSG00000180787
ZFP30	544.790708334271	0.0907693610314203	0.0737108636992565	1.23142446684336	0.218164150770748	0.714944279542506	ENSG00000120784	protein_coding	chr19	37613749	37692337	chr19:37613749	ZFP30	protein_coding	chr19	37613749	37692337	chr19:37613749	ENSG00000120784
ZFP36	4685.61435926857	0.103100274412529	0.175409167486695	0.587770159848394	0.556686575779589	0.894277574385469	ENSG00000128016	protein_coding	chr19	39406813	39409412	chr19:39406813	ZFP36	protein_coding	chr19	39406847	39409412	chr19:39406847	ENSG00000128016
ZFP36L1	21054.5845197288	-0.0141295792382538	0.133699473847785	-0.105681636820353	0.91583495044409	0.984605833150975	ENSG00000185650	protein_coding	chr14	68787660	68796253	chr14:68787660	ZFP36L1	protein_coding	chr14	68787660	68796253	chr14:68787660	ENSG00000185650
ZFP36L2	8532.53792812348	0.0777116225721205	0.106909733654015	0.726890058707038	0.467293307613118	0.867683531658526	ENSG00000152518	protein_coding	chr2	43222402	43226609	chr2:43222402	ZFP36L2	protein_coding	chr2	43222402	43226606	chr2:43222402	ENSG00000152518
ZFP37	278.962239984467	-0.147597000559738	0.0611782406428476	-2.41257347398064	0.0158403444032401	0.262076408317562	ENSG00000136866	protein_coding	chr9	113038380	113056759	chr9:113038380	ZFP37	protein_coding	chr9	113038377	113056759	chr9:113038377	ENSG00000136866
ZFP41	530.262331723706	-0.0424025576034237	0.0561415826212256	-0.755278986157268	0.450081604511703	0.861133452239848	ENSG00000181638	protein_coding	chr8	143246821	143262705	chr8:143246821	ZFP41	protein_coding	chr8	143246821	143262705	chr8:143246821	ENSG00000181638
ZFP62	737.288652823297	-0.0390994777666635	0.0578278443497197	-0.676135833980002	0.498954407296666	0.879546626919921	ENSG00000196670	protein_coding	chr5	180847611	180861285	chr5:180847611	ZFP62	protein_coding	chr5	180847611	180861285	chr5:180847611	ENSG00000196670
ZFP64	1267.0877428893	0.0198808005795195	0.0688691943752375	0.288674795166005	0.77283025245695	0.958333713625942	ENSG00000020256	protein_coding	chr20	52051663	52204308	chr20:52051663	ZFP64	protein_coding	chr20	52051663	52204308	chr20:52051663	ENSG00000020256
ZFP69	265.321656680207	0.0308125149449702	0.0584335537322429	0.527308592014801	0.597979308623338	0.908821150994866	ENSG00000187815	protein_coding	chr1	40477215	40496343	chr1:40477215	ZFP69	protein_coding	chr1	40477290	40496343	chr1:40477290	ENSG00000187815
ZFP69B	237.741023808244	-0.138543031823901	0.0863842484192556	-1.60379970143977	0.108758210435379	0.572120411180938	ENSG00000187801	protein_coding	chr1	40450102	40463718	chr1:40450102	ZFP69B	protein_coding	chr1	40450102	40463718	chr1:40450102	ENSG00000187801
ZFP82	360.146726310554	0.0253945893290163	0.0672163293340336	0.377803869693883	0.70557629882201	0.941597020768812	ENSG00000181007	protein_coding	chr19	36383120	36418656	chr19:36383120	ZFP82	protein_coding	chr19	36383120	36418644	chr19:36383120	ENSG00000181007
ZFP90	1797.34095343684	-0.140677806848058	0.0743372543715874	-1.89242672516335	0.0584341480336248	0.466635276542677	ENSG00000184939	protein_coding	chr16	68530090	68576072	chr16:68530090	ZFP90	protein_coding	chr16	68530090	68576072	chr16:68530090	ENSG00000184939
ZFP91	10307.885413575	0.0389534278165892	0.044500177675622	0.875354433425747	0.381381084840165	0.830155062949531	ENSG00000186660	protein_coding	chr11	58579111	58621042	chr11:58579111	ZFP91	protein_coding	chr11	58579063	58621550	chr11:58579063	ENSG00000186660
